t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
6.85,-180.91,5.4373,-24.251,-0.51951,0.2166,-0.7787,0.27715,-11.852,-2.463,-0.95122,1.0209,-0.42515,-0.70938,25.551,-1.3578,0.26862,0,0,0,6.8604,6.874,6.8876,6.877,-6.4263,29.028,7.8389,-90.235,-33.19,-13.123
6.86,-181.03,5.4126,-24.261,-0.52095,0.20901,-0.78033,0.27569,-11.597,-2.4752,-0.94815,1.0236,-0.39974,-0.70043,25.482,-1.0692,0.34634,0,0,0,6.8484,6.8617,6.876,6.8649,-7.3319,28.682,7.7039,-90.883,-36.139,-13.873
6.87,-181.14,5.3878,-24.27,-0.52226,0.2014,-0.782,0.27415,-11.342,-2.4844,-0.9443,1.0257,-0.37385,-0.69127,25.404,-0.78426,0.42268,0,0,0,6.835,6.8481,6.863,6.8515,-8.2437,28.306,7.5615,-91.467,-39.041,-14.608
6.88,-181.25,5.3629,-24.28,-0.52344,0.19378,-0.7837,0.27254,-11.089,-2.4909,-0.9397,1.0272,-0.34752,-0.68193,25.317,-0.50321,0.49755,0,0,0,6.8202,6.833,6.8485,6.8367,-9.161,27.901,7.4118,-91.984,-41.894,-15.327
6.89,-181.36,5.338,-24.289,-0.5245,0.18615,-0.78542,0.27085,-10.836,-2.4945,-0.93436,1.028,-0.32078,-0.67242,25.221,-0.22634,0.57089,0,0,0,6.8039,6.8165,6.8326,6.8204,-10.083,27.468,7.255,-92.433,-44.694,-16.029
6.9,-181.47,5.313,-24.298,-0.52541,0.17854,-0.78718,0.2691,-10.584,-2.4954,-0.92829,1.0283,-0.29365,-0.66276,25.115,0.046064,0.64263,0,0,0,6.7862,6.7985,6.8152,6.8026,-11.009,27.007,7.0913,-92.812,-47.44,-16.714
6.91,-181.58,5.2881,-24.308,-0.52619,0.17094,-0.78896,0.26729,-10.334,-2.4936,-0.92151,1.0279,-0.26616,-0.65295,25.001,0.31372,0.71269,0,0,0,6.7669,6.779,6.7962,6.7832,-11.939,26.519,6.9208,-93.12,-50.128,-17.381
6.92,-181.68,5.2631,-24.317,-0.52683,0.16335,-0.79077,0.26542,-10.084,-2.4891,-0.91404,1.0269,-0.23834,-0.64303,24.877,0.57636,0.78102,0,0,0,6.7461,6.758,6.7757,6.7623,-12.872,26.005,6.7437,-93.355,-52.757,-18.03
6.93,-181.78,5.2383,-24.326,-0.52733,0.1558,-0.7926,0.26351,-9.8361,-2.4821,-0.90589,1.0253,-0.21021,-0.63298,24.743,0.83373,0.84754,0,0,0,6.7237,6.7354,6.7535,6.7398,-13.806,25.465,6.5603,-93.516,-55.323,-18.66
6.94,-181.87,5.2135,-24.335,-0.52768,0.14829,-0.79445,0.26156,-9.5893,-2.4725,-0.89709,1.0231,-0.18178,-0.62284,24.601,1.0856,0.9122,0,0,0,6.6997,6.7111,6.7297,6.7157,-14.742,24.899,6.3706,-93.601,-57.824,-19.269
6.95,-181.97,5.1888,-24.344,-0.52789,0.14082,-0.79632,0.25957,-9.3441,-2.4604,-0.88766,1.0203,-0.15309,-0.61261,24.448,1.3316,0.97494,0,0,0,6.674,6.6852,6.7042,6.6899,-15.678,24.308,6.1749,-93.609,-60.257,-19.859
6.96,-182.06,5.1643,-24.353,-0.52795,0.1334,-0.79821,0.25756,-9.1004,-2.4459,-0.8776,1.0169,-0.12415,-0.60231,24.287,1.5717,1.0357,0,0,0,6.6466,6.6576,6.677,6.6623,-16.614,23.694,5.9735,-93.537,-62.621,-20.427
6.97,-182.15,5.1399,-24.361,-0.52787,0.12605,-0.80011,0.25552,-8.8584,-2.429,-0.86695,1.013,-0.094955,-0.59194,24.116,1.8054,1.0944,0,0,0,6.6175,6.6283,6.6481,6.6331,-17.548,23.056,5.7665,-93.384,-64.912,-20.974
6.98,-182.24,5.1157,-24.37,-0.52763,0.11876,-0.80203,0.25348,-8.6181,-2.4098,-0.85572,1.0085,-0.065532,-0.58151,23.936,2.0327,1.151,0,0,0,6.5866,6.5973,6.6173,6.6021,-18.481,22.396,5.5541,-93.149,-67.127,-21.498
6.99,-182.32,5.0917,-24.378,-0.52724,0.11155,-0.80396,0.25143,-8.3797,-2.3883,-0.84394,1.0035,-0.035882,-0.57104,23.747,2.2533,1.2055,0,0,0,6.5539,6.5645,6.5848,6.5692,-19.411,21.714,5.3366,-92.831,-69.265,-21.999
7,-182.41,5.068,-24.387,-0.5267,0.10442,-0.80591,0.24938,-8.1432,-2.3647,-0.83162,0.99797,-0.0060077,-0.56053,23.548,2.4669,1.2577,0,0,0,6.5194,6.5298,6.5505,6.5346,-20.337,21.011,5.1142,-92.427,-71.322,-22.476
7.01,-182.49,5.0445,-24.395,-0.52601,0.097376,-0.80787,0.24733,-7.9088,-2.339,-0.81879,0.99194,0.024093,-0.55,23.34,2.6734,1.3077,0,0,0,6.4831,6.4934,6.5143,6.4981,-21.259,20.288,4.8872,-91.935,-73.296,-22.929
7.02,-182.56,5.0212,-24.403,-0.52517,0.09043,-0.80984,0.2453,-7.6764,-2.3113,-0.80547,0.98542,0.054425,-0.53944,23.123,2.8726,1.3554,0,0,0,6.4449,6.4551,6.4762,6.4597,-22.176,19.545,4.6557,-91.356,-75.184,-23.357
7.03,-182.64,4.9982,-24.411,-0.52418,0.083587,-0.81182,0.2433,-7.4463,-2.2816,-0.79169,0.97843,0.084998,-0.52887,22.896,3.0643,1.4008,0,0,0,6.4048,6.415,6.4363,6.4195,-23.086,18.784,4.4201,-90.686,-76.985,-23.759
7.04,-182.71,4.9756,-24.419,-0.52303,0.076852,-0.81382,0.24131,-7.2185,-2.25,-0.77746,0.971,0.11582,-0.51829,22.661,3.2482,1.4438,0,0,0,6.3629,6.373,6.3945,6.3774,-23.989,18.006,4.1806,-89.924,-78.694,-24.135
7.05,-182.78,4.9532,-24.427,-0.52174,0.070231,-0.81582,0.23936,-6.9932,-2.2167,-0.76282,0.96315,0.14692,-0.5077,22.417,3.4243,1.4844,0,0,0,6.319,6.3291,6.3507,6.3333,-24.884,17.211,3.9375,-89.069,-80.311,-24.484
7.06,-182.85,4.9312,-24.434,-0.52029,0.06373,-0.81784,0.23745,-6.7702,-2.1816,-0.74778,0.95488,0.17832,-0.49712,22.163,3.5924,1.5226,0,0,0,6.2732,6.2833,6.3051,6.2873,-25.77,16.4,3.691,-88.119,-81.831,-24.805
7.07,-182.92,4.9096,-24.442,-0.51868,0.057354,-0.81987,0.23559,-6.5499,-2.1448,-0.73238,0.94623,0.21004,-0.48655,21.901,3.7523,1.5582,0,0,0,6.2254,6.2356,6.2575,6.2394,-26.646,15.574,3.4415,-87.072,-83.253,-25.098
7.08,-182.98,4.8884,-24.449,-0.51693,0.051108,-0.8219,0.23377,-6.3323,-2.1066,-0.71663,0.9372,0.24211,-0.476,21.63,3.9038,1.5914,0,0,0,6.1758,6.186,6.208,6.1896,-27.511,14.735,3.1891,-85.928,-84.574,-25.362
7.09,-183.05,4.8675,-24.456,-0.51502,0.044997,-0.82396,0.23201,-6.1173,-2.0668,-0.70056,0.92783,0.27457,-0.46545,21.351,4.0469,1.622,0,0,0,6.1242,6.1345,6.1566,6.1378,-28.364,13.883,2.9343,-84.683,-85.792,-25.597
7.1,-183.11,4.847,-24.463,-0.51295,0.039025,-0.82602,0.2303,-5.9053,-2.0256,-0.6842,0.91813,0.30747,-0.45493,21.063,4.1815,1.6501,0,0,0,6.0706,6.0811,6.1033,6.0841,-29.205,13.02,2.6773,-83.338,-86.903,-25.801
7.11,-183.16,4.827,-24.47,-0.51074,0.033197,-0.8281,0.22867,-5.6961,-1.9832,-0.66757,0.90811,0.34085,-0.44443,20.767,4.3073,1.6755,0,0,0,6.0152,6.0258,6.0481,6.0285,-30.031,12.146,2.4184,-81.889,-87.905,-25.974
7.12,-183.22,4.8074,-24.476,-0.50837,0.027515,-0.8302,0.2271,-5.4899,-1.9395,-0.65069,0.8978,0.37476,-0.43395,20.463,4.4243,1.6984,0,0,0,5.9578,5.9686,5.991,5.971,-30.842,11.262,2.1579,-80.337,-88.796,-26.116
7.13,-183.27,4.7882,-24.483,-0.50584,0.021985,-0.83232,0.2256,-5.2869,-1.8947,-0.63361,0.88721,0.40926,-0.4235,20.15,4.5325,1.7187,0,0,0,5.8986,5.9096,5.9321,5.9116,-31.637,10.37,1.8962,-78.678,-89.573,-26.225
7.14,-183.33,4.7695,-24.489,-0.50315,0.016609,-0.83445,0.22418,-5.087,-1.8489,-0.61633,0.87635,0.44441,-0.41308,19.83,4.6317,1.7364,0,0,0,5.8374,5.8487,5.8712,5.8503,-32.415,9.4709,1.6335,-76.912,-90.234,-26.302
7.15,-183.38,4.7512,-24.495,-0.5003,0.01139,-0.83661,0.22284,-4.8903,-1.8021,-0.59889,0.86525,0.48027,-0.40269,19.502,4.7219,1.7514,0,0,0,5.7744,5.786,5.8086,5.7871,-33.175,8.5658,1.3703,-75.036,-90.775,-26.345
7.16,-183.42,4.7334,-24.501,-0.4973,0.0063315,-0.83878,0.22158,-4.697,-1.7545,-0.58131,0.85392,0.51693,-0.39232,19.166,4.803,1.7638,0,0,0,5.7096,5.7215,5.7442,5.7221,-33.916,7.6558,1.1067,-73.05,-91.195,-26.354
7.17,-183.47,4.7161,-24.507,-0.49413,0.0014358,-0.84099,0.22041,-4.507,-1.7061,-0.56362,0.84236,0.55446,-0.38199,18.824,4.875,1.7735,0,0,0,5.643,5.6553,5.678,5.6554,-34.636,6.7423,0.8433,-70.952,-91.491,-26.328
7.18,-183.51,4.6993,-24.512,-0.49079,-0.0032943,-0.84322,0.21933,-4.3205,-1.657,-0.54585,0.83059,0.59294,-0.37169,18.474,4.9379,1.7806,0,0,0,5.5747,5.5874,5.6102,5.5869,-35.334,5.8264,0.5803,-68.74,-91.66,-26.266
7.19,-183.56,4.683,-24.518,-0.48728,-0.0078566,-0.84547,0.21834,-4.1375,-1.6074,-0.52802,0.81863,0.63246,-0.36141,18.117,4.9915,1.7851,0,0,0,5.5046,5.5178,5.5406,5.5166,-36.01,4.9095,0.3181,-66.412,-91.7,-26.169
7.2,-183.6,4.6672,-24.523,-0.4836,-0.012249,-0.84776,0.21744,-3.9582,-1.5572,-0.51015,0.80647,0.67311,-0.35117,17.754,5.036,1.787,0,0,0,5.4329,5.4465,5.4695,5.4448,-36.662,3.9929,0.057049,-63.967,-91.607,-26.034
7.21,-183.64,4.6518,-24.528,-0.47974,-0.016468,-0.85009,0.21664,-3.7825,-1.5067,-0.49229,0.79412,0.71499,-0.34095,17.384,5.0714,1.7863,0,0,0,5.3596,5.3738,5.3968,5.3713,-37.289,3.0778,-0.20247,-61.404,-91.38,-25.862
7.22,-183.67,4.637,-24.533,-0.47569,-0.020514,-0.85245,0.21594,-3.6105,-1.4558,-0.47444,0.7816,0.7582,-0.33076,17.008,5.0976,1.7829,0,0,0,5.2848,5.2995,5.3226,5.2963,-37.89,2.1657,-0.46007,-58.72,-91.017,-25.652
7.23,-183.71,4.6227,-24.537,-0.47146,-0.024383,-0.85485,0.21534,-3.4424,-1.4048,-0.45664,0.76891,0.80286,-0.3206,16.626,5.1147,1.7771,0,0,0,5.2085,5.2238,5.247,5.2198,-38.463,1.2579,-0.71538,-55.915,-90.513,-25.404
7.24,-183.74,4.6089,-24.542,-0.46703,-0.028074,-0.85729,0.21484,-3.278,-1.3536,-0.43891,0.75604,0.84907,-0.31047,16.239,5.1228,1.7686,0,0,0,5.1307,5.1468,5.1701,5.1419,-39.008,0.35593,-0.96801,-52.986,-89.867,-25.115
7.25,-183.77,4.5957,-24.546,-0.4624,-0.031584,-0.85977,0.21444,-3.1176,-1.3023,-0.42127,0.743,0.89694,-0.30036,15.846,5.1219,1.7577,0,0,0,5.0517,5.0685,5.0919,5.0627,-39.522,-0.53891,-1.2176,-49.932,-89.076,-24.787
7.26,-183.8,4.5829,-24.55,-0.45756,-0.034912,-0.8623,0.21414,-2.9611,-1.2512,-0.40376,0.72979,0.94659,-0.29027,15.448,5.112,1.7443,0,0,0,4.9715,4.989,5.0125,4.9823,-40.006,-1.4251,-1.4636,-46.752,-88.138,-24.418
7.27,-183.83,4.5706,-24.554,-0.4525,-0.038056,-0.86488,0.21395,-2.8086,-1.2001,-0.38639,0.71641,0.99814,-0.28021,15.046,5.0934,1.7285,0,0,0,4.8901,4.9085,4.932,4.9007,-40.457,-2.3012,-1.7058,-43.444,-87.05,-24.008
7.28,-183.86,4.5589,-24.558,-0.44722,-0.041013,-0.86751,0.21386,-2.6602,-1.1493,-0.3692,0.70285,1.0517,-0.27017,14.639,5.0661,1.7102,0,0,0,4.8077,4.8269,4.8506,4.8181,-40.874,-3.1656,-1.9436,-40.006,-85.81,-23.555
7.29,-183.89,4.5476,-24.562,-0.4417,-0.043782,-0.8702,0.21388,-2.5159,-1.0988,-0.3522,0.68911,1.1074,-0.26015,14.229,5.0301,1.6896,0,0,0,4.7243,4.7445,4.7683,4.7345,-41.257,-4.0169,-2.1767,-36.437,-84.414,-23.06
7.3,-183.91,4.5369,-24.565,-0.43593,-0.046361,-0.87293,0.214,-2.3756,-1.0488,-0.33541,0.67518,1.1654,-0.25015,13.814,4.9858,1.6667,0,0,0,4.6402,4.6613,4.6852,4.6502,-41.603,-4.8534,-2.4047,-32.735,-82.861,-22.521
7.31,-183.93,4.5267,-24.568,-0.42991,-0.048746,-0.87573,0.21423,-2.2396,-0.99915,-0.31887,0.66105,1.2257,-0.24018,13.397,4.9331,1.6415,0,0,0,4.5554,4.5774,4.6015,4.5651,-41.911,-5.6735,-2.627,-28.899,-81.147,-21.939
7.32,-183.96,4.5169,-24.571,-0.42362,-0.050935,-0.87859,0.21456,-2.1077,-0.95011,-0.30259,0.64672,1.2885,-0.23023,12.976,4.8724,1.6142,0,0,0,4.47,4.4931,4.5174,4.4795,-42.18,-6.4758,-2.8433,-24.926,-79.271,-21.312
7.33,-183.98,4.5077,-24.574,-0.41705,-0.052927,-0.8815,0.215,-1.9801,-0.90173,-0.28659,0.63217,1.3538,-0.2203,12.553,4.8037,1.5847,0,0,0,4.3842,4.4084,4.4328,4.3935,-42.409,-7.2584,-3.0531,-20.816,-77.229,-20.639
7.34,-183.99,4.4989,-24.577,-0.41018,-0.054718,-0.88448,0.21555,-1.8567,-0.85407,-0.2709,0.61739,1.4217,-0.2104,12.128,4.7273,1.5531,0,0,0,4.2982,4.3234,4.348,4.3072,-42.596,-8.0198,-3.2559,-16.567,-75.019,-19.921
7.35,-184.01,4.4906,-24.58,-0.40301,-0.056305,-0.88751,0.21619,-1.7375,-0.80721,-0.25554,0.60237,1.4924,-0.20054,11.702,4.6434,1.5196,0,0,0,4.2121,4.2383,4.2631,4.2208,-42.74,-8.7582,-3.4514,-12.178,-72.639,-19.156
7.36,-184.03,4.4827,-24.582,-0.39551,-0.057686,-0.89061,0.21694,-1.6226,-0.76122,-0.24052,0.58708,1.5657,-0.19071,11.274,4.5522,1.4841,0,0,0,4.1261,4.1533,4.1783,4.1344,-42.839,-9.472,-3.6389,-7.6457,-70.085,-18.343
7.37,-184.05,4.4754,-24.585,-0.38768,-0.058857,-0.89376,0.2178,-1.512,-0.71619,-0.22586,0.57152,1.6416,-0.18092,10.845,4.454,1.4468,0,0,0,4.0403,4.0686,4.0937,4.0483,-42.892,-10.159,-3.8181,-2.9698,-67.356,-17.483
7.38,-184.06,4.4684,-24.587,-0.3795,-0.059816,-0.89697,0.21875,-1.4057,-0.67217,-0.21159,0.55568,1.7202,-0.17118,10.416,4.3491,1.4078,0,0,0,3.955,3.9842,4.0096,3.9626,-42.898,-10.819,-3.9884,1.8516,-64.448,-16.574
7.39,-184.07,4.4619,-24.589,-0.37095,-0.060559,-0.90023,0.21979,-1.3037,-0.62923,-0.19771,0.53952,1.8013,-0.1615,9.9872,4.2377,1.3671,0,0,0,3.8703,3.9004,3.9259,3.8775,-42.855,-11.448,-4.1494,6.82,-61.36,-15.616
7.4,-184.09,4.4558,-24.591,-0.36203,-0.061083,-0.90354,0.22094,-1.206,-0.58743,-0.18425,0.52305,1.8848,-0.15189,9.559,4.1202,1.3248,0,0,0,3.7865,3.8173,3.8431,3.7933,-42.761,-12.045,-4.3005,11.937,-58.088,-14.608
7.41,-184.1,4.4502,-24.592,-0.35272,-0.061385,-0.9069,0.22218,-1.1125,-0.54684,-0.17122,0.50624,1.9703,-0.14237,9.1321,3.9969,1.2811,0,0,0,3.7037,3.7352,3.7611,3.71,-42.616,-12.609,-4.4414,17.204,-54.63,-13.549
7.42,-184.11,4.4449,-24.594,-0.343,-0.061463,-0.91028,0.2235,-1.0233,-0.50751,-0.15863,0.48908,2.0576,-0.13295,8.7069,3.8682,1.2361,0,0,0,3.6223,3.6541,3.6802,3.6281,-42.417,-13.137,-4.5714,22.623,-50.984,-12.44
7.43,-184.12,4.44,-24.596,-0.33288,-0.061315,-0.9137,0.22491,-0.93839,-0.4695,-0.1465,0.47155,2.1462,-0.12365,8.284,3.7343,1.1897,0,0,0,3.5424,3.5744,3.6006,3.5476,-42.163,-13.628,-4.69,28.195,-47.146,-11.278
7.44,-184.13,4.4355,-24.597,-0.32233,-0.060938,-0.91713,0.2264,-0.85765,-0.43284,-0.13484,0.45366,2.2356,-0.11448,7.8638,3.5958,1.1423,0,0,0,3.4643,3.4961,3.5224,3.4689,-41.852,-14.079,-4.7968,33.923,-43.115,-10.064
7.45,-184.13,4.4313,-24.598,-0.31136,-0.060331,-0.92057,0.22797,-0.7811,-0.39759,-0.12366,0.43539,2.3251,-0.10549,7.4471,3.4529,1.0938,0,0,0,3.3881,3.4195,3.4458,3.3921,-41.484,-14.49,-4.8911,39.806,-38.887,-8.7966
7.46,-184.14,4.4275,-24.6,-0.29997,-0.059494,-0.92399,0.22961,-0.7087,-0.3638,-0.11297,0.41675,2.4139,-0.096683,7.0344,3.3061,1.0445,0,0,0,3.3143,3.3447,3.3711,3.3175,-41.056,-14.856,-4.9725,45.848,-34.461,-7.4755
7.47,-184.15,4.4241,-24.601,-0.28815,-0.058427,-0.92739,0.23131,-0.6404,-0.33148,-0.10277,0.39774,2.501,-0.088099,6.6262,3.1559,0.99443,0,0,0,3.2429,3.272,3.2983,3.2454,-40.566,-15.178,-5.0404,52.05,-29.833,-6.0999
7.48,-184.16,4.4209,-24.602,-0.27591,-0.057133,-0.93075,0.23307,-0.57616,-0.30069,-0.093082,0.37837,2.5854,-0.079767,6.2232,3.0027,0.94375,0,0,0,3.1743,3.2015,3.2276,3.176,-40.014,-15.452,-5.0943,58.412,-25.001,-4.6691
7.49,-184.16,4.418,-24.602,-0.26327,-0.055615,-0.93404,0.23487,-0.51592,-0.27144,-0.083899,0.35868,2.6657,-0.07172,5.8261,2.847,0.8926,0,0,0,3.1087,3.1333,3.1593,3.1096,-39.397,-15.677,-5.1336,64.938,-19.962,-3.1826
7.5,-184.17,4.4155,-24.603,-0.25025,-0.053878,-0.93725,0.23672,-0.45961,-0.24376,-0.075231,0.33868,2.7406,-0.063993,5.4355,2.6893,0.84113,0,0,0,3.0463,3.0677,3.0933,3.0463,-38.715,-15.851,-5.1578,71.628,-14.714,-1.6396
7.51,-184.17,4.4132,-24.604,-0.23687,-0.05193,-0.94035,0.2386,-0.40718,-0.21766,-0.067077,0.31843,2.8085,-0.056621,5.0521,2.5302,0.78949,0,0,0,2.9873,3.0047,3.03,2.9864,-37.964,-15.971,-5.1662,78.484,-9.2549,-0.039591
7.52,-184.17,4.4111,-24.605,-0.22318,-0.04978,-0.94333,0.2405,-0.35855,-0.19315,-0.059441,0.29797,2.8678,-0.049638,4.6765,2.3701,0.73786,0,0,0,2.9318,2.9446,2.9694,2.9301,-37.144,-16.035,-5.1584,85.507,-3.581,1.6182
7.53,-184.18,4.4093,-24.605,-0.20921,-0.04744,-0.94616,0.24241,-0.31362,-0.17026,-0.05232,0.27738,2.9169,-0.043076,4.3094,2.2097,0.68638,0,0,0,2.8801,2.8874,2.9117,2.8775,-36.254,-16.042,-5.1337,92.7,2.3098,3.3344
7.54,-184.18,4.4077,-24.606,-0.19502,-0.044926,-0.94882,0.24433,-0.27233,-0.14896,-0.045712,0.25672,2.9538,-0.036966,3.9516,2.0495,0.63524,0,0,0,2.8322,2.8333,2.8569,2.8287,-35.29,-15.988,-5.0915,100.06,8.4201,5.1097
7.55,-184.18,4.4063,-24.606,-0.18068,-0.042254,-0.95128,0.24624,-0.23456,-0.12926,-0.039613,0.2361,2.9769,-0.031333,3.6039,1.8901,0.58461,0,0,0,2.7883,2.7824,2.8051,2.7839,-34.252,-15.873,-5.0313,107.6,14.752,6.9446
7.56,-184.18,4.4051,-24.606,-0.16624,-0.039445,-0.95354,0.24813,-0.20021,-0.11115,-0.034017,0.21561,2.9846,-0.026198,3.2669,1.7322,0.53468,0,0,0,2.7482,2.7347,2.7565,2.743,-33.137,-15.693,-4.9524,115.31,21.309,8.84
7.57,-184.19,4.4041,-24.607,-0.1518,-0.036523,-0.95557,0.25,-0.16918,-0.094613,-0.028917,0.19537,2.9752,-0.021574,2.9414,1.5765,0.48563,0,0,0,2.7121,2.6903,2.7111,2.7061,-31.945,-15.446,-4.8543,123.19,28.094,10.796
7.58,-184.19,4.4032,-24.607,-0.13744,-0.033513,-0.95737,0.25184,-0.14135,-0.079616,-0.024301,0.17548,2.9474,-0.017467,2.6282,1.4235,0.43766,0,0,0,2.6799,2.6493,2.669,2.6732,-30.673,-15.13,-4.7363,131.26,35.108,12.814
7.59,-184.19,4.4025,-24.607,-0.12326,-0.030444,-0.95893,0.25364,-0.11657,-0.066131,-0.020159,0.15609,2.9001,-0.013874,2.3282,1.2741,0.39097,0,0,0,2.6514,2.6116,2.6302,2.6442,-29.319,-14.743,-4.5978,139.5,42.354,14.895
7.6,-184.19,4.4019,-24.607,-0.10935,-0.027345,-0.96024,0.2554,-0.094735,-0.054119,-0.016477,0.13732,2.8323,-0.010785,2.0421,1.1289,0.34577,0,0,0,2.6264,2.5773,2.5946,2.6188,-27.882,-14.282,-4.4382,147.92,49.835,17.038
7.61,-184.19,4.4014,-24.608,-0.095818,-0.02425,-0.96131,0.25711,-0.075683,-0.043536,-0.013238,0.11929,2.7433,-0.0081793,1.7708,0.98871,0.30228,0,0,0,2.6049,2.5462,2.5622,2.597,-26.36,-13.745,-4.2568,156.52,57.554,19.245
7.62,-184.19,4.401,-24.608,-0.082771,-0.021192,-0.96215,0.25877,-0.059266,-0.034326,-0.010425,0.10214,2.633,-0.0060286,1.5152,0.85427,0.26071,0,0,0,2.5867,2.5183,2.533,2.5786,-24.751,-13.13,-4.053,165.31,65.513,21.516
7.63,-184.19,4.4007,-24.608,-0.070314,-0.018205,-0.96277,0.26038,-0.045324,-0.026429,-0.0080166,0.085983,2.501,-0.0042972,1.2761,0.72638,0.2213,0,0,0,2.5713,2.4935,2.5068,2.5632,-23.054,-12.434,-3.8263,174.28,73.715,23.853
7.64,-184.19,4.4005,-24.608,-0.058553,-0.015325,-0.96318,0.26194,-0.033686,-0.019774,-0.0059909,0.070941,2.3478,-0.0029435,1.0544,0.60586,0.18427,0,0,0,2.5587,2.4716,2.4835,2.5508,-21.265,-11.655,-3.5758,183.43,82.161,26.254
7.65,-184.19,4.4003,-24.608,-0.047592,-0.012588,-0.96342,0.26345,-0.024174,-0.014284,-0.0043226,0.05712,2.1735,-0.0019209,0.85111,0.49356,0.14986,0,0,0,2.5485,2.4525,2.463,2.5409,-19.384,-10.79,-3.3009,192.78,90.856,28.722
7.66,-184.19,4.4002,-24.608,-0.037531,-0.010029,-0.96349,0.26492,-0.016599,-0.0098725,-0.0029841,0.044616,1.9787,-0.0011801,0.66706,0.39035,0.11833,0,0,0,2.5406,2.4359,2.4451,2.5334,-17.409,-9.8372,-3.0011,202.31,99.801,31.257
7.67,-184.19,4.4001,-24.608,-0.028469,-0.0076835,-0.96343,0.26635,-0.010765,-0.0064438,-0.0019455,0.033517,1.764,-0.00067076,0.50325,0.29712,0.089926,0,0,0,2.5346,2.4216,2.4295,2.5281,-15.337,-8.7934,-2.6756,212.04,109,33.86
7.68,-184.19,4.4001,-24.608,-0.020499,-0.0055863,-0.96326,0.26774,-0.0064638,-0.0038938,-0.0011743,0.023899,1.53,-0.00034357,0.36064,0.21479,0.064908,0,0,0,2.5303,2.4095,2.4161,2.5246,-13.167,-7.6564,-2.3237,221.96,118.45,36.531
7.69,-184.19,4.4,-24.608,-0.013712,-0.003772,-0.96301,0.2691,-0.0034784,-0.0021085,-0.00063519,0.015829,1.2775,-0.00015186,0.24023,0.14431,0.043543,0,0,0,2.5276,2.3992,2.4045,2.5228,-10.897,-6.4235,-1.9447,232.07,128.16,39.27
7.7,-184.19,4.4,-24.608,-0.008193,-0.0022746,-0.9627,0.27044,-0.0015818,-0.00096484,-0.00029034,0.0093651,1.0069,-5.3568e-05,0.14303,0.086648,0.026105,0,0,0,2.5263,2.3907,2.3947,2.5224,-8.5253,-5.0922,-1.538,242.38,138.14,42.08
7.71,-184.19,4.4,-24.608,-0.0037941,-0.0017564,-0.99341,0.11454,-0.00053694,-0.00032952,-9.9052e-05,-0.22243,0.68375,-1.2779e-05,0.070072,0.042803,0.012877,0,0,0,2.501,2.4089,2.3675,2.5424,-6.0491,-3.6599,-1.1029,252.89,148.37,44.959
7.72,-184.19,4.4,-24.608,-0.0012147,-0.00056771,-0.99342,0.11454,-9.6091e-05,-5.9329e-05,-1.7815e-05,-0.13033,0.3932,-1.2971e-06,0.022402,0.013796,0.0041445,0,0,0,2.5002,2.4052,2.3598,2.5456,-3.4669,-2.1239,-0.63862,263.6,158.87,47.909
7.73,-184.19,4.4,-24.608,-5.9391e-05,-2.8016e-05,-0.99342,0.11454,-1.027e-06,-6.3792e-07,-1.9135e-07,-0.029792,0.088279,-3.07e-09,0.0010943,0.00067931,0.00020378,0,0,0,2.5005,2.4029,2.3535,2.5499,-0.77655,-0.48153,-0.14448,274.5,169.64,50.931
7.7328,-184.19,4.4,-24.608,-0,0,-0.99342,0.11454,-2.8422e-14,-1.1369e-13,0,-7.9149e-15,-3.3866e-14,0,0,0,2.8422e-14,0,0,0,2.5008,2.4025,2.352,2.5513,3.4106e-13,0,1.7053e-13,277.61,172.72,51.794
