t,a_thrust,a_roll,a_pitch,a_yaw,seg
1.67500,0.200000,0.000000,0.000000,0.000000,launch_3g
1.70000,0.200000,0.000000,0.000000,0.000000,launch_3g
1.72500,0.200000,0.000000,0.000000,0.000000,launch_3g
1.75000,0.200000,0.000000,0.000000,0.000000,launch_3g
1.77500,0.200000,0.000000,0.000000,0.000000,launch_3g
1.80000,0.200000,0.000000,0.000000,0.000000,launch_3g
1.82500,0.200000,0.000000,0.000000,0.000000,launch_3g
1.85000,0.200000,0.000000,0.000000,0.000000,launch_3g
1.87500,0.200000,0.000000,0.000000,0.000000,launch_3g
1.90000,0.200000,0.000000,0.000000,0.000000,launch_3g
1.92500,0.200000,0.000000,0.000000,0.000000,launch_3g
1.95000,0.200000,0.000000,0.000000,0.000000,launch_3g
1.97500,0.200000,0.000000,0.000000,0.000000,launch_3g
2.00000,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.02500,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.05000,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.07500,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.10000,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.12500,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.15000,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.17500,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.20000,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.22500,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.25000,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.27500,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.30000,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.32500,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.35000,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.37500,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.40000,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.42500,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.45000,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.47500,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.50000,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.52500,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.55000,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.57500,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.60000,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.62500,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.65000,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.67500,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.70000,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.72500,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.75000,-0.600000,0.000000,0.000000,0.000000,hold_hover
2.77500,-0.600000,0.000000,0.000000,0.000000,hold_hover
