t_s,xacc_mps2,yacc_mps2,zacc_mps2,xgyro_rads,ygyro_rads,zgyro_rads
24.629072,0.251307,-0.192394,-6.478896,-0.8559513,0.1136042,-0.8131065
24.636202,0.263692,-0.255059,-7.045584,-0.6177792,0.0284598,-0.8126923
24.643114,0.249489,-0.125968,-7.358617,-0.3606828,-0.0593401,-0.8119538
24.650216,0.270455,-0.261467,-7.692492,-0.1395260,-0.1318311,-0.8110569
24.657116,0.256163,-0.145339,-7.665202,0.0281810,-0.1832462,-0.8100957
24.670993,0.258741,-0.189053,-7.062374,0.2862624,-0.2495234,-0.8083910
24.677982,0.258520,-0.214013,-6.853844,0.3405099,-0.2581204,-0.8077571
24.685043,0.259311,-0.251647,-6.734728,0.3570128,-0.2559479,-0.8073064
24.692505,0.272233,-0.380103,-6.757242,0.3476692,-0.2475269,-0.8070380
24.705836,0.234236,-0.199838,-5.588271,0.2075844,-0.1759841,-0.7769091
24.712828,0.238215,-0.268769,-5.432884,0.1390100,-0.1445425,-0.7592488
24.720035,0.246424,-0.364011,-5.423921,0.0854182,-0.1214747,-0.7423593
24.726821,0.216814,-0.174756,-5.090448,0.0496040,-0.1073584,-0.7274645
24.733774,0.227224,-0.279306,-5.226694,0.0312451,-0.1013800,-0.7156943
24.747614,0.212493,-0.212132,-5.213273,0.0310932,-0.1051903,-0.7023203
24.754722,0.228313,-0.359172,-5.485372,0.0408305,-0.1107251,-0.7004698
24.761675,0.218700,-0.306041,-5.490342,0.0523164,-0.1164573,-0.7012159
24.769025,0.229431,-0.416860,-5.718751,0.0634381,-0.1214953,-0.7040114
24.783071,0.217502,-0.374316,-5.826165,0.0817440,-0.1261746,-0.6958804
24.790098,0.208444,-0.325193,-5.845723,0.0888781,-0.1257539,-0.6787237
24.796984,0.200473,-0.285290,-5.872283,0.0938801,-0.1246147,-0.6597314
24.803979,0.208080,-0.367034,-6.335852,0.1495800,-0.1378112,-0.6481217
24.817853,0.204576,-0.372398,-6.766771,0.2524611,-0.1660758,-0.6357062
24.824738,0.197957,-0.338279,-6.811713,0.2949739,-0.1738642,-0.6313365
24.831733,0.201208,-0.390301,-6.911750,0.3246088,-0.1777473,-0.6287684
24.838928,0.207860,-0.471656,-7.027370,0.3420420,-0.1783894,-0.6278362
24.845858,0.181651,-0.281451,-6.895196,0.3493102,-0.1767490,-0.6283341
24.859806,0.189834,-0.410094,-7.061335,0.3445191,-0.1714294,-0.6319708
24.866849,0.191265,-0.449678,-7.115984,0.3383212,-0.1690990,-0.6344394
24.874262,0.199956,-0.543772,-7.216548,0.3321367,-0.1674529,-0.6369815
24.881240,0.162161,-0.277405,-6.992919,0.3270119,-0.1665863,-0.6394270
24.888218,0.179507,-0.443599,-7.150962,0.3240946,-0.1664599,-0.6413398
24.902541,0.140560,-0.205337,-6.948616,0.3231932,-0.1674769,-0.6437590
24.909547,0.174702,-0.488951,-7.211801,0.3244132,-0.1681710,-0.6442101
24.916669,0.175463,-0.519641,-7.244031,0.3261824,-0.1688300,-0.6442534
24.923435,0.157958,-0.421482,-7.154061,0.3281155,-0.1693706,-0.6439753
24.937265,0.160713,-0.497717,-7.175507,0.3118998,-0.1571864,-0.6087089
24.944217,0.159104,-0.515285,-7.167254,0.2932683,-0.1434451,-0.5647637
24.951262,0.160896,-0.553400,-7.140398,0.2764944,-0.1310248,-0.5175710
24.958140,0.148704,-0.496204,-7.015304,0.2636719,-0.1214848,-0.4717919
24.965106,0.153073,-0.545120,-7.023560,0.2556423,-0.1154791,-0.4317215
24.978974,0.151690,-0.568943,-7.001595,0.2516584,-0.1124638,-0.3762574
24.985964,0.150276,-0.574103,-6.997468,0.2536656,-0.1139517,-0.3621626
24.992897,0.145977,-0.561367,-6.978558,0.2568784,-0.1163239,-0.3564745
24.999980,0.150337,-0.600284,-7.025692,0.2604229,-0.1188956,-0.3579330
25.013832,0.139803,-0.567766,-7.092685,0.2383090,-0.1214415,-0.3882985
25.020808,0.143728,-0.606951,-7.200386,0.2093187,-0.1206852,-0.4166769
25.027758,0.140848,-0.608135,-7.209793,0.1816705,-0.1195399,-0.4465066
25.034668,0.137266,-0.606077,-7.352263,0.1325360,-0.1201013,-0.4679006
25.041609,0.137318,-0.624304,-7.466837,0.0841980,-0.1214523,-0.4837867
25.055516,0.134975,-0.645912,-7.630735,0.0154425,-0.1259110,-0.4987038
25.062408,0.129836,-0.637586,-7.774836,-0.0312026,-0.1227001,-0.5065168
25.069510,0.138563,-0.703272,-7.936374,-0.0718615,-0.1185110,-0.5126612
25.076363,0.123893,-0.644309,-7.977481,-0.1028483,-0.1145088,-0.5169499
25.090325,0.120561,-0.664006,-8.339869,-0.1498308,-0.1033855,-0.5247409
25.097436,0.128836,-0.727908,-8.563474,-0.1706620,-0.0955685,-0.5298744
25.104324,0.116328,-0.679838,-8.702301,-0.1844774,-0.0892757,-0.5343639
25.111165,0.112603,-0.677609,-8.837387,-0.1915732,-0.0850833,-0.5379516
25.125079,0.113212,-0.714913,-9.055190,-0.1916368,-0.0823832,-0.5420571
25.132299,0.125273,-0.799631,-9.147253,-0.1881683,-0.0828845,-0.5426559
25.138909,0.093643,-0.636342,-9.192425,-0.1843694,-0.0838872,-0.5424643
25.145851,0.108853,-0.739894,-9.259209,-0.1811451,-0.0849754,-0.5416717
25.159872,0.110248,-0.782703,-9.345667,-0.1778682,-0.0864860,-0.5390874
25.166778,0.102120,-0.751958,-9.376841,-0.1777328,-0.0867773,-0.5376578
25.173769,0.101743,-0.764539,-9.406232,-0.1399346,-0.0879315,-0.5400916
25.180901,0.108521,-0.821197,-9.430338,-0.0953864,-0.0890125,-0.5436579
25.188109,0.106282,-0.823432,-9.450570,-0.0537848,-0.0895733,-0.5478618
25.202613,0.111408,-0.892483,-9.478083,-0.0025775,-0.0886869,-0.5562131
25.209118,0.065625,-0.623654,-9.501591,0.0054183,-0.0876717,-0.5595248
25.216083,0.091473,-0.807839,-9.502460,0.0054284,-0.0866878,-0.5619984
25.222985,0.086910,-0.799007,-9.511044,0.0007327,-0.0859145,-0.5636415
25.229998,0.089786,-0.837902,-9.515584,-0.0059367,-0.0854515,-0.5644890
25.243844,0.081061,-0.821559,-9.527124,-0.0179772,-0.0853905,-0.5642206
25.250874,0.084785,-0.866238,-9.528214,-0.0215773,-0.0856255,-0.5634073
25.257833,0.079488,-0.850758,-9.532752,-0.0234596,-0.0859066,-0.5623520
25.271904,0.085493,-0.937860,-9.493915,0.0084726,-0.0613101,-0.5060571
25.278760,0.062306,-0.800395,-9.493024,0.0260103,-0.0482710,-0.4714461
25.285803,0.074211,-0.902770,-9.482058,0.0392419,-0.0386148,-0.4389471
25.292745,0.066769,-0.890630,-9.490646,-0.1578872,-0.0164719,-0.4366261
25.299777,0.064765,-0.916192,-9.466039,-0.3412409,0.0065676,-0.4469256
25.313653,0.059093,-0.936445,-9.739651,-0.5883200,0.0305878,-0.4848923
25.320705,0.061735,-0.981633,-9.788518,-0.6418622,0.0313800,-0.5077211
25.327619,0.054573,-0.938470,-9.845789,-0.6571894,0.0270625,-0.5299001
25.334666,0.058816,-0.994596,-9.870502,-0.6468150,0.0205031,-0.5493439
25.348447,0.049939,-0.938228,-9.947992,-0.5964123,0.0090621,-0.5763587
25.355425,0.052368,-0.988493,-9.956569,-0.5730444,0.0062352,-0.5832514
25.362328,0.048853,-0.970354,-9.982352,-0.5563563,0.0053652,-0.5860717
25.369286,0.048365,-0.993376,-9.991961,-0.5470385,0.0059217,-0.5854542
25.376219,0.046070,-0.991880,-10.006750,-0.5440931,0.0072742,-0.5822033
25.390671,0.038927,-0.921247,-10.009973,-0.4645098,0.0035032,-0.5645174
25.397505,0.039343,-0.944002,-9.989943,-0.3903626,-0.0021512,-0.5506231
25.404752,0.044925,-1.104368,-9.929862,-0.3290671,-0.0067642,-0.5368341
25.411519,0.035210,-0.886584,-9.991784,-0.2857900,-0.0097843,-0.5239525
25.418557,0.039388,-1.042632,-9.943522,-0.2459355,-0.0150318,-0.5319371
25.432426,0.036250,-1.047978,-9.940857,-0.2105242,-0.0223822,-0.5668466
25.439345,0.034007,-1.024793,-9.947332,-0.2095888,-0.0237750,-0.5880920
25.446292,0.032354,-1.052313,-10.079036,-0.2644410,-0.0210022,-0.6078007
25.453333,0.030661,-1.096999,-10.152985,-0.3193471,-0.0180694,-0.6249502
25.460209,0.028467,-1.050587,-10.245770,-0.3668114,-0.0161742,-0.6385614
25.474125,0.024205,-1.137667,-10.759861,-0.4967522,-0.0084442,-0.6651139
25.481024,0.022948,-1.095023,-10.977647,-0.5331867,-0.0071714,-0.6738628
25.488186,0.019718,-1.187826,-11.061365,-0.5506607,-0.0074771,-0.6793523
25.495232,0.019733,-1.118443,-11.249155,-0.5530507,-0.0086961,-0.6817660
25.509242,0.016771,-1.136517,-11.433479,-0.5347538,-0.0111068,-0.6791744
25.516236,0.014389,-1.166372,-11.480191,-0.5238835,-0.0115764,-0.6755494
25.523146,0.014729,-1.134956,-11.572520,-0.5152993,-0.0115221,-0.6711861
25.530007,0.014126,-1.128974,-11.630803,-0.5099583,-0.0110875,-0.6666576
25.543837,0.014617,-1.099620,-11.739977,-0.5077879,-0.0098071,-0.6587244
25.550891,0.005504,-1.225593,-11.646108,-0.5093299,-0.0092540,-0.6558474
25.557787,0.008787,-1.169899,-11.725028,-0.5114782,-0.0088599,-0.6538468
25.564757,0.005294,-1.207877,-11.706898,-0.5136070,-0.0086360,-0.6527119
25.571680,0.005781,-1.195785,-11.733987,-0.5153515,-0.0085552,-0.6523551
25.585864,0.005206,-1.195349,-11.756058,-0.5173169,-0.0086464,-0.6534264
25.592810,0.003737,-1.208777,-11.748397,-0.5176584,-0.0087297,-0.6545039
25.599725,0.004514,-1.200659,-11.760496,-0.5177664,-0.0087987,-0.6557212
25.606860,-0.008268,-1.316369,-11.650066,-0.5177746,-0.0088409,-0.6569287
25.613658,0.007655,-1.176000,-11.787088,-0.5177810,-0.0088543,-0.6580281
25.627690,0.000814,-1.238177,-11.725428,-0.5179743,-0.0088170,-0.6596326
25.634670,-0.001786,-1.260787,-11.701268,-0.5181759,-0.0087815,-0.6600806
25.641619,0.001159,-1.242258,-11.715755,-0.5184276,-0.0087421,-0.6602993
25.648501,0.000306,-1.252570,-11.701644,-0.5186988,-0.0087043,-0.6603196
25.662430,-0.001398,-1.268227,-11.663118,-0.4032768,-0.0126921,-0.6401995
25.669360,-0.003026,-1.282216,-11.645768,-0.3568129,-0.0134099,-0.6281284
25.676265,-0.001324,-1.276568,-11.648773,-0.3259586,-0.0131990,-0.6164867
25.683269,-0.008793,-1.327863,-11.601369,-0.3106457,-0.0123579,-0.6062233
25.697165,0.003475,-1.287931,-11.429517,-0.1109558,-0.0819272,-0.6221125
25.704235,-0.007273,-1.361814,-11.275249,-0.0235656,-0.1128383,-0.6364256
25.711221,0.002208,-1.325975,-11.534607,0.0446841,-0.1400215,-0.6510473
25.718175,0.011632,-1.290143,-11.627498,0.0856212,-0.1570139,-0.6652278
25.725087,0.010180,-1.308731,-11.645993,0.1014525,-0.1641551,-0.6775547
25.738986,0.003774,-1.357260,-11.660428,0.0879517,-0.1601945,-0.6944748
25.745895,0.006279,-1.352251,-11.689805,0.0730956,-0.1548856,-0.6987016
25.752948,-0.008433,-1.426712,-11.638821,0.0596090,-0.1500747,-0.7003446
25.759755,0.012847,-1.335669,-11.740680,-0.0191168,-0.1312675,-0.7024761
25.766763,-0.008877,-1.437590,-11.652745,-0.0973576,-0.1130656,-0.7036399
25.780740,-0.010047,-1.449438,-11.646134,-0.2028042,-0.0914671,-0.7035411
25.787646,-0.005529,-1.433304,-11.658911,-0.2229127,-0.0889139,-0.7026301
25.794578,-0.009751,-1.452768,-11.635953,-0.2261168,-0.0900520,-0.7014005
25.801587,-0.015529,-1.477202,-11.608185,-0.2186002,-0.0931091,-0.7000241
25.815636,0.004686,-1.400548,-11.675808,-0.1935311,-0.0994842,-0.6974118
25.822606,-0.019644,-1.492906,-11.583530,-0.1836778,-0.1012813,-0.6964096
25.829521,-0.015758,-1.477031,-11.705615,-0.1522582,-0.1053798,-0.6983466
25.836661,-0.043802,-1.577601,-11.675076,-0.1208853,-0.1089298,-0.7012402
25.843592,-0.004408,-1.437340,-11.919692,-0.1298673,-0.1132644,-0.7019898
25.857655,-0.035151,-1.548506,-11.941784,-0.1708809,-0.1190960,-0.7017916
25.864665,-0.022217,-1.504074,-12.044520,-0.1905484,-0.1206934,-0.7010934
25.871523,-0.022557,-1.503394,-12.086775,-0.2038976,-0.1215475,-0.7002065
25.878487,-0.039368,-1.556808,-12.059067,-0.2110535,-0.1218885,-0.6992406
25.892539,-0.051362,-1.586866,-12.071429,-0.2114917,-0.1216852,-0.6974562
25.899604,-0.049207,-1.574406,-12.102677,-0.2081550,-0.1213885,-0.6967672
25.906504,-0.036702,-1.528507,-12.168937,-0.2045300,-0.1210851,-0.6962695
25.913498,-0.061141,-1.599139,-12.096193,-0.2015107,-0.1208271,-0.6959643
25.920519,-0.068598,-1.615491,-12.084545,-0.1994466,-0.1206405,-0.6958333
25.934479,-0.080007,-1.635463,-12.070312,-0.1980913,-0.1205100,-0.6959867
25.941404,-0.060436,-1.568747,-12.150566,-0.1983399,-0.1205498,-0.6961992
25.948433,-0.087488,-1.641284,-12.066128,-0.1988226,-0.1206327,-0.6964512
25.955438,-0.076789,-1.601278,-12.112652,-0.1993426,-0.1207411,-0.6967158
25.969357,-0.107420,-1.669688,-12.020166,-0.1786363,-0.1203766,-0.6894967
25.976342,-0.091782,-1.613362,-12.079567,-0.1549644,-0.1195678,-0.6798985
25.983244,-0.092807,-1.605248,-12.084097,-0.1347299,-0.1185770,-0.6696668
25.990730,-0.183535,-1.850225,-11.796500,-0.1206127,-0.1175934,-0.6598127
25.997481,-0.017702,-1.377769,-12.342804,-0.1127028,-0.1167141,-0.6506674
26.011424,-0.121664,-1.646753,-12.027714,-0.1122464,-0.1158455,-0.6388131
26.018437,-0.141030,-1.689924,-11.976499,-0.1154243,-0.1157770,-0.6358649
26.025363,-0.133209,-1.658941,-12.010819,-0.1188810,-0.1158838,-0.6347258
26.032296,-0.139629,-1.664505,-11.947797,-0.0754238,-0.1301760,-0.6524070
26.046195,-0.149778,-1.665538,-11.802846,0.0203517,-0.1579909,-0.7012425
26.053316,-0.189036,-1.756823,-11.358802,-0.0103883,-0.1604893,-0.7224297
26.060149,-0.139233,-1.617668,-11.254652,-0.0597893,-0.1587747,-0.7401353
26.067089,-0.176072,-1.698976,-11.021914,-0.1104576,-0.1557308,-0.7532455
26.074141,-0.201257,-1.747837,-10.874849,-0.1517292,-0.1531297,-0.7617278
26.087981,-0.210310,-1.735454,-10.406168,-0.2402250,-0.1432697,-0.7687962
26.094955,-0.219818,-1.739270,-10.132505,-0.2889590,-0.1356463,-0.7694873
26.101829,-0.212112,-1.698943,-9.974365,-0.3226205,-0.1301982,-0.7683195
26.108902,-0.255518,-1.783459,-9.826692,-0.3405272,-0.1273154,-0.7658026
26.122723,-0.258990,-1.743952,-9.772799,-0.3421390,-0.1271888,-0.7587502
26.129722,-0.267437,-1.740030,-9.784868,-0.3343942,-0.1284296,-0.7550992
26.136709,-0.265963,-1.711468,-9.826810,-0.3256876,-0.1297154,-0.7518013
26.143829,-0.312476,-1.799366,-9.826601,-0.3184254,-0.1306736,-0.7491282
26.150789,-0.286768,-1.711180,-9.915692,-0.3134123,-0.1312165,-0.7471439
26.164777,-0.151452,-1.330772,-10.217270,-0.3103160,-0.1312580,-0.7453278
26.171782,-0.333311,-1.744274,-10.050434,-0.3111219,-0.1310304,-0.7453576
26.178700,-0.327088,-1.701889,-10.119651,-0.3125968,-0.1307993,-0.7458371
26.185653,-0.347858,-1.720217,-9.860538,-0.2600502,-0.1371059,-0.7492071
26.199562,-0.373972,-1.720799,-9.614004,-0.1495804,-0.1488918,-0.7578879
26.206481,-0.368938,-1.678715,-9.578576,-0.1118409,-0.1517643,-0.7622049
26.213418,-0.391860,-1.704201,-9.549100,-0.0903266,-0.1524524,-0.7659636
26.220431,-0.419005,-1.740097,-9.538290,-0.0824516,-0.1516481,-0.7689689
26.227365,-0.417172,-1.706922,-9.568624,-0.0841975,-0.1501444,-0.7711161
26.241438,-0.455366,-1.738531,-9.617119,-0.1002368,-0.1474502,-0.7728902
26.248350,-0.434609,-1.659832,-9.686067,-0.1084691,-0.1468552,-0.7727034
26.255318,-0.477881,-1.729575,-9.693391,-0.1144588,-0.1467897,-0.7720214
26.262281,-0.490899,-1.728248,-9.729729,-0.1180286,-0.1470904,-0.7710109
26.276123,-0.516112,-1.721600,-9.799403,-0.1192567,-0.1480887,-0.7686292
26.283038,-0.524365,-1.705018,-9.761625,-0.0794478,-0.1504809,-0.7564430
26.290036,-0.554450,-1.738806,-9.728775,-0.0329359,-0.1525616,-0.7415840
26.296925,-0.548264,-1.690556,-9.745994,0.0092213,-0.1538178,-0.7259671
26.303955,-0.588015,-1.746109,-9.867306,0.1183594,-0.1737090,-0.7288313
26.317947,-0.631181,-1.776808,-10.024537,0.2858456,-0.2086902,-0.7517843
26.324849,-0.603428,-1.682625,-10.134915,0.3302788,-0.2178742,-0.7675458
26.331751,-0.618337,-1.684095,-10.179193,0.3492189,-0.2210809,-0.7835601
26.338912,-0.690263,-1.809700,-10.138453,0.3493901,-0.2200145,-0.7982324
26.352826,-0.687996,-1.736729,-10.207700,0.3227421,-0.2128119,-0.8203500
26.359899,-0.729757,-1.791161,-10.183434,0.3083687,-0.2097621,-0.8266038
26.366695,-0.696426,-1.685063,-10.259234,0.2973807,-0.2078628,-0.8298492
26.373686,-0.753632,-1.769085,-10.214168,0.2907232,-0.2071178,-0.8304499
26.380585,-0.754741,-1.734361,-10.244205,0.2880749,-0.2072559,-0.8289276
26.394475,-0.791267,-1.738435,-10.048623,0.1953808,-0.1988305,-0.8219283
26.401455,-0.831214,-1.782708,-9.961580,0.1545268,-0.1959662,-0.8176078
26.408427,-0.846661,-1.780254,-9.252257,-0.0169834,-0.1748075,-0.8133729
26.415318,-0.858888,-1.766435,-8.772843,-0.1687698,-0.1550507,-0.8096164
26.429291,-0.903586,-1.768728,-8.209552,-0.3645273,-0.1322747,-0.8043134
26.437387,-1.102981,-2.136955,-8.140208,-0.4014580,-0.1300459,-0.8029155
26.443281,-0.729704,-1.295634,-7.684178,-0.4265274,-0.1314932,-0.8023008
26.450508,-1.002293,-1.822031,-7.682529,-0.4310825,-0.1351765,-0.8023628
26.457772,-0.992250,-1.745118,-7.585584,-0.4231863,-0.1396034,-0.8029869
26.471554,-0.993968,-1.629125,-7.282120,-0.3675957,-0.1583194,-0.8050928
26.478443,-1.040986,-1.675622,-7.285739,-0.3450156,-0.1648335,-0.8062581
26.485519,-1.093665,-1.736959,-7.336676,-0.3294724,-0.1687025,-0.8073487
26.492483,-1.096010,-1.683350,-7.367151,-0.3211425,-0.1701982,-0.8082833
26.506276,-1.138406,-1.662197,-7.511247,-0.3205579,-0.1687914,-0.8095148
26.513206,-1.155117,-1.640217,-7.590047,-0.3245871,-0.1672889,-0.8097950
26.520183,-1.184718,-1.649077,-7.679029,-0.3293375,-0.1659254,-0.8098767
26.527094,-1.195767,-1.612373,-7.754270,-0.3337533,-0.1649456,-0.8097956
26.541044,-1.253106,-1.624348,-7.912904,-0.3396688,-0.1642977,-0.8093174
26.547985,-1.266769,-1.592150,-7.977628,-0.3410728,-0.1644646,-0.8090057
26.555083,-1.307853,-1.629578,-8.046588,-0.3417047,-0.1647949,-0.8086931
26.561858,-1.284849,-1.500462,-8.091143,-0.3418371,-0.1651695,-0.8084114
26.568900,-1.350831,-1.603058,-8.152817,-0.3417313,-0.1655129,-0.8081772
26.582757,-1.378497,-1.533503,-8.236820,-0.3415099,-0.1659655,-0.8078865
26.589755,-1.412400,-1.551730,-8.273943,-0.3415754,-0.1660706,-0.8078305
26.596667,-1.421859,-1.503327,-8.305269,-0.3417841,-0.1661200,-0.8078251
26.604887,-1.615963,-1.971129,-8.333525,-0.3421128,-0.1661376,-0.8078600
26.618152,-1.505614,-1.501868,-8.380596,-0.3430315,-0.1661566,-0.8080114
26.625197,-1.537182,-1.514217,-8.397833,-0.3434863,-0.1661811,-0.8080963
26.632023,-1.516203,-1.370069,-8.565378,-0.3163202,-0.1542196,-0.7702871
26.638998,-1.574803,-1.462962,-8.584575,-0.2883054,-0.1399835,-0.7235159
26.652903,-1.608349,-1.418564,-8.633270,-0.2443199,-0.1153116,-0.6255649
26.659912,-1.639484,-1.448852,-8.646165,-0.2326861,-0.1078850,-0.5833508
26.667115,-1.684111,-1.526563,-8.650121,-0.2275296,-0.1038455,-0.5495067
26.673780,-1.622484,-1.275741,-8.834846,-0.0577176,-0.1621090,-0.5322884
26.680766,-1.683819,-1.413185,-8.920162,0.1057652,-0.2235697,-0.5265102
26.694635,-1.712528,-1.395411,-8.972458,0.2632526,-0.3345625,-0.5164877
26.701638,-1.731058,-1.395617,-8.999041,0.2825474,-0.3652864,-0.5172693
26.708540,-1.742321,-1.366672,-9.032738,0.2750098,-0.3793816,-0.5208237
26.715493,-1.776256,-1.410909,-9.049334,0.2530186,-0.3810826,-0.5261850
26.729469,-1.825440,-1.430923,-9.091783,0.2021078,-0.3661619,-0.5389816
26.736411,-1.844488,-1.419147,-9.114635,0.1838692,-0.3570059,-0.5450250
26.743355,-1.866731,-1.417897,-9.132784,0.1728354,-0.3496392,-0.5501867
26.750312,-1.889681,-1.419466,-9.148642,0.1683772,-0.3448184,-0.5541943
26.757254,-1.913311,-1.423267,-9.162553,0.1688532,-0.3424987,-0.5569251
26.771484,-1.989709,-1.558095,-9.154065,0.1770820,-0.3430378,-0.5588230
26.778043,-1.944266,-1.259893,-9.245106,0.1818336,-0.3445634,-0.5583280
26.785073,-2.013849,-1.462414,-8.506757,0.1316720,-0.3272555,-0.5584757
26.791993,-2.026517,-1.409968,-7.911312,0.0705016,-0.3095068,-0.5585470
26.805864,-2.078361,-1.431034,-6.732196,-0.0387866,-0.2802355,-0.5717947
26.812802,-2.101080,-1.426434,-6.227782,-0.0773476,-0.2709008,-0.5884105
26.819823,-2.129162,-1.452490,-5.943297,-0.1007436,-0.2663882,-0.6061856
26.826780,-2.147348,-1.422506,-5.822401,-0.0926635,-0.2671011,-0.6133723
26.840668,-2.195653,-1.436064,-5.874235,-0.0445559,-0.2739695,-0.6146755
26.847595,-2.210066,-1.379413,-5.906314,-0.0199494,-0.2773376,-0.6104968
26.854890,-2.252559,-1.521594,-6.146924,-0.0007692,-0.2797706,-0.6044558
26.861707,-2.238191,-1.251172,-6.034286,0.0122919,-0.2812328,-0.5972396
26.868961,-2.290215,-1.478197,-6.359677,0.0187690,-0.2817832,-0.5901197
26.882862,-2.318099,-1.339875,-6.515924,0.0188714,-0.2813643,-0.5779471
26.890259,-2.358924,-1.531878,-6.775437,0.0157883,-0.2809227,-0.5738471
26.896812,-2.347137,-1.191722,-6.662761,0.0122941,-0.2805482,-0.5711326
26.903884,-2.387815,-1.406673,-6.912588,0.0092087,-0.2803256,-0.5697595
26.910813,-2.399537,-1.293437,-6.947812,0.0068637,-0.2802740,-0.5695682
26.924822,-2.447559,-1.376472,-7.174023,0.0049086,-0.2805729,-0.5716959
26.931724,-2.463412,-1.292605,-7.209398,0.0049421,-0.2808315,-0.5735012
26.938739,-2.487760,-1.361334,-7.314064,0.0053496,-0.2810952,-0.5754253
26.945652,-2.506044,-1.304974,-7.509534,0.0172846,-0.2747464,-0.5643214
26.959648,-2.546863,-1.342208,-7.809358,0.0446918,-0.2620672,-0.5337738
26.966549,-2.564469,-1.272671,-7.851849,0.0555454,-0.2573374,-0.5179258
26.973605,-2.583993,-1.350880,-7.897851,0.0628847,-0.2543264,-0.5038938
26.980515,-2.601359,-1.291717,-7.903764,0.0669880,-0.2528481,-0.4924127
26.987538,-2.618514,-1.327102,-7.933510,0.0684656,-0.2525704,-0.4839590
27.001354,-2.652751,-1.309229,-8.002047,0.0883602,-0.2414705,-0.4497058
27.008411,-2.667794,-1.339971,-8.057590,0.1178819,-0.2294613,-0.4009979
27.015291,-2.684479,-1.268293,-8.084316,0.1464425,-0.2184712,-0.3444123
27.022324,-2.694440,-1.328372,-8.132309,0.1697564,-0.2104132,-0.2869394
27.036346,-2.716306,-1.289706,-8.173903,0.1953702,-0.2043882,-0.1882056
27.043712,-2.713884,-1.448335,-8.223330,0.1994643,-0.2082587,-0.1445352
27.050311,-2.738526,-1.192191,-8.187416,0.1997105,-0.2135327,-0.1072697
27.057381,-2.732236,-1.353289,-8.231297,0.1977876,-0.2189874,-0.0781127
27.064183,-2.743329,-1.290388,-8.230000,0.1951015,-0.2235060,-0.0582985
27.078104,-2.752566,-1.305298,-8.244806,0.1915400,-0.2310360,-0.0359972
27.085128,-2.746958,-1.400988,-8.267870,0.1913534,-0.2342218,-0.0257416
27.092142,-2.752237,-1.391163,-8.270148,0.1918381,-0.2363372,-0.0171531
27.099083,-2.759021,-1.373240,-8.270908,0.1927366,-0.2374209,-0.0106970
27.112958,-2.763606,-1.403283,-8.287338,0.1948283,-0.2374494,-0.0044770
27.120004,-2.759132,-1.458791,-8.304953,0.1957348,-0.2369255,-0.0042646
27.126822,-2.774056,-1.392563,-8.296113,0.1964595,-0.2363198,-0.0055137
27.133947,-2.759101,-1.502564,-8.326592,0.1969938,-0.2357668,-0.0077874
27.140762,-2.778660,-1.417254,-8.313449,0.1973656,-0.2353335,-0.0106600
27.154830,-2.762403,-1.542266,-8.325177,0.2028819,-0.2348279,-0.0152786
27.161811,-2.782568,-1.462826,-8.286254,0.2084957,-0.2346867,-0.0154566
27.168702,-2.784582,-1.474677,-8.278277,0.2134181,-0.2346140,-0.0145667
27.176106,-2.752249,-1.630919,-8.317049,0.2171681,-0.2345957,-0.0129288
27.190047,-2.781371,-1.539825,-8.294275,0.2209339,-0.2346715,-0.0084784
27.196861,-2.795757,-1.500266,-8.287880,0.2212858,-0.2347341,-0.0063366
27.204074,-2.767570,-1.616777,-8.329570,0.2211033,-0.2347974,-0.0044553
27.210899,-2.808405,-1.485525,-8.298313,0.2206656,-0.2348540,-0.0029277
27.217857,-2.787303,-1.572258,-8.333179,0.2202223,-0.2348969,-0.0018606
27.231775,-2.791180,-1.583380,-8.355052,0.2197308,-0.2349416,-0.0009816
27.238739,-2.789731,-1.598703,-8.369158,0.2197460,-0.2349457,-0.0010702
27.245666,-2.792187,-1.602065,-8.379519,0.2199043,-0.2349405,-0.0014088
27.252738,-2.779474,-1.646922,-8.402802,0.2201602,-0.2349285,-0.0019130
27.266610,-2.788232,-1.641969,-8.418900,0.2207894,-0.2348929,-0.0031072
27.273608,-2.785190,-1.658270,-8.432644,0.2210929,-0.2348735,-0.0036631
27.280529,-2.798865,-1.632827,-8.385062,0.2285928,-0.2385628,-0.0071252
27.287696,-2.767765,-1.713607,-8.391716,0.2361973,-0.2423554,-0.0122979
27.294777,-2.793969,-1.661007,-8.358063,0.2431568,-0.2458275,-0.0185562
27.308676,-2.791522,-1.682977,-8.119472,0.2924458,-0.2564248,-0.0341327
27.315599,-2.793355,-1.688414,-8.060440,0.3112391,-0.2598373,-0.0415253
27.322663,-2.778433,-1.725627,-8.048302,0.3241577,-0.2618024,-0.0478998
27.329615,-2.792119,-1.709253,-8.003963,0.3306934,-0.2610126,-0.0539562
27.343520,-2.790468,-1.730439,-8.004428,0.3311244,-0.2571597,-0.0631761
27.350431,-2.799485,-1.724620,-8.008555,0.3281446,-0.2552512,-0.0658933
27.357476,-2.783375,-1.758340,-8.049787,0.3247612,-0.2537838,-0.0673763
27.364635,-2.772197,-1.782456,-8.088193,0.3217711,-0.2528478,-0.0677599
27.371350,-2.835802,-1.695382,-8.042611,0.3196008,-0.2524121,-0.0672380
