t_s,xacc_mps2,yacc_mps2,zacc_mps2,xgyro_rads,ygyro_rads,zgyro_rads
35.245592,-0.000302,-0.000223,-9.809828,0.0006207,0.0004856,-0.0000498
35.252433,-0.000001,-0.000025,-9.810005,0.0006208,0.0004853,-0.0000496
35.259483,0.000329,0.003555,-9.810250,0.0004902,0.0004747,0.0000172
35.273412,0.000124,0.003204,-9.809524,0.0004924,0.0004584,0.0000170
35.280254,-0.000115,-0.003356,-9.810489,0.0005780,0.0004797,-0.0000491
35.287228,-0.000103,-0.000371,-9.809538,0.0006203,0.0004858,-0.0000497
35.294129,0.000089,-0.000018,-9.810273,0.0006182,0.0005022,-0.0000496
35.308050,0.000034,-0.003552,-9.810281,0.0006075,0.0005034,-0.0000497
35.314935,-0.000276,-0.000206,-9.809833,0.0006213,0.0004855,-0.0000498
35.321970,0.000122,0.003718,-9.810349,0.0004628,0.0004405,0.0000170
35.328950,0.000070,-0.003452,-9.810179,0.0005765,0.0004863,-0.0000497
35.342846,0.000220,0.003562,-9.809987,0.0004936,0.0004577,0.0000170
35.349678,0.000062,-0.003536,-9.810181,0.0006079,0.0005032,-0.0000498
35.356934,-0.000260,-0.000196,-9.809841,0.0006216,0.0004855,-0.0000499
35.363580,0.000233,0.003973,-9.810663,0.0004591,0.0004570,0.0000172
35.370717,-0.000027,-0.003414,-9.809899,0.0005769,0.0004863,-0.0000499
35.384396,-0.000011,-0.000065,-9.809983,0.0006217,0.0004852,-0.0000498
35.391409,0.000329,0.003574,-9.810253,0.0004912,0.0004746,0.0000170
35.398336,-0.000195,-0.003329,-9.810207,0.0005790,0.0004796,-0.0000493
35.405297,0.000126,0.003244,-9.809523,0.0004934,0.0004582,0.0000168
35.419176,-0.000200,-0.000393,-9.809263,0.0006214,0.0004857,-0.0000500
35.426117,0.000088,-0.000015,-9.810274,0.0006192,0.0005020,-0.0000498
35.433010,0.000269,0.003679,-9.809881,0.0004885,0.0004697,0.0000172
35.440197,-0.000215,-0.003266,-9.810298,0.0005792,0.0004796,-0.0000494
35.453964,-0.000059,-0.003261,-9.810534,0.0005780,0.0004859,-0.0000500
35.460818,-0.000160,-0.000370,-9.809465,0.0006217,0.0004856,-0.0000500
35.467778,-0.000008,-0.000034,-9.810002,0.0006223,0.0004850,-0.0000499
35.474740,0.000236,0.003583,-9.809984,0.0004945,0.0004576,0.0000168
35.481716,-0.000097,-0.003285,-9.810476,0.0005795,0.0004795,-0.0000494
35.495511,0.000354,0.003721,-9.810160,0.0004889,0.0004696,0.0000172
35.502527,-0.000220,-0.003347,-9.810304,0.0005796,0.0004796,-0.0000495
35.509813,-0.000101,-0.000355,-9.809558,0.0006219,0.0004856,-0.0000501
35.516364,-0.000009,-0.000037,-9.810003,0.0006226,0.0004850,-0.0000500
35.530276,-0.000198,-0.003369,-9.810208,0.0005799,0.0004794,-0.0000495
35.537249,0.000126,0.003237,-9.809525,0.0004943,0.0004581,0.0000166
35.544202,-0.000113,-0.003303,-9.810479,0.0005799,0.0004794,-0.0000495
35.551091,-0.000006,-0.000357,-9.809805,0.0006194,0.0005025,-0.0000501
35.565002,0.000108,0.003878,-9.810186,0.0004602,0.0004459,0.0000176
35.572018,0.000104,-0.003691,-9.809713,0.0006088,0.0005034,-0.0000501
35.578927,-0.000053,0.003426,-9.809815,0.0004953,0.0004578,0.0000164
35.585780,-0.000107,-0.003338,-9.810491,0.0005802,0.0004793,-0.0000495
35.592793,-0.000102,-0.000369,-9.809540,0.0006225,0.0004855,-0.0000502
35.606804,0.000223,0.003709,-9.810606,0.0004621,0.0004571,0.0000166
35.613608,-0.000082,-0.003552,-9.809843,0.0005798,0.0004796,-0.0000496
35.620598,-0.000111,-0.000378,-9.809536,0.0006227,0.0004855,-0.0000503
35.627490,0.000321,0.003631,-9.810259,0.0004928,0.0004743,0.0000166
35.634398,-0.000099,-0.003321,-9.810479,0.0005780,0.0004962,-0.0000496
35.648313,0.000090,-0.000014,-9.810279,0.0006209,0.0005017,-0.0000502
35.655335,0.000076,0.003728,-9.810281,0.0004638,0.0004507,0.0000171
35.662185,0.000027,-0.003544,-9.809972,0.0005790,0.0004860,-0.0000503
35.669158,0.000064,0.003234,-9.809458,0.0004954,0.0004580,0.0000163
35.676119,-0.000113,-0.003296,-9.810481,0.0005808,0.0004793,-0.0000497
35.690062,-0.000008,-0.000039,-9.810001,0.0006213,0.0005018,-0.0000503
35.696937,0.000012,0.003872,-9.809926,0.0004625,0.0004285,0.0000175
35.704112,0.000194,-0.003605,-9.809970,0.0006096,0.0005033,-0.0000503
35.710885,-0.000290,-0.000220,-9.809827,0.0006241,0.0004851,-0.0000505
35.724731,-0.000001,-0.003276,-9.810747,0.0005785,0.0004961,-0.0000497
35.731671,-0.000200,-0.000394,-9.809263,0.0006236,0.0004854,-0.0000505
35.738800,0.000207,0.003678,-9.810606,0.0004631,0.0004570,0.0000164
35.745546,-0.000083,-0.003584,-9.809840,0.0005809,0.0004795,-0.0000498
35.752550,-0.000111,-0.000376,-9.809538,0.0006236,0.0004854,-0.0000505
35.766423,-0.000099,-0.003339,-9.810481,0.0005789,0.0004961,-0.0000498
35.773378,-0.000200,-0.000390,-9.809266,0.0006240,0.0004853,-0.0000506
35.780348,-0.000018,0.000155,-9.810636,0.0005912,0.0004844,-0.0000504
35.787251,0.000353,0.003449,-9.809620,0.0004935,0.0004745,0.0000163
35.801076,0.000126,0.003259,-9.809503,0.0004961,0.0004579,0.0000162
35.808090,-0.000017,-0.003256,-9.810742,0.0005791,0.0004960,-0.0000498
35.815015,-0.000210,-0.000205,-9.809896,0.0005909,0.0004850,-0.0000506
35.822018,0.000009,-0.000214,-9.809376,0.0006243,0.0004850,-0.0000505
35.835834,-0.000224,-0.003398,-9.810297,0.0005820,0.0004792,-0.0000500
35.842829,0.000122,0.003226,-9.809526,0.0004965,0.0004578,0.0000161
35.849706,-0.000114,-0.003338,-9.810485,0.0005821,0.0004791,-0.0000500
35.856762,-0.000102,-0.000367,-9.809543,0.0006244,0.0004853,-0.0000506
35.863620,0.000089,-0.000018,-9.810276,0.0006223,0.0005015,-0.0000505
35.877565,0.000080,-0.009144,-9.810366,0.0005603,0.0005181,-0.0000502
35.884427,-0.000698,-0.000471,-9.809454,0.0005942,0.0004684,-0.0000510
35.891478,0.000094,-0.000187,-9.809655,0.0006247,0.0004849,-0.0000505
35.898330,0.000603,0.009785,-9.810598,0.0002144,0.0003352,0.0001171
35.912235,-0.000699,-0.000469,-9.809454,0.0005943,0.0004684,-0.0000510
35.919161,0.000326,0.003441,-9.809634,0.0004970,0.0004574,0.0000162
35.926166,-0.000105,-0.003279,-9.810472,0.0005825,0.0004790,-0.0000501
35.933107,-0.000104,-0.000374,-9.809534,0.0006249,0.0004851,-0.0000507
35.940066,0.000692,0.009466,-9.810230,0.0002452,0.0003524,0.0001171
35.953924,-0.000515,-0.000904,-9.808947,0.0006275,0.0004909,-0.0000514
35.960870,0.000267,0.006075,-9.810246,0.0003455,0.0003456,0.0000503
35.967777,0.000709,0.003943,-9.810254,0.0001937,0.0003459,0.0001178
35.974864,-0.000418,-0.009258,-9.810026,0.0005636,0.0005017,-0.0000507
35.988729,0.000575,0.009289,-9.809958,0.0002481,0.0003355,0.0001170
35.995618,-0.000197,-0.008853,-9.811035,0.0005338,0.0004835,-0.0000505
36.002579,-0.000362,-0.000767,-9.809011,0.0006246,0.0004858,-0.0000510
36.009533,0.000578,0.009451,-9.809965,0.0002483,0.0003354,0.0001170
36.023448,-0.000725,-0.000442,-9.809407,0.0005962,0.0004619,-0.0000505
36.030307,0.000250,-0.000181,-9.809984,0.0006226,0.0005017,-0.0000506
36.037315,0.000440,0.009552,-9.810251,0.0002166,0.0003287,0.0001175
36.044245,0.000114,-0.009032,-9.810293,0.0005550,0.0005120,-0.0000495
36.051141,-0.000618,-0.000747,-9.809164,0.0006256,0.0004857,-0.0000512
36.065019,-0.000129,-0.008835,-9.811922,0.0005026,0.0004944,-0.0000516
36.072126,-0.000364,-0.000865,-9.808253,0.0006249,0.0004859,-0.0000511
36.078953,0.000350,0.005940,-9.809978,0.0003766,0.0003628,0.0000501
36.085942,0.000584,0.004055,-9.810610,0.0001951,0.0003456,0.0001176
36.092899,-0.000419,-0.009420,-9.810028,0.0005643,0.0005015,-0.0000508
36.106771,0.000323,0.003397,-9.809636,0.0004981,0.0004573,0.0000159
36.113660,-0.000107,-0.003335,-9.810479,0.0005837,0.0004788,-0.0000503
36.120673,-0.000103,-0.000369,-9.809541,0.0006260,0.0004850,-0.0000510
36.127668,0.000358,0.006017,-9.810626,0.0003413,0.0003619,0.0000504
36.141549,-0.000426,-0.009380,-9.810028,0.0005647,0.0005016,-0.0000509
36.148477,-0.000500,-0.000611,-9.809375,0.0006262,0.0004854,-0.0000513
36.155431,0.000585,0.009459,-9.809967,0.0002493,0.0003353,0.0001167
36.162288,-0.000252,-0.008883,-9.810977,0.0005362,0.0004770,-0.0000501
36.169219,-0.000310,-0.000777,-9.809072,0.0006256,0.0004856,-0.0000512
36.183173,0.000260,0.000438,-9.810355,0.0003237,0.0003730,0.0000507
36.190083,0.000130,0.003535,-9.809810,0.0002010,0.0003343,0.0001168
36.197023,-0.000316,-0.009365,-9.810207,0.0005650,0.0005013,-0.0000509
36.203959,-0.000602,-0.000441,-9.809737,0.0005960,0.0004681,-0.0000514
36.210971,0.000323,0.003395,-9.809635,0.0004988,0.0004571,0.0000157
36.224803,-0.000007,-0.000354,-9.809807,0.0006239,0.0005018,-0.0000511
36.231816,0.000337,0.009532,-9.809989,0.0002206,0.0003116,0.0001172
36.238820,0.000204,-0.008961,-9.810532,0.0005594,0.0005128,-0.0000503
36.245602,-0.000625,-0.000717,-9.809176,0.0006269,0.0004855,-0.0000515
36.259592,0.000469,0.000297,-9.810266,0.0003234,0.0003731,0.0000507
36.266498,0.000123,0.003526,-9.809805,0.0002015,0.0003342,0.0001166
36.273457,-0.000316,-0.009339,-9.810208,0.0005654,0.0005012,-0.0000510
36.280362,-0.000498,-0.000616,-9.809369,0.0006271,0.0004853,-0.0000514
36.287309,0.000480,0.009640,-9.810330,0.0002195,0.0003179,0.0001165
36.294365,0.000025,-0.008970,-9.810297,0.0005656,0.0005008,-0.0000508
36.308228,0.000425,0.009579,-9.810280,0.0002197,0.0003112,0.0001172
36.315086,0.000208,-0.009167,-9.810526,0.0005599,0.0005128,-0.0000504
36.322095,-0.000605,-0.000694,-9.809203,0.0006273,0.0004854,-0.0000516
36.328968,0.000356,0.005914,-9.809984,0.0003782,0.0003625,0.0000498
36.342909,0.000129,0.003476,-9.809813,0.0002017,0.0003341,0.0001166
36.349800,-0.000319,-0.009433,-9.810205,0.0005660,0.0005012,-0.0000511
36.356859,-0.000645,-0.000425,-9.809680,0.0005982,0.0004615,-0.0000509
36.363712,0.000385,0.003467,-9.809692,0.0004997,0.0004570,0.0000156
36.370598,-0.000107,-0.003337,-9.810480,0.0005853,0.0004786,-0.0000507
36.384498,-0.000296,0.000061,-9.810130,0.0005991,0.0004606,-0.0000508
36.391550,0.000521,0.003452,-9.809862,0.0004941,0.0004689,0.0000159
36.398397,-0.000234,-0.003441,-9.810306,0.0005856,0.0004787,-0.0000508
36.405460,-0.000104,-0.000359,-9.809551,0.0006275,0.0004846,-0.0000513
36.412330,0.000602,0.009564,-9.809955,0.0002511,0.0003350,0.0001164
36.426252,-0.000431,-0.000853,-9.808907,0.0006274,0.0004855,-0.0000517
36.433164,0.000240,0.006042,-9.810346,0.0003484,0.0003452,0.0000496
36.440237,0.000434,0.000232,-9.810363,0.0003277,0.0003779,0.0000500
36.447106,0.000281,0.003689,-9.809875,0.0001970,0.0003460,0.0001169
36.454047,-0.000438,-0.009445,-9.810034,0.0005667,0.0005012,-0.0000514
36.467844,0.000429,0.009709,-9.810269,0.0002220,0.0003113,0.0001169
36.474894,0.000078,-0.008985,-9.810360,0.0005668,0.0005006,-0.0000511
36.481831,-0.000487,-0.000618,-9.809366,0.0006283,0.0004851,-0.0000517
36.488758,0.000295,0.006065,-9.810555,0.0003471,0.0003557,0.0000502
36.495633,0.000666,0.003931,-9.810045,0.0001972,0.0003455,0.0001170
36.509650,-0.000491,-0.000601,-9.809386,0.0006285,0.0004850,-0.0000518
36.516483,0.000434,0.009810,-9.810272,0.0002223,0.0003113,0.0001168
36.523409,0.000207,-0.009064,-9.810535,0.0005612,0.0005125,-0.0000507
36.530394,-0.000606,-0.000696,-9.809201,0.0006287,0.0004852,-0.0000519
36.537335,0.000193,0.006036,-9.810287,0.0003503,0.0003388,0.0000501
36.551217,-0.000432,-0.009540,-9.810024,0.0005673,0.0005011,-0.0000515
36.558206,-0.000601,-0.000437,-9.809742,0.0005983,0.0004678,-0.0000519
36.565129,0.000096,-0.000193,-9.809647,0.0006289,0.0004843,-0.0000515
36.572087,0.000443,0.009626,-9.810257,0.0002226,0.0003113,0.0001168
36.585912,-0.000612,-0.000696,-9.809197,0.0006286,0.0004849,-0.0000519
36.592913,0.000192,0.005977,-9.810278,0.0003506,0.0003387,0.0000500
36.599838,0.000528,0.000293,-9.810332,0.0003255,0.0003728,0.0000502
36.606844,0.000121,0.003473,-9.809807,0.0002036,0.0003340,0.0001162
36.620624,-0.000495,-0.000611,-9.809376,0.0006293,0.0004849,-0.0000519
36.627720,0.000470,0.009436,-9.810323,0.0002217,0.0003176,0.0001160
36.634674,0.000122,-0.009085,-9.810571,0.0005650,0.0005173,-0.0000513
36.641549,-0.000749,-0.000461,-9.809392,0.0006001,0.0004613,-0.0000514
36.655482,-0.000222,-0.008630,-9.810862,0.0005322,0.0004882,-0.0000502
36.662363,-0.000440,-0.000881,-9.808881,0.0006288,0.0004853,-0.0000520
36.669286,0.000240,0.006032,-9.810347,0.0003498,0.0003451,0.0000493
36.676249,0.000440,0.000235,-9.810367,0.0003292,0.0003776,0.0000497
36.683149,0.000249,0.003610,-9.809978,0.0002014,0.0003507,0.0001161
36.697104,-0.000660,-0.000431,-9.809675,0.0006004,0.0004612,-0.0000514
36.704131,0.000842,0.009211,-9.809939,0.0002493,0.0003520,0.0001161
36.710973,-0.000229,-0.008853,-9.810871,0.0005338,0.0004885,-0.0000505
36.717957,-0.000433,-0.000852,-9.808910,0.0006292,0.0004853,-0.0000520
36.731787,0.000473,0.000300,-9.810267,0.0003265,0.0003727,0.0000500
36.738766,-0.000107,-0.000114,-9.809824,0.0003322,0.0003612,0.0000493
36.745688,0.000234,0.003605,-9.809987,0.0002045,0.0003336,0.0001161
36.752623,-0.000313,-0.009374,-9.810205,0.0005685,0.0005008,-0.0000517
36.759606,-0.000546,-0.000599,-9.809317,0.0006313,0.0004785,-0.0000514
36.773532,-0.000045,-0.009097,-9.810190,0.0005686,0.0005005,-0.0000516
36.780435,-0.000492,-0.000619,-9.809365,0.0006302,0.0004848,-0.0000521
36.787337,0.000326,0.006150,-9.810455,0.0003460,0.0003505,0.0000502
36.794334,0.000531,0.003783,-9.809875,0.0002017,0.0003284,0.0001165
36.801240,-0.000322,-0.009360,-9.811101,0.0005372,0.0005118,-0.0000528
36.815064,0.000202,0.006350,-9.810299,0.0003520,0.0003385,0.0000497
36.822052,0.000752,0.003888,-9.810313,0.0001990,0.0003452,0.0001166
36.829029,-0.000426,-0.009406,-9.810024,0.0005690,0.0005008,-0.0000519
36.835955,-0.000660,-0.000432,-9.809677,0.0006013,0.0004611,-0.0000516
36.842923,0.000523,0.005664,-9.809686,0.0003807,0.0003624,0.0000492
36.856835,-0.000417,-0.009364,-9.810028,0.0005692,0.0005008,-0.0000519
36.863726,-0.000663,-0.000433,-9.809676,0.0006014,0.0004611,-0.0000516
36.870672,0.000524,0.005681,-9.809684,0.0003809,0.0003623,0.0000491
36.877632,0.000350,0.000449,-9.810624,0.0003279,0.0003723,0.0000498
36.884516,0.000229,0.003564,-9.810081,0.0002026,0.0003506,0.0001159
36.898523,-0.000325,-0.000771,-9.809087,0.0006303,0.0004850,-0.0000522
36.905447,0.000287,0.006057,-9.810551,0.0003497,0.0003554,0.0000497
36.912337,0.000433,0.000273,-9.810061,0.0003276,0.0003725,0.0000498
36.919264,0.000249,0.003597,-9.809977,0.0001997,0.0003456,0.0001162
36.926279,-0.000436,-0.009347,-9.810035,0.0005696,0.0005008,-0.0000520
36.940195,0.000748,0.009221,-9.809672,0.0002535,0.0003349,0.0001158
36.947058,-0.000206,-0.008897,-9.811034,0.0005397,0.0004826,-0.0000518
36.954012,-0.000364,-0.000768,-9.809011,0.0006307,0.0004849,-0.0000523
36.961009,0.000188,0.005977,-9.810278,0.0003528,0.0003384,0.0000495
36.967874,0.000765,0.003958,-9.810319,0.0002000,0.0003450,0.0001164
36.981775,-0.000663,-0.000433,-9.809676,0.0006022,0.0004609,-0.0000518
36.988822,0.000643,0.005679,-9.809856,0.0003758,0.0003743,0.0000494
36.995693,0.000197,0.000307,-9.810560,0.0003318,0.0003773,0.0000491
37.002616,0.000282,0.003671,-9.809881,0.0002004,0.0003454,0.0001161
37.009566,-0.000597,-0.009254,-9.810334,0.0005408,0.0004770,-0.0000515
37.023520,0.000188,0.006005,-9.810281,0.0003533,0.0003383,0.0000494
37.030386,0.000532,0.000295,-9.810334,0.0003281,0.0003725,0.0000496
37.037325,0.000122,0.003507,-9.809805,0.0002062,0.0003335,0.0001156
37.044403,-0.000310,-0.009184,-9.810203,0.0005703,0.0005005,-0.0000521
37.058218,0.000873,0.009280,-9.809841,0.0002484,0.0003467,0.0001160
37.065080,-0.000332,-0.008982,-9.810861,0.0005405,0.0004827,-0.0000521
37.072112,-0.000363,-0.000758,-9.809025,0.0006314,0.0004848,-0.0000525
37.079072,0.000189,0.006008,-9.810279,0.0003536,0.0003382,0.0000494
37.092977,-0.000421,-0.009306,-9.810024,0.0005706,0.0005006,-0.0000522
37.099844,-0.000666,-0.000434,-9.809675,0.0006028,0.0004609,-0.0000520
37.106870,0.000615,0.005634,-9.809955,0.0003796,0.0003790,0.0000489
37.113732,0.000150,0.000618,-9.810733,0.0002980,0.0003546,0.0000494
37.120691,0.000242,0.003339,-9.809443,0.0002062,0.0003338,0.0001155
37.134607,-0.000660,-0.000434,-9.809673,0.0006031,0.0004608,-0.0000520
37.141612,0.000617,0.005650,-9.809954,0.0003798,0.0003790,0.0000488
37.148479,0.000149,0.000607,-9.810725,0.0002992,0.0003548,0.0000493
37.155423,0.000274,0.003419,-9.809349,0.0002033,0.0003288,0.0001159
37.169363,-0.000556,-0.000711,-9.808530,0.0006336,0.0004783,-0.0000520
37.176244,0.000480,0.009730,-9.810334,0.0002263,0.0003107,0.0001160
37.183160,0.000207,-0.009079,-9.810536,0.0005653,0.0005119,-0.0000516
37.190190,-0.000761,-0.000515,-9.809502,0.0006035,0.0004610,-0.0000522
37.197122,0.000522,0.005695,-9.809686,0.0003829,0.0003620,0.0000487
37.211039,0.000254,0.003547,-9.809979,0.0002015,0.0003454,0.0001158
37.217948,-0.000603,-0.009309,-9.810337,0.0005421,0.0004768,-0.0000518
37.224911,-0.000329,-0.000777,-9.809081,0.0006323,0.0004847,-0.0000527
37.231825,0.000190,0.006047,-9.810282,0.0003545,0.0003381,0.0000492
37.238803,0.000753,0.003894,-9.810314,0.0002016,0.0003448,0.0001161
37.252728,-0.000671,-0.000419,-9.809683,0.0006024,0.0004604,-0.0000519
37.259718,0.000415,0.005797,-9.810036,0.0003527,0.0003448,0.0000486
37.268038,0.000389,0.000249,-9.810232,0.0003284,0.0003718,0.0000495
37.274224,0.000256,0.004637,-9.810596,0.0001423,0.0003190,0.0001201
37.281390,-0.000181,-0.009348,-9.809493,0.0005619,0.0005140,-0.0000467
37.295381,-0.000049,-0.003550,-9.810349,0.0006181,0.0005010,-0.0000523
37.302500,-0.000305,-0.000041,-9.809871,0.0006219,0.0004737,-0.0000498
37.309574,0.000447,0.006119,-9.810862,0.0003187,0.0003542,0.0000524
37.316381,0.000599,0.003525,-9.809822,0.0002035,0.0003566,0.0001148
37.330308,-0.000653,-0.000426,-9.809679,0.0006044,0.0004607,-0.0000523
37.337384,0.000836,0.009148,-9.809940,0.0002533,0.0003514,0.0001153
37.344185,-0.000231,-0.008906,-9.810878,0.0005378,0.0004879,-0.0000514
37.351087,-0.000598,-0.000680,-9.809198,0.0006038,0.0004611,-0.0000523
37.364951,0.000353,0.000440,-9.810618,0.0003310,0.0003718,0.0000491
37.372062,-0.000003,-0.000087,-9.810093,0.0003335,0.0003775,0.0000485
37.379076,0.000295,0.003839,-9.810147,0.0001793,0.0003395,0.0001172
37.386029,-0.000461,-0.009647,-9.809770,0.0005719,0.0005007,-0.0000527
37.393007,-0.000695,-0.000496,-9.809780,0.0006078,0.0004655,-0.0000527
37.407061,0.000101,-0.008759,-9.810251,0.0005668,0.0005118,-0.0000520
37.413862,-0.000760,-0.000297,-9.809626,0.0005884,0.0004564,-0.0000497
37.420756,0.000131,-0.000421,-9.809573,0.0006337,0.0004838,-0.0000526
37.427698,0.000531,0.009659,-9.810527,0.0002252,0.0003274,0.0001156
37.441614,-0.000769,-0.000517,-9.809499,0.0006051,0.0004607,-0.0000525
37.448531,0.000363,0.005887,-9.809988,0.0003553,0.0003381,0.0000489
37.455431,0.000522,0.000284,-9.810330,0.0003308,0.0003720,0.0000490
37.462421,0.000248,0.003561,-9.809976,0.0002032,0.0003451,0.0001154
37.476355,-0.000656,-0.000428,-9.809679,0.0006052,0.0004605,-0.0000525
37.483255,0.000599,0.009543,-9.809969,0.0002276,0.0003107,0.0001156
37.490259,0.000197,-0.008976,-9.810528,0.0005672,0.0005116,-0.0000520
37.497161,-0.000721,-0.000533,-9.809556,0.0006042,0.0004670,-0.0000533
37.511090,0.000430,0.000225,-9.810362,0.0003344,0.0003769,0.0000486
37.517945,0.000048,0.000029,-9.809892,0.0003314,0.0003724,0.0000487
37.525053,0.000109,0.003431,-9.809817,0.0002093,0.0003330,0.0001149
37.532712,-0.000430,-0.008326,-9.810461,0.0005441,0.0004764,-0.0000521
37.538779,-0.000437,-0.000878,-9.808873,0.0006354,0.0004780,-0.0000524
37.545851,0.000606,0.009668,-9.811286,0.0001898,0.0003330,0.0001150
37.559771,-0.000755,-0.000596,-9.808599,0.0006055,0.0004607,-0.0000527
37.566628,0.000461,0.005954,-9.810261,0.0003532,0.0003550,0.0000488
37.573623,0.000419,0.000258,-9.810056,0.0003317,0.0003720,0.0000488
37.580579,0.000250,0.003594,-9.809992,0.0002026,0.0003447,0.0001154
37.587568,-0.000544,-0.009224,-9.810381,0.0005431,0.0004829,-0.0000530
37.594496,-0.000386,-0.000774,-9.809013,0.0006347,0.0004843,-0.0000532
37.609714,0.000811,0.002327,-9.811996,0.0001557,0.0003334,0.0000712
37.616704,0.000045,-0.004846,-9.806492,0.0005669,0.0005209,0.0000169
37.623671,-0.000530,-0.000166,-9.810859,0.0005312,0.0004853,0.0000121
37.630542,-0.000424,-0.003229,-9.810805,0.0005940,0.0004772,-0.0000526
37.644571,0.000652,0.005663,-9.809848,0.0003800,0.0003736,0.0000485
37.651482,0.000227,0.000369,-9.810457,0.0003328,0.0003717,0.0000486
37.658413,-0.000033,0.003704,-9.810112,0.0001809,0.0003093,0.0001153
37.665346,-0.000148,-0.009544,-9.809909,0.0005735,0.0005002,-0.0000529
37.672410,-0.000652,-0.000435,-9.809677,0.0006064,0.0004604,-0.0000528
37.686172,0.000431,0.003600,-9.809739,0.0002099,0.0003329,0.0001149
37.693182,-0.000312,-0.009280,-9.810201,0.0005743,0.0004999,-0.0000530
37.700046,-0.000663,-0.000437,-9.809671,0.0006066,0.0004603,-0.0000528
37.707032,0.000543,0.005898,-9.810216,0.0003497,0.0003563,0.0000484
37.720841,0.000274,0.003654,-9.809878,0.0002048,0.0003447,0.0001151
37.727918,-0.000586,-0.009088,-9.810328,0.0005452,0.0004763,-0.0000525
37.734729,-0.000337,-0.000794,-9.809062,0.0006355,0.0004842,-0.0000534
37.741794,0.000412,0.009478,-9.810261,0.0002299,0.0003102,0.0001152
37.755567,-0.000724,-0.000533,-9.809555,0.0006068,0.0004604,-0.0000529
37.762617,0.000505,0.005782,-9.810314,0.0003532,0.0003612,0.0000479
37.769459,0.000373,0.000272,-9.809993,0.0003330,0.0003717,0.0000485
37.776460,-0.000011,-0.000094,-9.810093,0.0003360,0.0003772,0.0000479
37.783330,0.000106,0.003876,-9.810188,0.0001759,0.0003211,0.0001156
37.797274,-0.000676,-0.000447,-9.809670,0.0006072,0.0004602,-0.0000529
37.804184,0.000597,0.009530,-9.809969,0.0002295,0.0003104,0.0001152
37.811222,0.000196,-0.008931,-9.810526,0.0005691,0.0005113,-0.0000525
37.818097,-0.000778,-0.000526,-9.809491,0.0006073,0.0004604,-0.0000530
37.825087,0.000412,0.005816,-9.810049,0.0003563,0.0003442,0.0000478
37.838929,-0.000011,-0.000097,-9.810091,0.0003364,0.0003771,0.0000478
37.845901,0.000105,0.003820,-9.810185,0.0001762,0.0003210,0.0001156
37.852822,-0.000271,-0.009642,-9.809734,0.0005746,0.0005002,-0.0000532
37.859800,-0.000663,-0.000439,-9.809676,0.0006075,0.0004602,-0.0000530
37.873731,0.000196,-0.008938,-9.810525,0.0005696,0.0005113,-0.0000525
37.880582,-0.000781,-0.000527,-9.809490,0.0006077,0.0004603,-0.0000531
37.887489,0.000515,0.005904,-9.810321,0.0003539,0.0003611,0.0000477
37.894492,0.000365,0.000265,-9.809992,0.0003338,0.0003717,0.0000484
37.901387,-0.000012,-0.000095,-9.810095,0.0003368,0.0003771,0.0000477
37.915341,-0.000271,-0.009692,-9.809740,0.0005741,0.0004999,-0.0000531
37.922243,-0.000671,-0.000455,-9.809667,0.0006079,0.0004602,-0.0000531
37.929215,0.000591,0.009445,-9.809970,0.0002303,0.0003103,0.0001150
37.936177,0.000198,-0.009028,-9.810531,0.0005699,0.0005113,-0.0000526
37.950033,0.000462,0.005923,-9.810260,0.0003555,0.0003546,0.0000483
37.957063,0.000417,0.000256,-9.810054,0.0003340,0.0003716,0.0000483
37.963925,-0.000012,-0.000098,-9.810095,0.0003372,0.0003770,0.0000477
37.970925,0.000104,0.003804,-9.810184,0.0001770,0.0003209,0.0001154
37.977851,-0.000271,-0.009636,-9.809735,0.0005754,0.0005001,-0.0000534
37.991771,0.000585,0.009327,-9.809970,0.0002307,0.0003103,0.0001149
37.998711,0.000198,-0.009057,-9.810532,0.0005703,0.0005112,-0.0000527
38.005574,-0.000780,-0.000526,-9.809490,0.0006085,0.0004602,-0.0000533
38.012565,0.000456,0.005842,-9.810255,0.0003559,0.0003545,0.0000482
38.026456,-0.000087,0.000136,-9.810355,0.0003039,0.0003548,0.0000479
38.033340,0.000225,0.003379,-9.809448,0.0002118,0.0003329,0.0001143
38.040374,-0.000477,-0.009071,-9.810499,0.0005470,0.0004760,-0.0000528
38.047298,-0.000329,-0.000783,-9.809075,0.0006373,0.0004839,-0.0000538
38.054166,0.000552,0.009830,-9.810438,0.0002260,0.0003219,0.0001152
38.068047,-0.000432,-0.000621,-9.809428,0.0006069,0.0004667,-0.0000538
38.075093,0.000447,0.005783,-9.810247,0.0003552,0.0003610,0.0000475
38.081948,0.000372,0.000273,-9.809994,0.0003349,0.0003715,0.0000481
38.088942,0.000019,-0.000032,-9.809992,0.0003348,0.0003720,0.0000479
38.095889,0.000056,0.003520,-9.809754,0.0002141,0.0003261,0.0001148
38.109807,-0.000616,-0.000793,-9.808420,0.0006081,0.0004606,-0.0000533
38.116711,0.000742,0.009345,-9.809667,0.0002607,0.0003338,0.0001141
38.123683,-0.000129,-0.008668,-9.811127,0.0005424,0.0004872,-0.0000523
38.130588,-0.000598,-0.000683,-9.809196,0.0006085,0.0004604,-0.0000534
38.137552,0.000406,0.005827,-9.810046,0.0003582,0.0003440,0.0000473
