t_s,xacc_mps2,yacc_mps2,zacc_mps2,xgyro_rads,ygyro_rads,zgyro_rads
44.292267,0.000212,0.003536,-9.810085,0.000168,0.000334,0.000109
44.306160,-0.000771,-0.000506,-9.809510,0.000567,0.000445,-0.000058
44.313056,0.000654,0.005806,-9.809857,0.000341,0.000358,0.000043
44.320096,0.000223,0.000362,-9.810446,0.000294,0.000356,0.000043
44.326941,0.000024,-0.000023,-9.809997,0.000293,0.000357,0.000043
44.333907,0.000236,0.003581,-9.809984,0.000165,0.000329,0.000110
44.340890,-0.000342,-0.009372,-9.810304,0.000533,0.000501,-0.000058
44.354765,0.000389,0.005903,-9.809879,0.000344,0.000323,0.000045
44.361719,0.000407,0.000317,-9.810953,0.000294,0.000356,0.000043
44.368692,0.000021,-0.000031,-9.809994,0.000294,0.000357,0.000043
44.375571,0.000239,0.003627,-9.809984,0.000166,0.000329,0.000110
44.389563,-0.000719,-0.000516,-9.809573,0.000567,0.000451,-0.000059
44.396423,0.000557,0.005662,-9.809087,0.000376,0.000352,0.000044
44.403412,0.000247,0.000425,-9.810352,0.000326,0.000345,0.000044
44.410359,0.000041,0.000094,-9.810792,0.000294,0.000357,0.000043
44.424199,-0.000473,-0.009192,-9.810506,0.000501,0.000473,-0.000057
44.431132,-0.000455,-0.000862,-9.808906,0.000597,0.000469,-0.000059
44.438159,0.000309,0.006031,-9.810447,0.000313,0.000334,0.000043
44.444990,0.000408,0.000213,-9.810162,0.000294,0.000356,0.000043
44.458909,-0.000316,-0.009453,-9.810207,0.000530,0.000496,-0.000058
44.465793,-0.000736,-0.000527,-9.809564,0.000567,0.000451,-0.000059
44.472918,0.000566,0.005512,-9.809022,0.000374,0.000347,0.000044
44.479768,0.000238,0.000490,-9.811268,0.000295,0.000356,0.000043
44.493624,0.000007,-0.000029,-9.810000,0.000294,0.000357,0.000043
44.500620,0.000236,0.003573,-9.809994,0.000166,0.000329,0.000110
44.507546,-0.000451,-0.009284,-9.810660,0.000503,0.000484,-0.000059
44.514493,-0.000601,-0.000739,-9.808312,0.000598,0.000440,-0.000058
44.528359,0.000241,0.000489,-9.811258,0.000295,0.000356,0.000043
44.535361,0.000029,-0.000021,-9.809996,0.000294,0.000357,0.000043
44.542305,0.000237,0.003592,-9.809984,0.000167,0.000329,0.000110
44.549218,-0.000451,-0.009295,-9.810672,0.000503,0.000484,-0.000059
44.556155,-0.000602,-0.000739,-9.808309,0.000598,0.000440,-0.000058
44.570138,0.000333,0.000203,-9.810091,0.000326,0.000345,0.000044
44.576937,0.000266,0.003785,-9.810791,0.000167,0.000329,0.000109
44.583864,-0.000309,-0.009383,-9.810205,0.000531,0.000496,-0.000058
44.590913,-0.000771,-0.000506,-9.809513,0.000569,0.000445,-0.000059
44.597803,0.000654,0.005811,-9.809855,0.000343,0.000358,0.000043
44.611697,0.000024,-0.000024,-9.809996,0.000295,0.000357,0.000043
44.618736,0.000007,-0.000029,-9.810000,0.000295,0.000357,0.000043
44.625611,0.000239,0.003629,-9.809985,0.000167,0.000329,0.000109
44.632547,-0.000450,-0.009263,-9.810668,0.000504,0.000484,-0.000059
44.646409,0.000486,0.006020,-9.810157,0.000344,0.000329,0.000044
44.653434,0.000336,0.000204,-9.810092,0.000327,0.000345,0.000044
44.660400,0.000263,0.003711,-9.810794,0.000166,0.000328,0.000109
44.667241,-0.000315,-0.009517,-9.810186,0.000531,0.000496,-0.000058
44.674248,-0.000776,-0.000509,-9.809509,0.000570,0.000445,-0.000059
44.688132,0.000225,0.000366,-9.810452,0.000296,0.000356,0.000043
44.695059,0.000024,-0.000023,-9.809997,0.000295,0.000356,0.000043
44.702061,0.000007,-0.000029,-9.810001,0.000295,0.000356,0.000043
44.708941,0.000007,-0.000029,-9.809999,0.000295,0.000356,0.000043
44.722922,-0.000436,-0.008935,-9.810396,0.000502,0.000472,-0.000058
44.729784,-0.000458,-0.000871,-9.808894,0.000598,0.000469,-0.000059
44.736752,0.000312,0.006083,-9.810452,0.000315,0.000334,0.000043
44.743630,0.000405,0.000211,-9.810159,0.000296,0.000356,0.000043
44.757605,-0.000417,-0.009150,-9.810565,0.000501,0.000479,-0.000059
44.764457,-0.000530,-0.000984,-9.808022,0.000630,0.000457,-0.000058
44.771508,0.000303,0.006009,-9.810446,0.000347,0.000323,0.000044
44.778358,0.000422,0.000331,-9.810969,0.000296,0.000356,0.000043
44.792329,0.000007,-0.000030,-9.810000,0.000296,0.000356,0.000042
44.799186,0.000007,-0.000028,-9.810000,0.000296,0.000356,0.000042
44.806219,0.000007,-0.000028,-9.810000,0.000296,0.000356,0.000042
44.813119,0.000238,0.003615,-9.809985,0.000168,0.000329,0.000109
44.820259,-0.000437,-0.009001,-9.810650,0.000505,0.000484,-0.000059
44.833935,0.000475,0.005876,-9.810120,0.000345,0.000329,0.000043
44.840930,0.000335,0.000204,-9.810093,0.000328,0.000345,0.000044
44.847819,0.000031,0.000085,-9.810797,0.000296,0.000356,0.000042
44.854814,0.000240,0.003569,-9.809985,0.000168,0.000329,0.000109
44.868762,-0.000295,0.005287,-9.808864,0.000350,0.000329,0.000043
44.875688,0.000401,0.000270,-9.810068,0.000328,0.000345,0.000044
44.882574,0.000033,0.000084,-9.810797,0.000297,0.000356,0.000042
44.889575,-0.000093,0.000144,-9.810360,0.000266,0.000339,0.000042
44.896422,0.000123,-0.000193,-9.809633,0.000296,0.000357,0.000042
44.910356,0.000238,0.003616,-9.809983,0.000169,0.000329,0.000109
44.917269,-0.000345,-0.009466,-9.810307,0.000536,0.000501,-0.000059
44.924239,-0.000296,0.005313,-9.808858,0.000350,0.000329,0.000043
44.931223,0.000292,0.000437,-9.810430,0.000298,0.000327,0.000044
44.945092,0.000014,0.000085,-9.810803,0.000296,0.000356,0.000042
44.952115,0.000011,-0.000031,-9.809996,0.000297,0.000356,0.000042
44.958958,0.000007,-0.000029,-9.810000,0.000297,0.000356,0.000042
44.965925,0.000007,-0.000029,-9.809999,0.000297,0.000356,0.000042
44.972871,0.000237,0.003592,-9.809985,0.000169,0.000329,0.000109
44.986796,-0.000406,-0.000698,-9.808857,0.000598,0.000457,-0.000058
44.993711,0.000384,0.005933,-9.809879,0.000346,0.000329,0.000043
45.000624,0.000341,0.000211,-9.810095,0.000329,0.000345,0.000043
45.007645,0.000030,0.000083,-9.810781,0.000297,0.000356,0.000042
45.021548,0.000234,0.003549,-9.809985,0.000169,0.000329,0.000109
45.028418,-0.000508,-0.009343,-9.810613,0.000507,0.000477,-0.000059
45.035377,-0.000449,-0.000726,-9.808646,0.000598,0.000457,-0.000059
45.042358,0.000379,0.005877,-9.809881,0.000347,0.000329,0.000043
45.056192,0.000031,0.000084,-9.810789,0.000298,0.000356,0.000042
45.063115,0.000012,-0.000024,-9.810001,0.000297,0.000356,0.000042
45.070231,0.000231,0.003504,-9.809984,0.000170,0.000329,0.000109
45.077033,-0.000509,-0.009397,-9.810640,0.000505,0.000476,-0.000058
45.083997,-0.000452,-0.000765,-9.808626,0.000599,0.000457,-0.000059
45.097890,0.000408,0.000322,-9.810957,0.000298,0.000355,0.000042
45.104861,0.000021,-0.000033,-9.809992,0.000298,0.000356,0.000042
45.111784,0.000012,0.000009,-9.810031,0.000294,0.000355,0.000042
45.118762,0.000235,0.003551,-9.809969,0.000168,0.000328,0.000109
45.132633,-0.000630,-0.000821,-9.808404,0.000602,0.000440,-0.000059
45.139686,0.000543,0.005609,-9.809895,0.000381,0.000351,0.000043
45.146537,0.000247,0.000628,-9.811001,0.000297,0.000344,0.000043
45.153597,0.000044,-0.000202,-9.809373,0.000329,0.000345,0.000043
45.160530,0.000013,0.000081,-9.810799,0.000298,0.000356,0.000042
45.174452,-0.000461,-0.008964,-9.810493,0.000505,0.000472,-0.000058
45.181266,-0.000572,-0.000704,-9.809257,0.000570,0.000451,-0.000060
45.188318,0.000459,0.005726,-9.809366,0.000347,0.000329,0.000043
45.195152,0.000340,0.000208,-9.810095,0.000330,0.000344,0.000043
45.202147,0.000030,0.000083,-9.810785,0.000299,0.000356,0.000042
45.215929,0.000239,0.003625,-9.809986,0.000170,0.000329,0.000109
45.223010,-0.000493,-0.009067,-9.810591,0.000508,0.000477,-0.000059
45.229912,-0.000453,-0.000733,-9.808636,0.000599,0.000457,-0.000059
45.236873,0.000327,0.005905,-9.809819,0.000349,0.000323,0.000043
45.250672,0.000021,-0.000031,-9.809994,0.000298,0.000356,0.000042
45.257693,0.000007,-0.000030,-9.809999,0.000299,0.000356,0.000042
45.264578,0.000239,0.003624,-9.809985,0.000171,0.000329,0.000109
45.271587,-0.000468,-0.009097,-9.810501,0.000505,0.000472,-0.000059
45.278507,-0.000563,-0.000694,-9.809267,0.000571,0.000451,-0.000060
45.292428,0.000334,0.000204,-9.810093,0.000331,0.000344,0.000043
45.299274,0.000031,0.000086,-9.810802,0.000299,0.000356,0.000042
45.306263,0.000012,-0.000025,-9.809999,0.000299,0.000356,0.000042
45.313212,0.000237,0.003590,-9.809984,0.000171,0.000329,0.000109
45.320223,-0.000498,-0.009157,-9.810601,0.000509,0.000477,-0.000059
45.333995,0.000411,0.005885,-9.810044,0.000348,0.000329,0.000043
45.341014,0.000333,0.000204,-9.810094,0.000331,0.000344,0.000043
45.347970,0.000031,0.000084,-9.810790,0.000299,0.000356,0.000042
45.354907,0.000012,-0.000025,-9.809999,0.000299,0.000356,0.000042
45.368797,-0.000498,-0.009155,-9.810600,0.000509,0.000477,-0.000059
45.375754,-0.000503,-0.000717,-9.808584,0.000602,0.000450,-0.000058
45.382675,0.000383,0.005931,-9.809882,0.000350,0.000322,0.000043
45.389622,0.000407,0.000318,-9.810952,0.000299,0.000355,0.000042
45.403632,0.000007,-0.000029,-9.810000,0.000299,0.000356,0.000042
45.410487,0.000240,0.003640,-9.809984,0.000172,0.000328,0.000108
45.417378,-0.000476,-0.009251,-9.810510,0.000506,0.000472,-0.000059
45.424335,-0.000486,-0.000601,-9.809378,0.000567,0.000456,-0.000059
45.431224,0.000521,0.005718,-9.809680,0.000347,0.000357,0.000042
45.445125,0.000140,-0.000187,-9.809630,0.000299,0.000356,0.000042
45.452108,-0.000031,-0.000100,-9.810098,0.000303,0.000361,0.000041
45.459030,-0.000072,0.000205,-9.810265,0.000269,0.000339,0.000042
45.465936,0.000356,0.003453,-9.809624,0.000171,0.000329,0.000108
45.479877,-0.000632,-0.000803,-9.808405,0.000604,0.000440,-0.000059
45.486877,0.000577,0.005714,-9.809793,0.000380,0.000346,0.000043
45.493754,0.000081,0.000673,-9.811568,0.000271,0.000331,0.000042
45.500676,0.000198,-0.000190,-9.809696,0.000299,0.000356,0.000042
45.507697,-0.000001,-0.000040,-9.809997,0.000300,0.000356,0.000042
45.514653,0.000236,0.003586,-9.809984,0.000172,0.000328,0.000108
45.528468,-0.000565,-0.000677,-9.809275,0.000571,0.000450,-0.000060
45.535507,0.000459,0.005716,-9.809354,0.000349,0.000329,0.000043
45.542392,0.000337,0.000205,-9.810095,0.000332,0.000344,0.000043
45.549317,0.000031,0.000085,-9.810792,0.000300,0.000356,0.000042
45.563248,-0.000099,0.000142,-9.810362,0.000270,0.000339,0.000041
45.570293,0.000346,0.003381,-9.809629,0.000172,0.000329,0.000108
45.577114,-0.000619,-0.009438,-9.810338,0.000513,0.000460,-0.000059
45.584033,-0.000310,-0.000529,-9.809611,0.000567,0.000462,-0.000060
45.591062,0.000416,0.005430,-9.808932,0.000383,0.000351,0.000042
45.604930,0.000304,-0.000056,-9.810758,0.000297,0.000373,0.000042
45.611810,-0.000094,-0.000058,-9.809723,0.000301,0.000356,0.000041
45.619010,-0.000096,0.000139,-9.810352,0.000270,0.000338,0.000041
45.625738,0.000362,0.003542,-9.809610,0.000172,0.000329,0.000108
45.632826,-0.000470,-0.009005,-9.810493,0.000507,0.000472,-0.000059
45.646721,0.000557,0.005431,-9.808848,0.000380,0.000346,0.000042
45.653694,0.000223,0.000474,-9.811246,0.000302,0.000355,0.000042
45.660527,-0.000078,0.000153,-9.810366,0.000270,0.000338,0.000041
45.667496,0.000121,-0.000190,-9.809640,0.000300,0.000356,0.000041
45.681651,0.000229,0.003473,-9.809985,0.000173,0.000328,0.000108
45.688358,-0.000490,-0.009506,-9.810524,0.000508,0.000472,-0.000059
45.695236,-0.000620,-0.000688,-9.809199,0.000574,0.000444,-0.000060
45.702218,0.000479,0.005901,-9.810153,0.000320,0.000333,0.000042
45.709180,0.000393,0.000198,-9.810155,0.000301,0.000355,0.000042
45.723105,0.000007,-0.000029,-9.810000,0.000301,0.000356,0.000041
45.730055,-0.000099,0.000142,-9.810364,0.000271,0.000338,0.000041
45.737034,0.000349,0.003413,-9.809625,0.000173,0.000328,0.000108
45.744042,-0.000476,-0.009107,-9.810499,0.000508,0.000472,-0.000059
45.757822,0.000311,0.006052,-9.810448,0.000321,0.000333,0.000042
45.764699,0.000503,0.000229,-9.810432,0.000299,0.000372,0.000042
45.771711,-0.000238,0.000123,-9.810022,0.000272,0.000332,0.000042
45.778615,0.000175,-0.000196,-9.809703,0.000301,0.000356,0.000041
45.792542,0.000235,0.003565,-9.809985,0.000174,0.000328,0.000108
45.799377,-0.000480,-0.009327,-9.810513,0.000508,0.000472,-0.000059
45.806386,-0.000482,-0.000596,-9.809382,0.000569,0.000456,-0.000060
45.813441,0.000256,0.005742,-9.809716,0.000323,0.000316,0.000042
45.820328,0.000491,0.000223,-9.810434,0.000301,0.000355,0.000041
45.834146,0.000006,-0.000029,-9.809999,0.000302,0.000356,0.000041
45.841163,-0.000098,0.000141,-9.810361,0.000271,0.000338,0.000041
45.848052,0.000354,0.003458,-9.809621,0.000173,0.000328,0.000108
45.854986,-0.000481,-0.009203,-9.810505,0.000509,0.000472,-0.000059
45.868882,0.000315,0.006146,-9.810455,0.000321,0.000333,0.000042
45.875919,0.000388,0.000392,-9.810781,0.000269,0.000355,0.000041
45.882797,0.000019,-0.000337,-9.808550,0.000333,0.000345,0.000042
45.889813,-0.000097,0.000247,-9.811148,0.000272,0.000338,0.000041
45.903748,0.000225,0.003512,-9.809983,0.000174,0.000328,0.000108
45.910583,-0.000481,-0.009328,-9.810513,0.000509,0.000472,-0.000059
45.917480,-0.000619,-0.000686,-9.809202,0.000576,0.000444,-0.000060
45.924492,0.000582,0.005707,-9.809793,0.000351,0.000350,0.000042
45.931345,0.000274,0.000556,-9.811165,0.000270,0.000354,0.000041
45.945231,-0.000102,0.000260,-9.811202,0.000272,0.000338,0.000041
45.952234,0.000125,-0.000186,-9.809642,0.000302,0.000356,0.000041
45.959171,0.000230,0.003587,-9.809983,0.000175,0.000328,0.000108
45.966068,-0.000476,-0.009245,-9.810508,0.000509,0.000471,-0.000059
45.980010,0.000484,0.005969,-9.810156,0.000321,0.000333,0.000042
45.986988,0.000391,0.000197,-9.810154,0.000303,0.000355,0.000041
45.993898,0.000114,-0.000016,-9.810264,0.000300,0.000372,0.000041
46.000784,-0.000252,0.000132,-9.810030,0.000273,0.000332,0.000042
46.014744,0.000230,0.003598,-9.809981,0.000175,0.000328,0.000108
46.021713,-0.000471,-0.009150,-9.810503,0.000510,0.000471,-0.000059
46.028565,-0.000493,-0.000609,-9.809370,0.000570,0.000456,-0.000060
46.035616,0.000404,0.005753,-9.810043,0.000320,0.000340,0.000041
46.042588,0.000335,0.000207,-9.810094,0.000303,0.000355,0.000041
46.056419,0.000116,-0.000227,-9.809611,0.000302,0.000356,0.000041
46.063313,-0.000033,-0.000101,-9.810100,0.000306,0.000360,0.000041
46.070370,-0.000123,0.000209,-9.810199,0.000274,0.000332,0.000042
46.077226,0.000413,0.003469,-9.809681,0.000175,0.000328,0.000108
46.091169,-0.000462,-0.000670,-9.809543,0.000573,0.000467,-0.000061
46.098085,0.000317,0.005829,-9.809018,0.000353,0.000322,0.000042
46.105091,0.000399,0.000312,-9.810947,0.000304,0.000355,0.000041
46.111915,0.000022,-0.000031,-9.809994,0.000303,0.000355,0.000041
46.125852,0.000271,-0.000179,-9.809973,0.000300,0.000373,0.000041
46.132824,0.000026,0.003716,-9.810073,0.000145,0.000311,0.000107
46.139785,-0.000359,-0.009317,-9.810145,0.000510,0.000472,-0.000060
46.146677,-0.000466,-0.000878,-9.808896,0.000606,0.000467,-0.000061
46.160597,0.000430,0.000468,-9.810704,0.000267,0.000350,0.000041
46.167497,0.000006,-0.000281,-9.809457,0.000303,0.000356,0.000041
46.174535,-0.000109,0.000133,-9.810359,0.000273,0.000338,0.000041
46.181414,0.000091,-0.000255,-9.809737,0.000306,0.000360,0.000040
46.188426,-0.000078,0.000193,-9.810259,0.000273,0.000338,0.000041
46.202230,-0.000482,-0.009232,-9.810505,0.000511,0.000471,-0.000060
46.209201,-0.000612,-0.000679,-9.809213,0.000577,0.000444,-0.000060
46.216093,0.000485,0.005978,-9.810154,0.000322,0.000333,0.000041
46.223198,0.000510,0.000272,-9.810319,0.000298,0.000367,0.000041
46.237056,-0.000154,0.000150,-9.810301,0.000275,0.000332,0.000041
46.243933,0.000177,-0.000199,-9.809698,0.000303,0.000355,0.000041
46.250878,0.000229,0.003581,-9.809982,0.000176,0.000328,0.000107
46.257940,-0.000465,-0.009029,-9.810496,0.000511,0.000471,-0.000060
46.264737,-0.000628,-0.000696,-9.809191,0.000578,0.000444,-0.000061
46.278654,0.000493,0.000217,-9.810430,0.000301,0.000372,0.000041
46.285567,-0.000187,0.000122,-9.810089,0.000273,0.000338,0.000041
46.292552,0.000119,-0.000193,-9.809638,0.000304,0.000355,0.000041
46.299441,-0.000108,0.000135,-9.810365,0.000274,0.000338,0.000041
46.306481,0.000119,-0.000188,-9.809644,0.000304,0.000355,0.000041
46.320323,-0.000418,-0.009169,-9.810567,0.000511,0.000471,-0.000060
46.327266,-0.000518,-0.000666,-9.809477,0.000575,0.000460,-0.000061
46.334187,0.000386,0.005934,-9.809880,0.000323,0.000333,0.000041
46.341207,0.000485,0.000216,-9.810424,0.000302,0.000372,0.000041
46.348052,-0.000146,0.000145,-9.810296,0.000273,0.000348,0.000041
46.361967,0.000113,-0.000199,-9.809636,0.000304,0.000355,0.000041
46.368868,-0.000108,0.000134,-9.810364,0.000274,0.000338,0.000040
46.375896,0.000347,0.003390,-9.809628,0.000176,0.000328,0.000107
46.382809,-0.000483,-0.009232,-9.810505,0.000512,0.000471,-0.000060
46.396658,0.000541,0.005994,-9.810219,0.000322,0.000339,0.000040
46.403711,0.000430,0.000219,-9.810357,0.000302,0.000372,0.000041
46.410617,-0.000241,0.000127,-9.810024,0.000276,0.000331,0.000041
46.417550,0.000175,-0.000195,-9.809703,0.000304,0.000355,0.000041
46.424521,-0.000107,0.000131,-9.810360,0.000274,0.000338,0.000040
46.431462,0.000120,-0.000191,-9.809639,0.000304,0.000355,0.000041
46.445451,-0.000144,-0.009450,-9.809906,0.000541,0.000495,-0.000060
46.452369,-0.000315,0.005434,-9.809776,0.000324,0.000338,0.000041
46.459458,0.000381,0.000414,-9.810658,0.000272,0.000354,0.000041
46.466168,-0.000089,-0.000167,-9.808890,0.000306,0.000327,0.000041
46.480060,-0.000093,0.000252,-9.811165,0.000275,0.000338,0.000040
46.487029,0.000125,-0.000187,-9.809641,0.000305,0.000355,0.000040
46.494047,-0.000106,0.000131,-9.810358,0.000275,0.000338,0.000040
46.500935,0.000353,0.003458,-9.809620,0.000177,0.000328,0.000107
46.508077,-0.000467,-0.008937,-9.810489,0.000512,0.000471,-0.000060
46.521790,0.000383,0.000450,-9.810699,0.000275,0.000337,0.000041
46.528942,0.000130,-0.000192,-9.809641,0.000305,0.000355,0.000040
46.535606,-0.000106,0.000183,-9.810410,0.000272,0.000337,0.000041
46.542584,0.000116,-0.000230,-9.809607,0.000305,0.000355,0.000040
46.556526,0.000120,-0.000190,-9.809643,0.000305,0.000355,0.000040
46.563423,0.000177,0.003617,-9.809920,0.000179,0.000321,0.000108
46.570430,-0.000415,-0.009107,-9.810562,0.000512,0.000471,-0.000060
46.577343,-0.000113,0.005303,-9.809347,0.000324,0.000334,0.000041
46.591367,-0.000088,0.000134,-9.810350,0.000275,0.000338,0.000040
46.598211,0.000015,-0.000020,-9.810001,0.000275,0.000338,0.000040
46.605168,0.000113,-0.000199,-9.809638,0.000305,0.000355,0.000040
46.612060,-0.000108,0.000134,-9.810364,0.000275,0.000338,0.000040
46.625937,0.000070,0.003763,-9.810284,0.000149,0.000304,0.000108
46.632881,-0.000146,-0.009530,-9.809906,0.000542,0.000495,-0.000061
46.639884,-0.000413,0.005314,-9.809481,0.000331,0.000321,0.000040
46.646721,0.000497,0.000489,-9.810991,0.000273,0.000354,0.000041
46.660940,0.000103,-0.000194,-9.809651,0.000337,0.000344,0.000041
46.667610,-0.000151,0.000281,-9.811149,0.000276,0.000331,0.000041
46.674580,0.000178,-0.000203,-9.809697,0.000306,0.000355,0.000040
46.681512,-0.000108,0.000132,-9.810360,0.000276,0.000338,0.000040
46.688573,0.000345,0.003373,-9.809630,0.000178,0.000328,0.000107
46.702328,-0.000145,0.005284,-9.809444,0.000327,0.000339,0.000040
46.709303,0.000286,0.000429,-9.810429,0.000276,0.000337,0.000040
46.716230,0.000133,-0.000195,-9.809630,0.000306,0.000355,0.000040
46.723223,-0.000160,0.000141,-9.810297,0.000277,0.000331,0.000041
46.737096,-0.000010,0.000148,-9.810626,0.000273,0.000354,0.000040
46.744048,-0.000097,-0.000158,-9.808936,0.000307,0.000327,0.000041
46.750963,0.000339,0.003436,-9.809621,0.000210,0.000316,0.000108
46.757980,-0.000462,-0.008980,-9.811286,0.000514,0.000471,-0.000060
46.764823,-0.000140,0.005298,-9.809443,0.000328,0.000338,0.000040
46.778729,0.000133,-0.000196,-9.809630,0.000306,0.000355,0.000040
46.785623,-0.000162,0.000143,-9.810301,0.000278,0.000331,0.000041
46.792664,0.000172,-0.000196,-9.809706,0.000306,0.000355,0.000040
46.799562,-0.000010,0.000151,-9.810636,0.000274,0.000354,0.000040
46.813419,0.000342,0.003471,-9.809619,0.000210,0.000316,0.000108
46.820645,-0.000448,-0.008721,-9.811249,0.000514,0.000471,-0.000060
46.827376,-0.000142,0.005387,-9.809434,0.000328,0.000338,0.000040
46.834238,0.000237,0.000445,-9.810371,0.000278,0.000331,0.000041
46.841322,0.000279,-0.000181,-9.809967,0.000304,0.000372,0.000040
46.855167,0.000172,-0.000193,-9.809709,0.000307,0.000355,0.000040
46.862078,-0.000064,0.000160,-9.810571,0.000275,0.000348,0.000041
46.868976,-0.000029,-0.000049,-9.809793,0.000276,0.000338,0.000040
46.875979,0.000339,0.003393,-9.809626,0.000179,0.000328,0.000107
46.889898,-0.000143,0.005205,-9.809453,0.000328,0.000338,0.000040
46.896747,0.000390,0.000456,-9.810711,0.000274,0.000354,0.000040
46.903778,-0.000083,-0.000160,-9.808940,0.000308,0.000327,0.000041
46.910696,0.000001,-0.000030,-9.810001,0.000308,0.000327,0.000041
46.917663,0.000112,-0.000199,-9.809638,0.000339,0.000344,0.000041
46.931555,0.000127,-0.000189,-9.809637,0.000307,0.000355,0.000040
46.938499,0.000070,0.003764,-9.810284,0.000151,0.000304,0.000107
46.945365,-0.000309,-0.009456,-9.810209,0.000514,0.000471,-0.000060
46.952306,-0.000097,0.005200,-9.809510,0.000327,0.000345,0.000039
46.959508,0.000211,0.000309,-9.809586,0.000309,0.000326,0.000041
46.973205,-0.000146,0.000257,-9.811090,0.000279,0.000331,0.000040
46.980092,0.000279,-0.000178,-9.809973,0.000304,0.000372,0.000040
46.987125,-0.000254,0.000118,-9.810025,0.000279,0.000331,0.000040
46.994043,0.000069,-0.000017,-9.810073,0.000276,0.000337,0.000040
47.000992,0.000343,0.003416,-9.809623,0.000179,0.000327,0.000107
47.014796,-0.000114,0.005341,-9.809343,0.000326,0.000333,0.000040
47.021883,0.000359,0.000194,-9.810163,0.000308,0.000354,0.000040
47.028762,-0.000145,0.000149,-9.810300,0.000279,0.000331,0.000040
47.035674,0.000175,-0.000200,-9.809699,0.000307,0.000355,0.000040
47.049584,0.000174,-0.000197,-9.809702,0.000308,0.000355,0.000040
47.056570,-0.000063,0.000157,-9.810566,0.000276,0.000348,0.000040
47.063455,0.000149,0.003613,-9.809713,0.000151,0.000304,0.000107
47.070399,-0.000260,-0.009369,-9.810268,0.000513,0.000477,-0.000061
47.084322,0.000375,0.000313,-9.810965,0.000309,0.000354,0.000040
47.091298,-0.000138,0.000149,-9.810293,0.000279,0.000331,0.000040
47.098200,0.000176,-0.000199,-9.809700,0.000308,0.000355,0.000040
47.105259,-0.000158,0.000138,-9.810294,0.000279,0.000331,0.000040
47.119032,-0.000012,0.000129,-9.810614,0.000275,0.000354,0.000040
47.126028,0.000079,0.003446,-9.808865,0.000183,0.000293,0.000108
47.132956,-0.000305,-0.009266,-9.811006,0.000515,0.000471,-0.000061
47.139949,-0.000061,0.005227,-9.809414,0.000325,0.000340,0.000039
47.153773,-0.000140,0.000169,-9.810311,0.000278,0.000330,0.000040
47.160731,0.000173,-0.000218,-9.809686,0.000308,0.000355,0.000040
47.167672,-0.000162,0.000140,-9.810299,0.000280,0.000331,0.000040
47.174805,0.000067,-0.000027,-9.810064,0.000278,0.000338,0.000040
47.181581,0.000120,-0.000170,-9.809655,0.000305,0.000354,0.000040
47.195479,0.000350,0.003437,-9.809624,0.000181,0.000327,0.000106
47.202361,-0.000485,-0.009273,-9.810507,0.000516,0.000470,-0.000061
47.209338,-0.000112,0.005255,-9.809355,0.000327,0.000333,0.000040
47.216294,0.000206,0.000377,-9.810467,0.000280,0.000330,0.000040
47.230220,-0.000161,0.000139,-9.810295,0.000280,0.000331,0.000040
47.237116,0.000176,-0.000199,-9.809701,0.000309,0.000355,0.000040
47.244124,-0.000160,0.000138,-9.810295,0.000280,0.000331,0.000040
47.250998,0.000168,-0.000009,-9.810340,0.000275,0.000354,0.000040
47.264877,-0.000383,-0.009603,-9.810148,0.000547,0.000460,-0.000060
47.271889,-0.000149,0.005158,-9.809454,0.000362,0.000327,0.000040
47.278751,0.000403,0.000573,-9.811515,0.000277,0.000353,0.000040
47.285697,-0.000079,-0.000158,-9.808927,0.000310,0.000326,0.000040
47.292693,0.000106,-0.000199,-9.809642,0.000341,0.000343,0.000041
47.306639,0.000169,-0.000006,-9.810331,0.000276,0.000354,0.000040
47.313548,-0.000105,-0.000169,-9.808925,0.000310,0.000326,0.000040
47.320652,0.000105,-0.000195,-9.809648,0.000341,0.000343,0.000041
47.327454,0.000085,0.003962,-9.811104,0.000153,0.000303,0.000107
47.341388,-0.000119,0.005226,-9.809353,0.000328,0.000333,0.000040
47.348246,0.000370,0.000200,-9.810168,0.000310,0.000354,0.000040
47.355242,-0.000142,0.000145,-9.810293,0.000281,0.000331,0.000040
47.362175,0.000175,-0.000199,-9.809701,0.000309,0.000355,0.000039
47.369031,-0.000163,0.000143,-9.810303,0.000281,0.000331,0.000040
47.383054,-0.000063,0.000156,-9.810560,0.000278,0.000348,0.000040
47.390024,0.000244,0.003587,-9.809987,0.000150,0.000320,0.000107
47.396845,-0.000418,-0.009549,-9.809932,0.000516,0.000471,-0.000061
47.403796,-0.000121,0.005267,-9.809350,0.000328,0.000333,0.000040
47.417644,0.000132,-0.000197,-9.809629,0.000310,0.000355,0.000039
47.424679,-0.000159,0.000140,-9.810295,0.000281,0.000331,0.000040
47.431539,0.000069,-0.000027,-9.810066,0.000279,0.000337,0.000039
47.438742,0.000109,-0.000195,-9.809649,0.000310,0.000355,0.000039
47.452382,0.000165,-0.000032,-9.810319,0.000276,0.000354,0.000039
47.459505,0.000173,0.003207,-9.808528,0.000215,0.000310,0.000108
47.466266,-0.000430,-0.009327,-9.811402,0.000517,0.000470,-0.000061
47.473345,-0.000105,0.005181,-9.809362,0.000328,0.000333,0.000040
47.480197,0.000209,0.000383,-9.810472,0.000281,0.000330,0.000040
