t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
2.99,-108.9,5.2472,-22.337,-0.045365,0.50363,-0.85596,0.10786,-54.71,1.3105,-9.4237,-0.10484,-0.82128,-0.48325,12.425,-56.851,22.782,0,0,0,16.691,16.703,16.622,16.68,55.784,2.308,-0.37295,53.891,1251,-148.31
3,-109.45,5.2575,-22.43,-0.048564,0.50351,-0.85548,0.11075,-54.583,0.74235,-9.196,-0.038769,-0.87125,-0.51138,12.986,-56.765,22.77,0,0,0,16.701,16.711,16.626,16.686,56.299,14.826,-1.8536,49.048,1252.1,-147.79
3.01,-110,5.2621,-22.521,-0.051996,0.50308,-0.85515,0.11371,-54.45,0.17564,-8.9684,0.027332,-0.92504,-0.54162,13.551,-56.554,22.745,0,0,0,16.683,16.693,16.604,16.666,56.763,27.338,-3.3281,43.53,1249.8,-147.07
3.02,-110.54,5.261,-22.609,-0.055676,0.50231,-0.85496,0.11673,-54.312,-0.38833,-8.7411,0.093933,-0.98289,-0.57408,14.121,-56.219,22.704,0,0,0,16.639,16.648,16.554,16.619,57.167,39.811,-4.7944,37.317,1244.2,-146.15
3.03,-111.08,5.2543,-22.695,-0.05962,0.5012,-0.85492,0.11985,-54.168,-0.94832,-8.5143,0.16151,-1.0451,-0.60892,14.694,-55.758,22.649,0,0,0,16.569,16.577,16.478,16.545,57.507,52.21,-6.2505,30.387,1235.1,-145.03
3.04,-111.62,5.2421,-22.779,-0.063847,0.49974,-0.85501,0.12306,-54.018,-1.5031,-8.2882,0.23055,-1.1119,-0.64627,15.271,-55.175,22.579,0,0,0,16.473,16.48,16.375,16.446,57.773,64.5,-7.6943,22.718,1222.3,-143.7
3.05,-112.16,5.2243,-22.861,-0.068375,0.49791,-0.85524,0.12637,-53.862,-2.0514,-8.0628,0.30154,-1.1837,-0.68629,15.85,-54.469,22.495,0,0,0,16.351,16.359,16.248,16.322,57.958,76.645,-9.1237,14.309,1206,-142.16
3.06,-112.7,5.2011,-22.941,-0.073226,0.49571,-0.85561,0.12979,-53.701,-2.5921,-7.8383,0.375,-1.2608,-0.72916,16.43,-53.642,22.397,0,0,0,16.206,16.213,16.095,16.173,58.057,88.608,-10.537,5.1993,1186.2,-140.41
3.07,-113.24,5.1725,-23.018,-0.078423,0.4931,-0.85611,0.13334,-53.534,-3.1239,-7.6149,0.4515,-1.3435,-0.77507,17.01,-52.697,22.284,0,0,0,16.037,16.045,15.919,16.001,58.06,100.36,-11.931,-4.5665,1163,-138.47
3.08,-113.77,5.1386,-23.093,-0.083993,0.49006,-0.85674,0.13702,-53.361,-3.6456,-7.3927,0.53163,-1.4325,-0.82424,17.591,-51.636,22.158,0,0,0,15.845,15.854,15.719,15.807,57.963,111.86,-13.306,-14.943,1136.5,-136.34
3.09,-114.3,5.0996,-23.166,-0.089962,0.48657,-0.85751,0.14084,-53.182,-4.1562,-7.1718,0.61604,-1.5279,-0.87689,18.169,-50.461,22.018,0,0,0,15.633,15.642,15.498,15.592,57.759,123.08,-14.657,-25.885,1107.1,-134.02
3.1,-114.83,5.0555,-23.236,-0.09636,0.48259,-0.8584,0.1448,-52.997,-4.6545,-6.9524,0.70546,-1.6305,-0.93327,18.745,-49.176,21.865,0,0,0,15.4,15.41,15.256,15.356,57.444,133.99,-15.985,-37.347,1074.7,-131.53
3.11,-115.36,5.0066,-23.305,-0.10322,0.47809,-0.85942,0.1489,-52.807,-5.1394,-6.7346,0.80066,-1.7406,-0.99364,19.318,-47.783,21.699,0,0,0,15.149,15.161,14.995,15.102,57.011,144.56,-17.288,-49.284,1039.5,-128.88
3.12,-115.89,4.9528,-23.371,-0.11058,0.47301,-0.86057,0.15315,-52.611,-5.6098,-6.5185,0.90249,-1.8586,-1.0583,19.885,-46.286,21.519,0,0,0,14.88,14.894,14.716,14.831,56.457,154.77,-18.562,-61.651,1001.7,-126.06
3.13,-116.42,4.8944,-23.435,-0.11848,0.46731,-0.86184,0.15754,-52.409,-6.0647,-6.3042,1.0119,-1.9852,-1.1274,20.447,-44.689,21.327,0,0,0,14.597,14.613,14.422,14.545,55.777,164.59,-19.808,-74.404,961.4,-123.09
3.14,-116.94,4.8316,-23.497,-0.12695,0.46093,-0.86323,0.16207,-52.202,-6.5032,-6.0919,1.1299,-2.1205,-1.2014,21,-42.995,21.123,0,0,0,14.299,14.319,14.113,14.245,54.967,173.99,-21.024,-87.495,918.76,-119.98
3.15,-117.46,4.7644,-23.557,-0.13605,0.4538,-0.86473,0.16672,-51.989,-6.9243,-5.8818,1.2577,-2.265,-1.2804,21.545,-41.21,20.907,0,0,0,13.99,14.014,13.792,13.934,54.026,182.96,-22.207,-100.88,873.92,-116.72
3.16,-117.98,4.6931,-23.615,-0.14581,0.44584,-0.86635,0.17147,-51.771,-7.3271,-5.6738,1.3964,-2.4187,-1.3647,22.08,-39.338,20.679,0,0,0,13.671,13.7,13.462,13.614,52.949,191.46,-23.358,-114.52,827.02,-113.33
3.17,-118.5,4.6179,-23.671,-0.15629,0.43698,-0.86807,0.1763,-51.548,-7.7108,-5.4682,1.5474,-2.5815,-1.4543,22.604,-37.383,20.44,0,0,0,13.345,13.379,13.124,13.286,51.735,199.49,-24.474,-128.36,778.2,-109.82
3.18,-119.01,4.539,-23.724,-0.16752,0.42711,-0.86989,0.18116,-51.319,-8.0745,-5.2651,1.7121,-2.7529,-1.5495,23.115,-35.35,20.19,0,0,0,13.013,13.055,12.781,12.955,50.381,207.02,-25.554,-142.36,727.62,-106.19
3.19,-119.52,4.4565,-23.776,-0.17956,0.41611,-0.87179,0.18599,-51.086,-8.4176,-5.0645,1.8921,-2.9318,-1.6501,23.611,-33.244,19.929,0,0,0,12.679,12.73,12.436,12.621,48.887,214.04,-26.597,-156.47,675.41,-102.45
3.2,-120.03,4.3707,-23.825,-0.19243,0.40388,-0.87377,0.19073,-50.847,-8.7392,-4.8665,2.0887,-3.1166,-1.756,24.092,-31.071,19.658,0,0,0,12.344,12.406,12.093,12.289,47.252,220.52,-27.603,-170.65,621.72,-98.613
3.21,-120.54,4.2818,-23.873,-0.20618,0.39027,-0.87581,0.19528,-50.604,-9.0388,-4.6714,2.3036,-3.3047,-1.8667,24.556,-28.835,19.377,0,0,0,12.012,12.086,11.755,11.96,45.474,226.47,-28.569,-184.86,566.69,-94.676
3.22,-121.04,4.19,-23.919,-0.22081,0.37512,-0.87791,0.1995,-50.356,-9.3157,-4.479,2.5381,-3.4926,-1.9816,25.001,-26.543,19.087,0,0,0,11.686,11.774,11.425,11.638,43.555,231.85,-29.496,-199.04,510.47,-90.65
3.23,-121.55,4.0956,-23.963,-0.23633,0.35827,-0.88004,0.20325,-50.104,-9.5695,-4.2896,2.7933,-3.6751,-2.0996,25.426,-24.2,18.787,0,0,0,11.367,11.473,11.108,11.326,41.493,236.67,-30.382,-213.16,453.2,-86.543
3.24,-122.05,3.9987,-24.005,-0.25271,0.33955,-0.8822,0.20632,-49.848,-9.7996,-4.1033,3.07,-3.8457,-2.2195,25.83,-21.812,18.479,0,0,0,11.06,11.185,10.808,11.027,39.292,240.91,-31.226,-227.17,395.02,-82.363
3.25,-122.54,3.8996,-24.045,-0.26986,0.31875,-0.88437,0.20847,-49.587,-10.006,-3.9201,3.3683,-3.996,-2.3394,26.212,-19.384,18.163,0,0,0,10.767,10.913,10.529,10.745,36.951,244.57,-32.029,-241.01,336.09,-78.115
3.26,-123.04,3.7987,-24.083,-0.28769,0.29568,-0.88654,0.20942,-49.323,-10.187,-3.7401,3.6872,-4.1156,-2.457,26.569,-16.922,17.839,0,0,0,10.492,10.66,10.277,10.482,34.472,247.63,-32.788,-254.66,276.53,-73.808
3.27,-123.53,3.696,-24.12,-0.30599,0.27014,-0.8887,0.20883,-49.056,-10.344,-3.5633,4.0245,-4.1923,-2.5699,26.901,-14.433,17.507,0,0,0,10.238,10.43,10.054,10.242,31.858,250.1,-33.505,-268.06,216.51,-69.449
3.28,-124.02,3.5919,-24.154,-0.32453,0.24194,-0.89083,0.20632,-48.786,-10.476,-3.39,4.3758,-4.2128,-2.675,27.206,-11.922,17.169,0,0,0,10.009,10.223,9.8652,10.027,29.112,251.96,-34.177,-281.17,156.16,-65.044
3.29,-124.5,3.4866,-24.187,-0.34294,0.21091,-0.89292,0.2015,-48.512,-10.582,-3.22,4.7345,-4.163,-2.7691,27.482,-9.3959,16.824,0,0,0,9.8087,10.043,9.7138,9.8396,26.236,253.22,-34.806,-293.94,95.62,-60.601
3.3,-124.99,3.3803,-24.219,-0.36079,0.17694,-0.89493,0.19397,-48.236,-10.664,-3.0535,5.0911,-4.0297,-2.8493,27.73,-6.8599,16.473,0,0,0,9.6406,9.8898,9.6017,9.6831,23.234,253.87,-35.389,-306.32,35.042,-56.128
3.31,-125.47,3.2734,-24.249,-0.37754,0.13999,-0.89679,0.18338,-47.958,-10.72,-2.8905,5.4326,-3.8023,-2.9127,27.947,-4.3204,16.116,0,0,0,9.5081,9.7652,9.5299,9.5593,20.111,253.92,-35.928,-318.28,-25.432,-51.631
3.32,-125.95,3.166,-24.277,-0.39255,0.10014,-0.89841,0.16949,-47.677,-10.75,-2.7312,5.7426,-3.4752,-2.957,28.132,-1.7834,15.755,0,0,0,9.4143,9.6698,9.4977,9.4701,16.87,253.37,-36.422,-329.77,-85.658,-47.118
3.33,-126.42,3.0585,-24.303,-0.40517,0.057645,-0.89963,0.15226,-47.395,-10.755,-2.5755,6.0022,-3.0502,-2.9808,28.284,0.74494,15.388,0,0,0,9.361,9.604,9.5033,9.4169,13.517,252.21,-36.87,-340.74,-145.49,-42.596
3.34,-126.9,2.951,-24.328,-0.41474,0.012948,-0.90024,0.13187,-47.112,-10.735,-2.4234,6.192,-2.5385,-2.9834,28.402,3.2588,15.017,0,0,0,9.3492,9.5683,9.5434,9.4007,10.058,250.46,-37.274,-351.14,-204.79,-38.072
3.35,-127.36,2.8438,-24.352,-0.42071,-0.033268,-0.90003,0.10884,-46.827,-10.69,-2.2751,6.2944,-1.9612,-2.9654,28.485,5.7521,14.643,0,0,0,9.378,9.5629,9.6141,9.4216,6.4966,248.12,-37.632,-360.94,-263.41,-33.553
3.36,-127.83,2.7373,-24.374,-0.42273,-0.080126,-0.89879,0.083974,-46.542,-10.62,-2.1306,6.2982,-1.3482,-2.9282,28.531,8.2192,14.265,0,0,0,9.4453,9.5879,9.7111,9.479,2.841,245.19,-37.945,-370.08,-321.2,-29.047
3.37,-128.3,2.6315,-24.394,-0.42075,-0.12663,-0.8964,0.058285,-46.257,-10.526,-1.9899,6.2006,-0.73364,-2.874,28.541,10.654,13.884,0,0,0,9.5475,9.6434,9.8302,9.5709,-0.90265,241.7,-38.213,-378.52,-378.03,-24.56
3.38,-128.76,2.5268,-24.413,-0.415,-0.17179,-0.89285,0.032866,-45.971,-10.407,-1.8529,6.0093,-0.15083,-2.8054,28.513,13.051,13.501,0,0,0,9.68,9.7287,9.9682,9.6944,-4.727,237.64,-38.436,-386.22,-433.74,-20.1
3.39,-129.22,2.4234,-24.431,-0.40598,-0.21473,-0.88825,0.0087141,-45.687,-10.265,-1.7198,5.7405,0.37347,-2.7257,28.446,15.405,13.115,0,0,0,9.8378,9.8425,10.122,9.8453,-8.6245,233.03,-38.615,-393.13,-488.19,-15.675
3.4,-129.67,2.3216,-24.448,0.39435,0.25483,0.88282,0.013397,-45.403,-10.099,-1.5906,5.4153,0.82226,-2.6376,28.34,17.71,12.729,0,0,0,10.016,9.9824,10.289,10.019,-12.587,227.88,-38.75,-399.21,-541.25,-11.291
3.41,-130.12,2.2215,-24.463,0.38084,0.29172,0.8768,0.03298,-45.12,-9.9109,-1.4653,5.0561,1.1889,-2.5443,28.194,19.961,12.341,0,0,0,10.21,10.145,10.468,10.211,-16.606,222.21,-38.841,-404.41,-592.76,-6.9554
3.42,-130.57,2.1235,-24.477,0.36612,0.32525,0.87045,0.049823,-44.839,-9.7003,-1.3438,4.6828,1.4752,-2.4482,28.008,22.152,11.952,0,0,0,10.416,10.328,10.655,10.417,-20.672,216.03,-38.889,-408.68,-642.58,-2.6756
3.43,-131.02,2.0276,-24.49,0.35075,0.35549,0.86401,0.063936,-44.56,-9.4681,-1.2262,4.311,1.689,-2.3516,27.781,24.28,11.563,0,0,0,10.63,10.525,10.85,10.632,-24.776,209.36,-38.895,-411.98,-690.57,1.5411
3.44,-131.46,1.9342,-24.502,0.33519,0.38262,0.85764,0.07548,-44.283,-9.2149,-1.1126,3.9521,1.8407,-2.2564,27.512,26.338,11.174,0,0,0,10.849,10.733,11.05,10.852,-28.908,202.22,-38.858,-414.27,-736.58,5.6876
3.45,-131.91,1.8434,-24.512,0.31976,0.40688,0.85148,0.084702,-44.01,-8.9416,-1.0028,3.6129,1.9417,-2.164,27.203,28.323,10.786,0,0,0,11.069,10.948,11.252,11.073,-33.058,194.64,-38.781,-415.5,-780.47,9.7567
3.46,-132.34,1.7554,-24.522,0.30469,0.42855,0.84562,0.091882,-43.739,-8.6487,-0.89684,3.2974,2.003,-2.0755,26.851,30.229,10.399,0,0,0,11.288,11.165,11.453,11.293,-37.215,186.62,-38.664,-415.62,-822.1,13.741
3.47,-132.78,1.6705,-24.53,0.29011,0.44791,0.84008,0.097301,-43.473,-8.3373,-0.79478,3.007,2.0339,-1.9918,26.458,32.054,10.013,0,0,0,11.503,11.382,11.652,11.509,-41.367,178.2,-38.507,-414.6,-861.31,17.634
3.48,-133.21,1.5887,-24.538,0.2761,0.46523,0.83491,0.10122,-43.21,-8.008,-0.69658,2.7416,2.0424,-1.9133,26.024,33.792,9.6286,0,0,0,11.712,11.594,11.847,11.718,-45.503,169.4,-38.311,-412.38,-897.98,21.427
3.49,-133.64,1.5104,-24.544,0.2627,0.48074,0.83011,0.10388,-42.952,-7.6617,-0.6022,2.5001,2.0352,-1.8404,25.548,35.441,9.2466,0,0,0,11.913,11.8,12.033,11.917,-49.61,160.25,-38.078,-408.91,-931.94,25.115
3.5,-134.07,1.4355,-24.55,0.24991,0.49467,0.82567,0.10548,-42.7,-7.2995,-0.51164,2.2809,2.0171,-1.7733,25.032,36.996,8.8671,0,0,0,12.103,11.995,12.211,12.106,-53.677,150.77,-37.809,-404.16,-963.07,28.689
3.51,-134.5,1.3644,-24.554,0.2377,0.50719,0.82157,0.10618,-42.452,-6.9221,-0.42485,2.0822,1.9923,-1.7121,24.475,38.455,8.4905,0,0,0,12.281,12.179,12.377,12.281,-57.689,141,-37.505,-398.09,-991.2,32.142
3.52,-134.92,1.2971,-24.558,0.22606,0.51848,0.81781,0.10615,-42.21,-6.5307,-0.34182,1.9019,1.9638,-1.6568,23.878,39.815,8.1172,0,0,0,12.445,12.349,12.53,12.442,-61.634,130.96,-37.167,-390.63,-1016.2,35.467
3.53,-135.34,1.2338,-24.561,0.21493,0.52867,0.81436,0.10549,-41.975,-6.1261,-0.2625,1.7382,1.9338,-1.6071,23.243,41.074,7.7473,0,0,0,12.593,12.504,12.668,12.587,-65.497,120.69,-36.796,-381.75,-1037.9,38.657
3.54,-135.76,1.1747,-24.564,0.20428,0.5379,0.81121,0.1043,-41.745,-5.7096,-0.18686,1.5893,1.9041,-1.5632,22.569,42.228,7.3813,0,0,0,12.724,12.642,12.791,12.715,-69.264,110.21,-36.394,-371.41,-1056.3,41.705
3.55,-136.18,1.1197,-24.565,0.19407,0.54627,0.80833,0.10266,-41.523,-5.2819,-0.11486,1.4536,1.876,-1.5247,21.858,43.277,7.0195,0,0,0,12.838,12.761,12.896,12.825,-72.92,99.573,-35.963,-359.63,-1071.2,44.61
3.56,-136.59,1.069,-24.566,0.18424,0.55386,0.80571,0.10065,-41.308,-4.8444,-0.046452,1.3295,1.8504,-1.4915,21.111,44.219,6.6622,0,0,0,12.933,12.862,12.983,12.916,-76.452,88.8,-35.502,-346.45,-1082.7,47.372
3.57,-137,1.0228,-24.566,0.17476,0.56077,0.80333,0.098306,-41.101,-4.3979,0.018402,1.2157,1.828,-1.4634,20.329,45.053,6.3096,0,0,0,13.008,12.943,13.051,12.987,-79.845,77.928,-35.016,-331.94,-1091.1,49.995
3.58,-137.41,0.98112,-24.566,0.16558,0.56705,0.80117,0.095676,-40.902,-3.9437,0.079756,1.1109,1.8093,-1.4404,19.514,45.778,5.9619,0,0,0,13.063,13.003,13.099,13.037,-83.086,66.989,-34.503,-316.17,-1096.3,52.48
3.59,-137.82,0.94398,-24.564,0.15666,0.57278,0.79923,0.092792,-40.711,-3.4827,0.13766,1.014,1.7946,-1.4222,18.668,46.393,5.6196,0,0,0,13.098,13.042,13.127,13.067,-86.164,56.013,-33.966,-299.19,-1098.5,54.83
3.6,-138.23,0.91148,-24.563,0.14796,0.57799,0.79749,0.089683,-40.529,-3.0162,0.19217,0.92396,1.7842,-1.4086,17.792,46.898,5.2827,0,0,0,13.111,13.059,13.134,13.075,-89.066,45.029,-33.407,-281.07,-1097.7,57.048
3.61,-138.63,0.88367,-24.561,0.13944,0.58273,0.79594,0.086366,-40.355,-2.5451,0.24333,0.83989,1.7783,-1.3997,16.887,47.293,4.9515,0,0,0,13.104,13.056,13.12,13.062,-91.782,34.068,-32.826,-261.87,-1094.1,59.135
3.62,-139.04,0.86059,-24.558,0.13107,0.58704,0.79456,0.082859,-40.191,-2.0707,0.29122,0.76096,1.7772,-1.3953,15.957,47.579,4.6262,0,0,0,13.075,13.03,13.086,13.027,-94.3,23.157,-32.225,-241.65,-1087.7,61.094
3.63,-139.44,0.84227,-24.555,0.12282,0.59096,0.79336,0.079172,-40.036,-1.5939,0.33588,0.68638,1.7809,-1.3954,15.002,47.757,4.3071,0,0,0,13.025,12.984,13.03,12.971,-96.612,12.322,-31.604,-220.47,-1078.7,62.927
3.64,-139.84,0.82872,-24.551,0.11463,0.5945,0.79231,0.075312,-39.891,-1.1159,0.37738,0.61547,1.7895,-1.3999,14.025,47.826,3.9942,0,0,0,12.954,12.916,12.953,12.893,-98.707,1.591,-30.967,-198.39,-1067.2,64.636
3.65,-140.23,0.81995,-24.547,0.1065,0.59769,0.79142,0.071285,-39.756,-0.63775,0.41578,0.54755,1.8034,-1.4088,13.029,47.789,3.6878,0,0,0,12.862,12.826,12.856,12.794,-100.58,-9.0125,-30.312,-175.47,-1053.1,66.224
3.66,-140.63,0.81596,-24.543,0.098369,0.60055,0.79067,0.067092,-39.631,-0.16049,0.45116,0.48203,1.8225,-1.4222,12.014,47.646,3.388,0,0,0,12.749,12.716,12.738,12.675,-102.21,-19.464,-29.642,-151.78,-1036.8,67.693
3.67,-141.03,0.81673,-24.538,0.090219,0.60308,0.79007,0.062734,-39.516,0.31483,0.48357,0.41829,1.8472,-1.4401,10.985,47.4,3.095,0,0,0,12.617,12.586,12.6,12.535,-103.61,-29.74,-28.959,-127.38,-1018.1,69.045
3.68,-141.42,0.82224,-24.533,0.082015,0.60531,0.78961,0.058207,-39.411,0.78718,0.51308,0.35577,1.8777,-1.4627,9.943,47.052,2.8089,0,0,0,12.465,12.436,12.442,12.374,-104.76,-39.82,-28.262,-102.33,-997.34,70.282
3.69,-141.82,0.83246,-24.528,0.073722,0.60724,0.78928,0.053509,-39.317,1.2555,0.53977,0.29389,1.9142,-1.4901,8.8907,46.605,2.5298,0,0,0,12.295,12.267,12.266,12.195,-105.65,-49.68,-27.553,-76.691,-974.48,71.407
3.7,-142.21,0.84734,-24.522,0.065307,0.60887,0.78908,0.048633,-39.233,1.7189,0.5637,0.23207,1.9571,-1.5225,7.8308,46.059,2.2579,0,0,0,12.106,12.08,12.071,11.996,-106.29,-59.303,-26.834,-50.522,-949.64,72.422
3.71,-142.6,0.86682,-24.517,0.056733,0.6102,0.78901,0.043572,-39.16,2.1764,0.58495,0.16971,2.0068,-1.5602,6.7658,45.419,1.9932,0,0,0,11.9,11.875,11.858,11.779,-106.66,-68.667,-26.105,-23.886,-922.93,73.33
3.72,-142.99,0.89084,-24.511,0.047963,0.61123,0.78907,0.038319,-39.098,2.627,0.60359,0.10619,2.0637,-1.6033,5.6984,44.687,1.7358,0,0,0,11.677,11.653,11.629,11.545,-106.77,-77.755,-25.368,3.1545,-894.45,74.131
3.73,-143.38,0.91933,-24.505,0.038958,0.61194,0.78926,0.032864,-39.046,3.0699,0.61969,0.040833,2.1283,-1.6524,4.6313,43.865,1.4858,0,0,0,11.439,11.415,11.384,11.294,-106.6,-86.55,-24.623,30.539,-864.29,74.83
3.74,-143.77,0.95221,-24.498,0.029674,0.61234,0.78957,0.027197,-39.005,3.504,0.63333,-0.027098,2.2013,-1.7077,3.5673,42.957,1.2433,0,0,0,11.187,11.162,11.123,11.027,-106.16,-95.036,-23.872,58.204,-832.55,75.428
3.75,-144.16,0.98938,-24.492,0.020067,0.61239,0.79001,0.021306,-38.975,3.9287,0.64458,-0.098419,2.2832,-1.7697,2.5092,41.966,1.0084,0,0,0,10.92,10.896,10.849,10.745,-105.43,-103.2,-23.115,86.091,-799.32,75.927
3.76,-144.55,1.0308,-24.485,0.010086,0.61209,0.79058,0.015181,-38.955,4.3431,0.65352,-0.17406,2.375,-1.8391,1.4596,40.894,0.78107,0,0,0,10.642,10.616,10.561,10.449,-104.43,-111.02,-22.353,114.14,-764.7,76.33
3.77,-144.94,1.0762,-24.479,-0.00032425,0.61139,0.79128,0.0088095,-38.946,4.7463,0.66023,-0.25506,2.4775,-1.9164,0.42143,39.746,0.56136,0,0,0,10.352,10.325,10.261,10.139,-103.15,-118.49,-21.588,142.28,-728.79,76.638
3.78,-145.33,1.1256,-24.472,-0.011224,0.61028,0.79211,0.0021801,-38.946,5.1378,0.66478,-0.34267,2.5918,-2.0023,-0.6025,38.526,0.34931,0,0,0,10.053,10.024,9.9511,9.8182,-101.59,-125.59,-20.821,170.46,-691.69,76.855
3.79,-145.72,1.1789,-24.466,0.022682,-0.60869,-0.79307,0.0047174,-38.958,5.5166,0.66724,-0.43831,2.7189,-2.0977,-1.6094,37.236,0.14494,0,0,0,9.7456,9.7133,9.6313,9.4861,-99.742,-132.32,-20.052,198.61,-653.5,76.983
3.8,-146.11,1.2359,-24.459,0.034774,-0.60658,-0.79417,0.011891,-38.979,5.8823,0.6677,-0.54369,2.8601,-2.2035,-2.5964,35.881,-0.051723,0,0,0,9.4312,9.3948,9.3034,9.1441,-97.616,-138.66,-19.282,226.67,-614.3,77.023
3.81,-146.5,1.2965,-24.452,0.047585,-0.60388,-0.79542,0.019345,-39.009,6.234,0.66623,-0.66086,3.0168,-2.3207,-3.5608,34.464,-0.24069,0,0,0,9.1116,9.0699,8.9688,8.7935,-95.209,-144.6,-18.512,254.59,-574.2,76.978
3.82,-146.89,1.3606,-24.446,0.061215,-0.60051,-0.79681,0.027079,-39.05,6.5714,0.66291,-0.79228,3.1904,-2.4505,-4.4997,32.99,-0.42196,0,0,0,8.7886,8.7399,8.6289,8.4355,-92.525,-150.14,-17.742,282.3,-533.29,76.85
3.83,-147.28,1.4279,-24.439,0.075772,-0.59636,-0.79836,0.035083,-39.099,6.8937,0.65782,-0.94097,3.3825,-2.5942,-5.4103,31.463,-0.59554,0,0,0,8.4639,8.4062,8.2852,8.0714,-89.564,-155.26,-16.975,309.73,-491.68,76.642
3.84,-147.67,1.4984,-24.432,0.091385,-0.59132,-0.80007,0.043334,-39.158,7.2004,0.65103,-1.1106,3.5943,-2.7531,-6.2901,29.886,-0.76146,0,0,0,8.1396,8.0703,7.9396,7.7026,-86.331,-159.97,-16.21,336.83,-449.45,76.356
3.85,-148.06,1.5719,-24.426,0.1082,-0.58523,-0.80195,0.051789,-39.225,7.4912,0.64261,-1.3058,3.8271,-2.9286,-7.1361,28.265,-0.91975,0,0,0,7.8178,7.7336,7.5938,7.3309,-82.829,-164.25,-15.448,363.54,-406.71,75.993
3.86,-148.46,1.6482,-24.42,0.12637,-0.57789,-0.80401,0.060376,-39.3,7.7656,0.63266,-1.5322,4.0814,-3.1223,-7.9458,26.603,-1.0704,0,0,0,7.5009,7.3975,7.2495,6.958,-79.062,-168.1,-14.69,389.79,-363.56,75.558
3.87,-148.85,1.7271,-24.413,0.14611,-0.56905,-0.80627,0.068981,-39.384,8.0232,0.62123,-1.797,4.3571,-3.3354,-8.7165,24.904,-1.2136,0,0,0,7.1911,7.0633,6.909,6.5861,-75.035,-171.52,-13.937,415.52,-320.08,75.051
3.88,-149.24,1.8086,-24.407,0.16761,-0.55841,-0.80876,0.077424,-39.475,8.2636,0.60841,-2.1091,4.652,-3.5693,-9.4456,23.174,-1.3492,0,0,0,6.8913,6.7319,6.5742,6.2178,-70.754,-174.5,-13.189,440.67,-276.38,74.474
3.89,-149.64,1.8923,-24.401,0.19112,-0.54556,-0.8115,0.085433,-39.573,8.4865,0.59427,-2.4797,4.9613,-3.8245,-10.131,21.416,-1.4774,0,0,0,6.604,6.4044,6.2474,5.8565,-66.224,-177.05,-12.448,465.18,-232.55,73.831
3.9,-150.04,1.9782,-24.395,0.21692,-0.52997,-0.81456,0.092596,-39.677,8.6918,0.57889,-2.9232,5.2754,-4.1012,-10.769,19.634,-1.5982,0,0,0,6.3322,6.0813,5.9307,5.5065,-61.452,-179.15,-11.713,488.99,-188.69,73.124
3.91,-150.43,2.0661,-24.39,0.24527,-0.51095,-0.81799,0.098296,-39.788,8.8792,0.56233,-3.457,5.577,-4.3982,-11.359,17.834,-1.7117,0,0,0,6.0784,5.7628,5.626,5.1735,-56.447,-180.82,-10.985,512.03,-144.9,72.354
3.92,-150.83,2.1558,-24.384,0.27646,-0.48758,-0.82189,0.10162,-39.904,9.0484,0.54468,-4.1025,5.8373,-4.7127,-11.897,16.019,-1.8179,0,0,0,5.845,5.4488,5.335,4.8649,-51.214,-182.05,-10.266,534.25,-101.28,71.525
3.93,-151.23,2.247,-24.379,0.31069,-0.45859,-0.82639,0.10122,-40.026,9.1995,0.526,-4.8838,6.0085,-5.0395,-12.383,14.194,-1.917,0,0,0,5.6334,5.1396,5.0582,4.5906,-45.764,-182.85,-9.5552,555.58,-57.916,70.637
3.94,-151.63,2.3397,-24.374,0.348,-0.42227,-0.83158,0.09516,-40.152,9.3323,0.50636,-5.8233,6.0153,-5.3708,-12.812,12.364,-2.009,0,0,0,5.4435,4.8362,4.7949,4.3627,-40.106,-183.21,-8.8535,575.97,-14.912,69.694
3.95,-152.03,2.4336,-24.369,0.38796,-0.37635,-0.83745,0.080813,-40.282,9.4468,0.48584,-6.9306,5.7441,-5.6952,-13.184,10.532,-2.0941,0,0,0,5.2717,4.5427,4.5428,4.1958,-34.249,-183.15,-8.1615,595.34,27.637,68.698
3.96,-152.44,2.5286,-24.364,0.42915,-0.31804,-0.8436,0.054978,-40.415,9.5429,0.4645,-8.1728,5.0393,-5.9983,-13.496,8.7021,-2.1723,0,0,0,5.1095,4.2687,4.2983,4.1044,-28.203,-182.66,-7.4797,613.64,69.633,67.652
3.97,-152.84,2.6244,-24.359,0.46839,-0.24474,-0.84882,0.014858,-40.551,9.6209,0.44242,-9.4245,3.7324,-6.2632,-13.747,6.8797,-2.2437,0,0,0,4.9412,4.0329,4.0606,4.0977,-21.979,-181.76,-6.8086,630.81,110.98,66.556
3.98,-153.25,2.7209,-24.355,-0.50004,0.15602,0.85092,0.039504,-40.69,9.6806,0.41965,-10.423,1.7499,-6.4727,-13.935,5.0684,-2.3085,0,0,0,4.7465,3.8615,3.8395,4.1689,-15.591,-180.44,-6.1487,646.78,151.58,65.415
