k,phase,seg,sim_time_ns,a_thrust,a_roll,a_pitch,a_yaw,cmd_wx,cmd_wy,cmd_wz,cmd_thrust,collective,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,k_tick
101,prog,g0,2615758889000,-0.510668,-0.20519108,-0.0,0.04270701,-0.6442999912,-0.0,0.13410001140000016,1.22333,0.324916448,1.7588857412338257,-0.052558302879333496,-0.7519803047180176,-1.6710350513458252,0.15398526191711426,-11.8825101852417,102
102,prog,g0,2615779730000,-0.510668,-0.20519108,-0.0,0.04270701,-0.6442999912,-0.0,0.13410001140000016,1.22333,0.324916448,1.8734675645828247,0.05176687240600586,-0.897255539894104,-1.6950311660766602,0.16730844974517822,-12.048665046691895,103
103,prog,g0,2615807595000,-0.524796,-0.14124204,-0.0,0.07522293,-0.44350000560000025,-0.0,0.2362000002000002,1.1880099999999998,0.31553545599999994,1.942802906036377,0.06335103511810303,-0.5244032144546509,-1.7154710292816162,0.1773909330368042,-12.689530372619629,104
104,prog,g0,2615835368000,-0.524796,-0.14124204,-0.0,0.07522293,-0.44350000560000025,-0.0,0.2362000002000002,1.1880099999999998,0.31553545599999994,1.477135419845581,-0.014902949333190918,-0.32979947328567505,-1.729627013206482,0.13308823108673096,-12.661383628845215,105
105,prog,g0,2615856180000,-0.5065,-0.15458599,-0.0,0.02815287,-0.48540000859999965,-0.0,0.08840001180000012,1.2337500000000001,0.32768400000000003,1.1796809434890747,-0.019495248794555664,-0.4778207242488861,-1.7466446161270142,0.10824263095855713,-12.675260543823242,106
106,prog,g0,2615884000000,-0.506452,-0.14378981,-0.0,0.02417197,-0.45150000340000007,-0.0,0.07589998580000001,1.23387,0.327715872,1.3831164836883545,0.01202845573425293,-0.5556303262710571,-1.7731064558029175,0.1289641261100769,-12.8824462890625,107
107,prog,g0,2615904821000,-0.499776,-0.20748408,-0.0,0.01124204,-0.6515000112,-0.0,0.035300005599999906,1.2505600000000001,0.33214873600000006,1.4571913480758667,0.03118765354156494,-0.35628610849380493,-1.7906689643859863,0.13493382930755615,-13.051372528076172,108
108,prog,g0,2615932580000,-0.499776,-0.20748408,-0.0,0.01124204,-0.6515000112,-0.0,0.035300005599999906,1.2505600000000001,0.33214873600000006,1.7964344024658203,0.021506309509277344,-0.10031802952289581,-1.8124754428863525,0.16523951292037964,-13.427711486816406,109
108,prog,g0,2615953406000,-0.499776,-0.20748408,-0.0,0.01124204,-0.6515000112,-0.0,0.035300005599999906,1.2505600000000001,0.33214873600000006,2.098228693008423,0.000611424446105957,-0.0067494213581085205,-1.826350450515747,0.18989786505699158,-13.460260391235352,110
110,prog,g0,2615981182000,-0.600036,0.15888535,-0.0,-0.00302548,0.49889999900000026,-0.0,-0.009500007200000216,0.99991,0.265576096,2.023416757583618,-0.009717583656311035,-0.02840062975883484,-1.8470152616500854,0.17779573798179626,-13.472479820251465,111
110,prog,g0,2616002035000,-0.600036,0.15888535,-0.0,-0.00302548,0.49889999900000026,-0.0,-0.009500007200000216,0.99991,0.265576096,1.1119214296340942,-0.005262255668640137,-0.07360226660966873,-1.8641560077667236,0.10906052589416504,-16.1158504486084,112
112,prog,g0,2616036749000,-0.683,0.28369427,-0.0,0.01910828,0.8908000077999998,-0.0,0.05999999919999999,0.7924999999999999,0.21048799999999998,-1.8767974376678467,-0.010446548461914062,-0.019055098295211792,-1.8907649517059326,-0.11543738842010498,-8.069998741149902,113
113,prog,g0,2616064453000,-0.828476,0.40952229,-0.0,0.02076433,1.2858999905999995,-0.0,0.06519999620000005,0.42881,0.11389193600000001,-2.571566343307495,0.046399474143981934,-0.031008899211883545,-1.9116069078445435,-0.06452584266662598,-3.41841459274292,114
