t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
2.41,-24.91,1.3077,0.747,-0.55414,-0.30499,0.74239,0.22086,-25.396,2.7562,-3.1979,-1.3721,-1.1512,-1.4562,-9.5568,-2.0768,-7.8121,0,0,0,2.5197,2.5033,2.4599,2.4984,7.8419,-16.509,-2.5641,-1.0914,-4.7976,15.625
2.42,-25.165,1.3352,0.71463,-0.54797,-0.3172,0.74115,0.22315,-25.491,2.7346,-3.2761,-1.3509,-1.2038,-1.4743,-9.4785,-2.2421,-7.837,0,0,0,2.5058,2.492,2.4498,2.4896,7.8312,-16.551,-2.4074,-1.0503,-3.6557,15.722
2.43,-25.42,1.3624,0.68147,-0.54169,-0.32899,0.74009,0.22493,-25.585,2.7113,-3.3546,-1.3279,-1.2529,-1.4905,-9.4002,-2.4078,-7.8602,0,0,0,2.4928,2.4816,2.4409,2.4817,7.821,-16.582,-2.2497,-1.0013,-2.4931,15.813
2.44,-25.676,1.3894,0.64753,-0.53532,-0.34035,0.73921,0.2262,-25.679,2.6864,-3.4333,-1.3031,-1.2984,-1.5047,-9.3221,-2.5737,-7.8819,0,0,0,2.4806,2.4721,2.433,2.4748,7.8112,-16.601,-2.0911,-0.94463,-1.311,15.901
2.45,-25.934,1.4161,0.6128,-0.52886,-0.35129,0.7385,0.22698,-25.772,2.6599,-3.5122,-1.2767,-1.3402,-1.5169,-9.244,-2.7398,-7.9021,0,0,0,2.4693,2.4635,2.4263,2.4687,7.8021,-16.608,-1.9317,-0.88061,-0.11047,15.983
2.46,-26.192,1.4426,0.57729,-0.52235,-0.36181,0.73795,0.22729,-25.864,2.6316,-3.5914,-1.249,-1.3784,-1.5269,-9.166,-2.9058,-7.9206,0,0,0,2.4589,2.4558,2.4206,2.4636,7.7936,-16.603,-1.7715,-0.80949,1.1073,16.06
2.47,-26.451,1.4688,0.54098,-0.5158,-0.37192,0.73757,0.22717,-25.955,2.6018,-3.6707,-1.2201,-1.4128,-1.5348,-9.0881,-3.0718,-7.9375,0,0,0,2.4494,2.449,2.416,2.4593,7.7859,-16.586,-1.6105,-0.73153,2.3412,16.133
2.48,-26.711,1.4946,0.50387,-0.50923,-0.38163,0.73735,0.22663,-26.046,2.5702,-3.7501,-1.1901,-1.4434,-1.5405,-9.0103,-3.2375,-7.9528,0,0,0,2.4408,2.4431,2.4124,2.4558,7.779,-16.556,-1.4488,-0.64701,3.59,16.201
2.49,-26.972,1.5202,0.46597,-0.50264,-0.39094,0.73728,0.22569,-26.135,2.537,-3.8297,-1.1593,-1.4703,-1.544,-8.9325,-3.4029,-7.9665,0,0,0,2.4332,2.438,2.4098,2.4532,7.773,-16.514,-1.2865,-0.5562,4.8527,16.264
2.5,-27.234,1.5454,0.42728,-0.49606,-0.39986,0.73735,0.22439,-26.224,2.5022,-3.9094,-1.1278,-1.4936,-1.5453,-8.8548,-3.5677,-7.9785,0,0,0,2.4264,2.4339,2.4083,2.4514,7.7679,-16.459,-1.1236,-0.45936,6.1282,16.322
2.51,-27.496,1.5702,0.38779,-0.48949,-0.4084,0.73756,0.22274,-26.313,2.4657,-3.9893,-1.0956,-1.5134,-1.5444,-8.7772,-3.732,-7.9889,0,0,0,2.4207,2.4305,2.4076,2.4505,7.7638,-16.391,-0.9601,-0.35676,7.4152,16.375
2.52,-27.76,1.5947,0.34749,-0.48296,-0.41657,0.73789,0.22078,-26.4,2.4275,-4.0692,-1.063,-1.5296,-1.5413,-8.6995,-3.8955,-7.9977,0,0,0,2.4158,2.4281,2.4079,2.4502,7.7608,-16.311,-0.7961,-0.24868,8.7126,16.424
2.53,-28.024,1.6187,0.3064,-0.47645,-0.42438,0.73834,0.21851,-26.487,2.3877,-4.1492,-1.0299,-1.5425,-1.536,-8.6219,-4.0582,-8.0048,0,0,0,2.4119,2.4264,2.409,2.4507,7.7589,-16.217,-0.63164,-0.13538,10.019,16.467
2.54,-28.29,1.6424,0.26451,-0.47,-0.43184,0.7389,0.21598,-26.572,2.3464,-4.2293,-0.99659,-1.5521,-1.5287,-8.5444,-4.2198,-8.0103,0,0,0,2.4089,2.4256,2.411,2.4519,7.7581,-16.11,-0.46677,-0.017134,11.334,16.506
2.55,-28.556,1.6657,0.22182,-0.4636,-0.43895,0.73956,0.21319,-26.657,2.3034,-4.3094,-0.96303,-1.5586,-1.5194,-8.4668,-4.3803,-8.0142,0,0,0,2.4069,2.4255,2.4137,2.4538,7.7585,-15.99,-0.30153,0.10579,12.656,16.54
2.56,-28.823,1.6885,0.17832,-0.45726,-0.44573,0.74031,0.21018,-26.742,2.2588,-4.3896,-0.92934,-1.5622,-1.5081,-8.3892,-4.5396,-8.0164,0,0,0,2.4057,2.4262,2.4171,2.4562,7.7602,-15.857,-0.13598,0.23313,13.984,16.57
2.57,-29.091,1.7108,0.13402,-0.451,-0.45219,0.74114,0.20696,-26.825,2.2126,-4.4697,-0.89559,-1.563,-1.495,-8.3116,-4.6974,-8.0169,0,0,0,2.4053,2.4276,2.4212,2.4593,7.7632,-15.711,0.029848,0.36461,15.317,16.594
2.58,-29.359,1.7327,0.088925,-0.44481,-0.45833,0.74206,0.20355,-26.908,2.1648,-4.5499,-0.86183,-1.5612,-1.4802,-8.2339,-4.8537,-8.0158,0,0,0,2.4058,2.4297,2.4259,2.463,7.7675,-15.551,0.19589,0.49996,16.653,16.614
2.59,-29.629,1.7541,0.043026,-0.4387,-0.46416,0.74304,0.19997,-26.99,2.1155,-4.63,-0.82813,-1.5569,-1.4636,-8.1562,-5.0084,-8.013,0,0,0,2.4071,2.4324,2.4312,2.4671,7.7732,-15.378,0.36211,0.63891,17.992,16.629
2.6,-29.899,1.775,-0.0036755,-0.43269,-0.46969,0.74409,0.19624,-27.071,2.0646,-4.7102,-0.79453,-1.5503,-1.4456,-8.0785,-5.1612,-8.0085,0,0,0,2.4091,2.4358,2.437,2.4717,7.7803,-15.191,0.52846,0.7812,19.332,16.639
2.61,-30.17,1.7954,-0.051177,-0.42676,-0.47493,0.74519,0.19237,-27.151,2.0123,-4.7902,-0.76108,-1.5417,-1.4261,-8.0006,-5.3122,-8.0024,0,0,0,2.4118,2.4397,2.4432,2.4768,7.7889,-14.991,0.69488,0.92655,20.672,16.645
2.62,-30.442,1.8153,-0.09948,-0.42093,-0.47989,0.74635,0.18839,-27.231,1.9584,-4.8702,-0.7278,-1.5312,-1.4053,-7.9227,-5.461,-7.9946,0,0,0,2.4152,2.4441,2.4499,2.4823,7.7989,-14.777,0.86134,1.0747,22.011,16.646
2.63,-30.715,1.8346,-0.14858,-0.4152,-0.48457,0.74755,0.1843,-27.31,1.9031,-4.9501,-0.69474,-1.5189,-1.3833,-7.8446,-5.6077,-7.9852,0,0,0,2.4193,2.4491,2.4569,2.4881,7.8104,-14.551,1.0278,1.2254,23.349,16.642
2.64,-30.988,1.8533,-0.19848,-0.40957,-0.48898,0.7488,0.18013,-27.388,1.8463,-5.0299,-0.66191,-1.5051,-1.3603,-7.7665,-5.752,-7.9741,0,0,0,2.4239,2.4545,2.4642,2.4942,7.8234,-14.31,1.1942,1.3783,24.683,16.633
2.65,-31.263,1.8715,-0.24918,-0.40405,-0.49313,0.75008,0.17588,-27.465,1.788,-5.1096,-0.62934,-1.4899,-1.3363,-7.6881,-5.8938,-7.9613,0,0,0,2.429,2.4602,2.4718,2.5006,7.8379,-14.057,1.3604,1.5332,26.013,16.619
2.66,-31.538,1.8891,-0.30067,-0.39864,-0.49704,0.75141,0.17156,-27.542,1.7284,-5.1891,-0.59703,-1.4736,-1.3114,-7.6097,-6.0331,-7.9469,0,0,0,2.4346,2.4663,2.4795,2.5071,7.8541,-13.79,1.5265,1.6899,27.337,16.601
2.67,-31.813,1.9061,-0.35296,-0.39333,-0.50069,0.75276,0.16719,-27.617,1.6674,-5.2685,-0.56501,-1.4561,-1.2858,-7.5311,-6.1696,-7.9308,0,0,0,2.4405,2.4728,2.4874,2.5139,7.8717,-13.51,1.6924,1.8479,28.655,16.578
2.68,-32.09,1.9224,-0.40604,-0.38814,-0.50411,0.75414,0.16278,-27.692,1.605,-5.3477,-0.53328,-1.4378,-1.2597,-7.4523,-6.3032,-7.913,0,0,0,2.4468,2.4794,2.4954,2.5208,7.891,-13.217,1.8581,2.0072,29.965,16.55
2.69,-32.367,1.9382,-0.45991,-0.38305,-0.50729,0.75555,0.15834,-27.766,1.5413,-5.4268,-0.50184,-1.4188,-1.233,-7.3732,-6.4339,-7.8936,0,0,0,2.4534,2.4863,2.5034,2.5278,7.9119,-12.911,2.0234,2.1674,31.266,16.518
2.7,-32.645,1.9532,-0.51458,-0.37808,-0.51025,0.75699,0.15387,-27.84,1.4763,-5.5056,-0.47068,-1.3991,-1.2059,-7.294,-6.5614,-7.8726,0,0,0,2.4603,2.4933,2.5114,2.5348,7.9344,-12.592,2.1884,2.3282,32.558,16.481
2.71,-32.924,1.9677,-0.57003,-0.37321,-0.51299,0.75845,0.14938,-27.912,1.4101,-5.5842,-0.43981,-1.379,-1.1785,-7.2145,-6.6857,-7.8498,0,0,0,2.4673,2.5004,2.5194,2.5418,7.9585,-12.26,2.353,2.4894,33.838,16.439
2.72,-33.204,1.9814,-0.62626,-0.36846,-0.51551,0.75993,0.14488,-27.984,1.3426,-5.6626,-0.40922,-1.3586,-1.1509,-7.1348,-6.8066,-7.8255,0,0,0,2.4744,2.5075,2.5272,2.5488,7.9842,-11.915,2.5172,2.6507,35.105,16.393
2.73,-33.484,1.9945,-0.68328,-0.36381,-0.51783,0.76144,0.14038,-28.055,1.274,-5.7407,-0.37889,-1.338,-1.1232,-7.0549,-6.9239,-7.7995,0,0,0,2.4815,2.5146,2.5349,2.5556,8.0115,-11.558,2.6809,2.8118,36.36,16.342
2.74,-33.765,2.0069,-0.74107,-0.35927,-0.51995,0.76296,0.13588,-28.125,1.2042,-5.8186,-0.34881,-1.3173,-1.0954,-6.9746,-7.0377,-7.7719,0,0,0,2.4887,2.5216,2.5424,2.5623,8.0404,-11.188,2.844,2.9725,37.6,16.286
2.75,-34.046,2.0186,-0.79965,-0.35484,-0.52187,0.76451,0.13139,-28.195,1.1332,-5.8961,-0.31896,-1.2966,-1.0676,-6.894,-7.1477,-7.7426,0,0,0,2.4958,2.5285,2.5497,2.5689,8.0709,-10.806,3.0066,3.1325,38.824,16.225
2.76,-34.329,2.0296,-0.859,-0.35051,-0.52359,0.76609,0.12691,-28.263,1.0612,-5.9734,-0.28933,-1.2761,-1.04,-6.8132,-7.2538,-7.7118,0,0,0,2.5027,2.5353,2.5566,2.5752,8.103,-10.412,3.1685,3.2915,40.031,16.16
2.77,-34.611,2.0398,-0.91911,-0.34629,-0.52513,0.76768,0.12244,-28.331,0.98819,-6.0504,-0.25989,-1.2557,-1.0125,-6.732,-7.3559,-7.6793,0,0,0,2.5095,2.5418,2.5633,2.5812,8.1367,-10.005,3.3297,3.4493,41.221,16.09
2.78,-34.895,2.0493,-0.98,-0.34216,-0.52648,0.7693,0.11799,-28.398,0.91413,-6.127,-0.23062,-1.2357,-0.98516,-6.6504,-7.4538,-7.6452,0,0,0,2.516,2.5481,2.5695,2.5869,8.172,-9.5872,3.4903,3.6055,42.391,16.016
2.79,-35.179,2.0581,-1.0417,-0.33814,-0.52766,0.77094,0.11356,-28.464,0.83912,-6.2033,-0.20148,-1.216,-0.95812,-6.5685,-7.5476,-7.6095,0,0,0,2.5223,2.554,2.5754,2.5923,8.2088,-9.1576,3.65,3.76,43.541,15.936
2.8,-35.464,2.0661,-1.1041,-0.33421,-0.52866,0.7726,0.10916,-28.529,0.7632,-6.2792,-0.17246,-1.1968,-0.93139,-6.4863,-7.6369,-7.5722,0,0,0,2.5282,2.5596,2.5808,2.5973,8.2472,-8.7165,3.809,3.9124,44.67,15.853
2.81,-35.75,2.0734,-1.1672,-0.33037,-0.52948,0.77429,0.10478,-28.594,0.6864,-6.3547,-0.14352,-1.1781,-0.90501,-6.4036,-7.7219,-7.5333,0,0,0,2.5337,2.5648,2.5857,2.6018,8.2871,-8.2642,3.9671,4.0625,45.776,15.764
2.82,-36.036,2.0798,-1.2312,-0.32662,-0.53014,0.77601,0.10042,-28.657,0.60878,-6.4298,-0.11462,-1.16,-0.87901,-6.3205,-7.8022,-7.4928,0,0,0,2.5387,2.5695,2.59,2.6059,8.3285,-7.801,4.1243,4.2101,46.859,15.671
2.83,-36.323,2.0855,-1.2958,-0.32296,-0.53063,0.77775,0.096092,-28.72,0.53037,-6.5046,-0.085735,-1.1425,-0.85342,-6.237,-7.8778,-7.4508,0,0,0,2.5433,2.5737,2.5938,2.6095,8.3713,-7.3271,4.2805,4.3547,47.917,15.573
2.84,-36.611,2.0904,-1.3612,-0.31938,-0.53095,0.77953,0.091792,-28.782,0.45124,-6.5789,-0.056826,-1.1257,-0.82827,-6.1531,-7.9487,-7.4072,0,0,0,2.5474,2.5774,2.597,2.6125,8.4155,-6.8428,4.4357,4.4963,48.949,15.471
2.85,-36.899,2.0946,-1.4274,-0.31588,-0.53112,0.78133,0.08752,-28.843,0.37141,-6.6527,-0.027853,-1.1096,-0.80359,-6.0687,-8.0147,-7.3621,0,0,0,2.5509,2.5806,2.5996,2.615,8.4612,-6.3483,4.5899,4.6344,49.954,15.364
2.86,-37.188,2.0979,-1.4943,-0.31245,-0.53112,0.78317,0.083277,-28.903,0.29096,-6.7261,0.0012243,-1.0944,-0.77939,-5.9838,-8.0756,-7.3154,0,0,0,2.5538,2.5831,2.6015,2.6168,8.5082,-5.8438,4.743,4.7689,50.931,15.252
2.87,-37.477,2.1004,-1.5619,-0.3091,-0.53096,0.78504,0.079063,-28.963,0.20992,-6.799,0.030448,-1.08,-0.75568,-5.8985,-8.1315,-7.2672,0,0,0,2.556,2.5849,2.6027,2.618,8.5566,-5.3297,4.8949,4.8994,51.878,15.136
2.88,-37.767,2.1021,-1.6303,-0.30581,-0.53065,0.78695,0.074878,-29.021,0.12835,-6.8714,0.059863,-1.0664,-0.73249,-5.8127,-8.1822,-7.2175,0,0,0,2.5575,2.5861,2.6031,2.6185,8.6062,-4.8064,5.0457,5.0257,52.795,15.015
2.89,-38.057,2.1029,-1.6994,-0.30259,-0.53018,0.78889,0.07072,-29.079,0.046292,-6.9434,0.089516,-1.0538,-0.70981,-5.7264,-8.2276,-7.1663,0,0,0,2.5583,2.5866,2.6028,2.6183,8.6571,-4.2739,5.1952,5.1476,53.681,14.89
2.9,-38.348,2.103,-1.7691,-0.29943,-0.52955,0.79088,0.066589,-29.136,-0.036189,-7.0148,0.11945,-1.0422,-0.68767,-5.6396,-8.2676,-7.1136,0,0,0,2.5584,2.5864,2.6017,2.6174,8.7091,-3.7328,5.3435,5.2647,54.534,14.76
2.91,-38.64,2.1022,-1.8396,-0.29633,-0.52876,0.7929,0.062485,-29.192,-0.11904,-7.0856,0.14973,-1.0315,-0.66605,-5.5522,-8.3022,-7.0595,0,0,0,2.5577,2.5853,2.5998,2.6158,8.7623,-3.1834,5.4904,5.3768,55.352,14.625
2.92,-38.932,2.1006,-1.9109,-0.29327,-0.52782,0.79498,0.058406,-29.247,-0.20222,-7.1559,0.18039,-1.0219,-0.64498,-5.4643,-8.3313,-7.0038,0,0,0,2.5562,2.5835,2.5971,2.6133,8.8166,-2.6259,5.6359,5.4837,56.136,14.486
2.93,-39.225,2.0982,-1.9828,-0.29027,-0.52672,0.79709,0.054351,-29.301,-0.28565,-7.2257,0.2115,-1.0134,-0.62443,-5.3759,-8.3547,-6.9467,0,0,0,2.5538,2.5809,2.5935,2.6101,8.872,-2.0608,5.7801,5.585,56.884,14.342
2.94,-39.518,2.0949,-2.0554,-0.2873,-0.52546,0.79926,0.050319,-29.354,-0.36929,-7.2949,0.24311,-1.006,-0.60443,-5.2869,-8.3725,-6.8882,0,0,0,2.5506,2.5774,2.589,2.6061,8.9283,-1.4884,5.9228,5.6804,57.595,14.194
2.95,-39.812,2.0908,-2.1287,-0.28437,-0.52404,0.80148,0.046309,-29.407,-0.45308,-7.3635,0.27527,-0.99976,-0.58496,-5.1973,-8.3845,-6.8283,0,0,0,2.5465,2.5731,2.5837,2.6012,8.9856,-0.90901,6.0639,5.7698,58.267,14.041
2.96,-40.106,2.0858,-2.2026,-0.28148,-0.52246,0.80375,0.042319,-29.458,-0.53696,-7.4314,0.30806,-0.99471,-0.56602,-5.1072,-8.3906,-6.767,0,0,0,2.5415,2.5679,2.5774,2.5955,9.0437,-0.32314,6.2036,5.8528,58.9,13.883
2.97,-40.401,2.08,-2.2773,-0.27861,-0.52071,0.80608,0.038347,-29.509,-0.62087,-7.4988,0.34154,-0.9909,-0.5476,-5.0164,-8.3909,-6.7042,0,0,0,2.5356,2.5618,2.5702,2.5889,9.1026,0.26885,6.3416,5.9292,59.492,13.721
2.98,-40.696,2.0734,-2.3526,-0.27576,-0.5188,0.80847,0.034393,-29.559,-0.70476,-7.5655,0.37577,-0.98837,-0.52971,-4.9251,-8.3852,-6.6401,0,0,0,2.5288,2.5548,2.5621,2.5815,9.1623,0.86655,6.478,5.9987,60.042,13.555
2.99,-40.992,2.066,-2.4286,-0.27292,-0.51672,0.81092,0.030454,-29.607,-0.78856,-7.6316,0.41082,-0.98717,-0.51234,-4.8332,-8.3736,-6.5747,0,0,0,2.5211,2.5469,2.553,2.5732,9.2226,1.4695,6.6127,6.061,60.549,13.383
3,-41.289,2.0576,-2.5052,-0.2701,-0.51446,0.81343,0.026529,-29.655,-0.87221,-7.697,0.44676,-0.98734,-0.49548,-4.7407,-8.3558,-6.5079,0,0,0,2.5124,2.5381,2.543,2.564,9.2835,2.0774,6.7456,6.1159,61.013,13.208
3.01,-41.585,2.0485,-2.5825,-0.26728,-0.51202,0.81602,0.022616,-29.702,-0.95565,-7.7617,0.48368,-0.98893,-0.47912,-4.6475,-8.332,-6.4398,0,0,0,2.5028,2.5284,2.5321,2.5539,9.3449,2.6896,6.8768,6.1631,61.431,13.028
3.02,-41.883,2.0385,-2.6605,-0.26446,-0.50941,0.81867,0.018713,-29.748,-1.0388,-7.8258,0.52164,-0.99199,-0.46325,-4.5538,-8.302,-6.3704,0,0,0,2.4922,2.5178,2.5202,2.543,9.4067,3.3059,7.0062,6.2023,61.802,12.843
3.03,-42.18,2.0277,-2.739,-0.26162,-0.50661,0.82139,0.01482,-29.793,-1.1217,-7.8891,0.56073,-0.99658,-0.44788,-4.4594,-8.2659,-6.2997,0,0,0,2.4807,2.5063,2.5073,2.5312,9.4689,3.9255,7.1336,6.2333,62.127,12.654
3.04,-42.479,2.0161,-2.8183,-0.25877,-0.50361,0.82419,0.010934,-29.837,-1.2041,-7.9518,0.60104,-1.0028,-0.43299,-4.3644,-8.2235,-6.2277,0,0,0,2.4683,2.4938,2.4935,2.5185,9.5313,4.5482,7.2592,6.2558,62.402,12.46
3.05,-42.777,2.0037,-2.8981,-0.2559,-0.50042,0.82707,0.0070535,-29.881,-1.2861,-8.0137,0.64265,-1.0106,-0.41857,-4.2687,-8.1749,-6.1545,0,0,0,2.455,2.4805,2.4788,2.5049,9.594,5.1734,7.3828,6.2695,62.628,12.262
3.06,-43.076,1.9904,-2.9785,-0.253,-0.49702,0.83003,0.0031782,-29.923,-1.3676,-8.0749,0.68565,-1.0201,-0.40461,-4.1725,-8.12,-6.08,0,0,0,2.4407,2.4662,2.4631,2.4905,9.6567,5.8006,7.5044,6.2741,62.803,12.059
3.07,-43.376,1.9763,-3.0596,0.25005,0.49341,-0.83308,0.00069353,-29.964,-1.4485,-8.1353,0.73013,-1.0314,-0.39112,-4.0756,-8.0589,-6.0044,0,0,0,2.4256,2.4512,2.4465,2.4753,9.7194,6.4293,7.624,6.2694,62.926,11.851
3.08,-43.675,1.9614,-3.1412,0.24706,0.48959,-0.83621,0.0045628,-30.004,-1.5288,-8.1949,0.77619,-1.0446,-0.37807,-3.9781,-7.9914,-5.9276,0,0,0,2.4096,2.4352,2.4291,2.4593,9.782,7.059,7.7414,6.2552,62.996,11.64
3.09,-43.976,1.9457,-3.2235,0.24401,0.48553,-0.83943,0.0084304,-30.044,-1.6083,-8.2538,0.82393,-1.0596,-0.36547,-3.88,-7.9177,-5.8496,0,0,0,2.3927,2.4185,2.4108,2.4425,9.8445,7.6891,7.8568,6.231,63.012,11.423
3.1,-44.276,1.9293,-3.3063,0.24089,0.48124,-0.84275,0.012297,-30.082,-1.6871,-8.3119,0.87344,-1.0766,-0.3533,-3.7812,-7.8377,-5.7704,0,0,0,2.375,2.4009,2.3916,2.425,9.9066,8.319,7.9699,6.1968,62.972,11.203
3.11,-44.577,1.912,-3.3897,0.23769,0.4767,-0.84616,0.016162,-30.119,-1.765,-8.3692,0.92482,-1.0957,-0.34156,-3.6818,-7.7513,-5.6902,0,0,0,2.3566,2.3826,2.3716,2.4067,9.9684,8.9483,8.0808,6.1522,62.875,10.978
3.12,-44.879,1.894,-3.4737,0.23441,0.47191,-0.84967,0.020027,-30.155,-1.8421,-8.4257,0.97817,-1.1169,-0.33024,-3.5819,-7.6587,-5.6088,0,0,0,2.3374,2.3636,2.3509,2.3878,10.03,9.5763,8.1894,6.0969,62.721,10.748
3.13,-45.18,1.8752,-3.5582,0.23103,0.46686,-0.85329,0.023889,-30.191,-1.9182,-8.4814,1.0336,-1.1404,-0.31934,-3.4813,-7.5598,-5.5264,0,0,0,2.3175,2.3438,2.3295,2.3682,10.09,10.203,8.2957,6.0306,62.508,10.514
3.14,-45.482,1.8556,-3.6433,0.22754,0.46152,-0.857,0.027749,-30.225,-1.9933,-8.5363,1.0912,-1.166,-0.30884,-3.38,-7.4547,-5.4429,0,0,0,2.2969,2.3235,2.3073,2.348,10.15,10.826,8.3997,5.9532,62.236,10.275
3.15,-45.785,1.8353,-3.7289,0.22393,0.4559,-0.86082,0.031605,-30.258,-2.0673,-8.5903,1.151,-1.194,-0.29875,-3.2782,-7.3433,-5.3584,0,0,0,2.2757,2.3025,2.2846,2.3273,10.209,11.447,8.5012,5.8643,61.902,10.032
3.16,-46.088,1.8143,-3.8151,0.22019,0.44997,-0.86475,0.035454,-30.291,-2.1401,-8.6434,1.2132,-1.2244,-0.28904,-3.1759,-7.2257,-5.2729,0,0,0,2.2539,2.281,2.2612,2.3061,10.267,12.064,8.6003,5.7636,61.505,9.7845
3.17,-46.391,1.7925,-3.9018,0.2163,0.44373,-0.86878,0.039293,-30.322,-2.2118,-8.6957,1.2778,-1.2572,-0.27973,-3.0729,-7.102,-5.1864,0,0,0,2.2317,2.2591,2.2374,2.2844,10.325,12.677,8.6969,5.6509,61.046,9.5325
3.18,-46.694,1.77,-3.989,0.21224,0.43716,-0.87292,0.043118,-30.352,-2.2821,-8.7471,1.3449,-1.2924,-0.2708,-2.9694,-6.9722,-5.099,0,0,0,2.2091,2.2367,2.2132,2.2624,10.38,13.285,8.791,5.526,60.522,9.2762
3.19,-46.998,1.7469,-4.0767,0.20801,0.43025,-0.87716,0.046924,-30.381,-2.3512,-8.7977,1.4145,-1.3301,-0.26225,-2.8653,-6.8363,-5.0106,0,0,0,2.1861,2.2141,2.1886,2.24,10.435,13.887,8.8824,5.3885,59.932,9.0153
3.2,-47.302,1.723,-4.165,0.20359,0.42299,-0.88151,0.050705,-30.409,-2.4188,-8.8474,1.4868,-1.3703,-0.25408,-2.7607,-6.6945,-4.9213,0,0,0,2.1629,2.1911,2.1638,2.2174,10.488,14.483,8.9712,5.2384,59.277,8.7502
3.21,-47.606,1.6985,-4.2537,0.19897,0.41535,-0.88596,0.054454,-30.437,-2.4851,-8.8961,1.5616,-1.4129,-0.24626,-2.6555,-6.5467,-4.8312,0,0,0,2.1395,2.168,2.1388,2.1946,10.54,15.072,9.0574,5.076,58.557,8.4807
3.22,-47.91,1.6733,-4.3429,0.19412,0.40732,-0.89052,0.058162,-30.463,-2.5498,-8.944,1.6389,-1.4578,-0.23881,-2.5499,-6.3931,-4.7402,0,0,0,2.116,2.1448,2.1138,2.1718,10.59,15.654,9.1408,4.9016,57.774,8.2073
3.23,-48.215,1.6475,-4.4326,0.18904,0.3989,-0.89517,0.061818,-30.488,-2.6129,-8.9909,1.7189,-1.505,-0.23171,-2.4438,-6.2336,-4.6484,0,0,0,2.0926,2.1217,2.0889,2.149,10.638,16.228,9.2215,4.7154,56.93,7.9299
3.24,-48.52,1.6211,-4.5227,0.18371,0.39005,-0.89991,0.06541,-30.511,-2.6744,-9.0369,1.8012,-1.5543,-0.22496,-2.3371,-6.0685,-4.5558,0,0,0,2.0693,2.0987,2.0641,2.1262,10.684,16.793,9.2994,4.5178,56.026,7.6487
3.25,-48.825,1.594,-4.6133,0.17812,0.38078,-0.90473,0.068924,-30.534,-2.7343,-9.082,1.886,-1.6054,-0.21855,-2.2301,-5.8978,-4.4624,0,0,0,2.0462,2.0759,2.0398,2.1036,10.728,17.348,9.3745,4.3091,55.064,7.3639
3.26,-49.131,1.5664,-4.7043,0.17224,0.37105,-0.90962,0.072344,-30.556,-2.7924,-9.1262,1.9729,-1.6581,-0.21246,-2.1226,-5.7216,-4.3683,0,0,0,2.0235,2.0535,2.0159,2.0813,10.77,17.894,9.4467,4.0895,54.045,7.0757
3.27,-49.437,1.5382,-4.7958,0.16608,0.36087,-0.91458,0.075651,-30.577,-2.8487,-9.1694,2.0617,-1.712,-0.2067,-2.0147,-5.54,-4.2735,0,0,0,2.0014,2.0315,1.9926,2.0593,10.81,18.429,9.516,3.8594,52.971,6.7841
3.28,-49.742,1.5094,-4.8877,0.15962,0.35022,-0.91959,0.078827,-30.596,-2.9031,-9.2117,2.1522,-1.7667,-0.20125,-1.9064,-5.3531,-4.178,0,0,0,1.9799,2.0102,1.9702,2.0379,10.847,18.953,9.5824,3.6191,51.843,6.4894
3.29,-50.048,1.4801,-4.9801,0.15284,0.33909,-0.92464,0.081846,-30.615,-2.9557,-9.253,2.244,-1.8217,-0.19609,-1.7978,-5.161,-4.0818,0,0,0,1.9591,1.9896,1.9488,2.017,10.882,19.466,9.6458,3.3688,50.663,6.1917
3.3,-50.355,1.4503,-5.0728,0.14575,0.32746,-0.92971,0.084686,-30.632,-3.0063,-9.2933,2.3367,-1.8764,-0.19123,-1.6888,-4.9638,-3.9851,0,0,0,1.9394,1.9699,1.9286,1.9967,10.915,19.966,9.7062,3.1089,49.432,5.8911
3.31,-50.661,1.42,-5.1659,0.13834,0.31534,-0.93477,0.087318,-30.649,-3.055,-9.3327,2.4298,-1.9301,-0.18664,-1.5795,-4.7617,-3.8877,0,0,0,1.9207,1.9512,1.9098,1.9773,10.944,20.454,9.7636,2.8396,48.151,5.5878
3.32,-50.968,1.3892,-5.2594,0.13061,0.30272,-0.93982,0.089714,-30.664,-3.1016,-9.371,2.5227,-1.982,-0.1823,-1.4699,-4.5548,-3.7898,0,0,0,1.9033,1.9337,1.8925,1.9587,10.971,20.929,9.8179,2.5613,46.823,5.282
3.33,-51.274,1.358,-5.3533,0.12257,0.2896,-0.94481,0.091843,-30.678,-3.146,-9.4084,2.6146,-2.0313,-0.17821,-1.3601,-4.3432,-3.6914,0,0,0,1.8872,1.9175,1.877,1.9412,10.996,21.39,9.8692,2.2742,45.449,4.9737
3.34,-51.581,1.3263,-5.4476,0.11422,0.27599,-0.94974,0.093673,-30.691,-3.1884,-9.4449,2.705,-2.0769,-0.17435,-1.25,-4.127,-3.5924,0,0,0,1.8728,1.9027,1.8634,1.9249,11.017,21.838,9.9174,1.9787,44.03,4.6633
