t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,a_c,w_x,w_y,w_z
1.8509248079697627,-99.4563264063016,-3.6752982215040095,20.693457109831925,-71.09927319473303,-9.683585364870819,16.2174023554518,0.5078495733423337,0.218577517495924,-0.3650620157707976,0.749027639238584,78.2540581254431,-0.3738932252918081,-2.510796811850763,-4.005638698806133
1.8934122160648825,-102.47468821240696,-4.031446907394655,21.347457233669708,-70.99601903230122,-7.058764453229208,14.596625700141672,0.5546562710045682,0.274023407559613,-0.3627974720712036,0.6968827644618143,78.25965414520313,0.027686143628336397,-1.6351711307029142,-3.878193992890536
1.9358996241600024,-105.49009445695017,-4.273544187672788,21.9359088049291,-70.95635917380126,-4.322950187727047,13.12420880670482,0.5990474336423738,0.3213168652060836,-0.3496141472765698,0.6447228803176319,78.26351273539215,0.20412111059678067,-1.1232537190443297,-3.8002949901852854
1.9783870322551222,-108.5048315129139,-4.397750257336248,22.46424335385778,-70.9621324890476,-1.5138261863044598,11.761700337243104,0.6408783325823556,0.3625821889851412,-0.32895677434993287,0.5912669106814489,78.26630538025898,0.27842958905393583,-0.7908440599955591,-3.7727198035757628
2.020874440350242,-111.52056677242867,-4.401456811646834,22.936541286589122,-71.00184270960757,1.3464150445140923,10.482719964047856,0.6801245362235231,0.3989254827967094,-0.3023400365218353,0.5356114045820644,78.26840942148368,0.3058892362205538,-0.5513591006450301,-3.792610443226863
2.0489098272674613,-113.51163749417627,-4.337149281755003,23.218783779702434,-71.03854606583694,3.2379496116096833,9.646527948418647,0.7056035075356629,0.40567245365596566,-0.2801459992319177,0.5089909327411115,78.26097578977844,-0.12391727786940016,0.6111840693496474,-3.04323904328499
2.0769452141846805,-115.503783867985,-4.220119144205264,23.477072634679402,-71.07860149787312,5.106319175206279,8.772134757369273,0.7317767989370296,0.40940275218555483,-0.25596899543165275,0.4810114098628359,78.25778673452719,-0.2510655227120635,0.7951629924560568,-3.1340764288745544
2.1049806011018997,-117.49711261853732,-4.05112926185401,23.71018291829956,-71.12331396356498,6.943124412894887,7.8483866784237915,0.7586664180962364,0.4097908841766714,-0.22939956394067726,0.4515224660663883,78.25352752030344,-0.3919916875191572,1.0038487359489123,-3.246463138270199
2.133015988019119,-119.49176685739452,-3.8312873155517604,23.91644787393773,-71.17290005918989,8.729089928897174,6.850873368085854,0.7892967828808728,0.40023687093189714,-0.19839240014394746,0.42126178469658865,78.24756804943455,-0.9094139820777312,1.60332204005869,-3.376144545853708
2.161051374936338,-121.48796162584196,-3.562262618150491,24.093552744801997,-71.23626906987288,10.453189870730082,5.771572271857051,0.8163660028277191,0.39444213928333977,-0.16624313440902827,0.38771789802202017,78.23868830901803,-0.6080611258628474,1.410423140629833,-3.539897462815122
2.189086761853557,-123.48630575916563,-3.2478364558803645,24.237279504115637,-71.33021365297654,11.885737897143116,4.4022316934756525,0.8854193955929197,0.26067980463008206,-0.07933219930772543,0.376543404562347,78.22401672332632,-7.499827198000895,9.313009956880002,-3.437386883596828
2.2171221487707764,-125.48782063834511,-2.9025430009291973,24.336514462645216,-71.45690005798672,12.601428746375515,2.626456481123587,0.9262963197925829,0.06811785376849099,0.006209457157869687,0.37053546197223247,78.19513304386597,-10.74226990010016,10.778542037927194,-1.993886583678842
2.2451575356879956,-127.49314679452111,-2.5499382619373687,24.383522335602773,-71.60253457183704,12.397848429359,0.7418675159402024,0.915196054941429,-0.12975938250159197,0.09040946234822919,0.3706815517270667,78.14687424688954,-10.880667696262817,10.88461603223902,-0.19526060188821628
2.2731929226052148,-129.50266740720085,-2.2157502351841925,24.380800748222825,-71.7518893386049,11.307859901554762,-0.8577245272535525,0.8605355531637219,-0.32156037857288006,0.17083916878265118,0.35621828010826395,78.1318503783775,-10.892914478567633,10.894194949512103,0.008684793109408975
2.301228309522434,-131.5161110612177,-1.9223792639362671,24.341330977477956,-71.87776185462506,9.531397117995269,-1.8313531705742248,0.7657880921987278,-0.4971764086153138,0.24363302152506983,0.3271500686013535,78.17779952728704,-10.83360203835057,10.836385970660857,0.15399604420005494
2.329263696439653,-133.53244487397023,-1.6847021724280955,24.28597018442081,-71.95388515722541,7.395445503280688,-1.9724436685379527,0.6395484135220125,-0.6419589953178504,0.30701984438053265,0.29086988542765263,78.2152262621383,-10.350126774888546,10.3961222248878,0.7010003960480631
2.3572990833568723,-135.5502464523959,-1.5080578279644234,24.23608358299926,-71.99096732507661,5.208943980257084,-1.5449150517299541,0.5972993302523749,-0.673506382393076,0.33091263047674585,0.2830538711038789,78.23396225057158,-2.7087549659216896,3.029728492173292,0.9238430252129051
2.386367791335416,-137.64305573709194,-1.389446762790739,24.199360655932793,-71.98792718629505,2.9512588336537293,-0.9862660942423745,0.5929542738876682,-0.670622225597186,0.3276821548721698,0.3021513941583307,78.23897756898681,-0.5805758114841745,-0.9750245963878541,0.7854663726610743
2.41543649931396,-139.73465502318845,-1.3364849459395618,24.17854553241038,-71.90401736379734,0.6929592834026779,-0.44816333642733197,0.5850306936988688,-0.6716728498186798,0.3208354743882982,0.3219615949469686,78.23321894761185,-0.9975056633516617,-0.9929768093610598,0.6333703726341136
2.444505207292504,-141.8223405492159,-1.3491142299729153,24.173120669717324,-71.71393269492155,-1.5606162665362369,0.0708571599444363,0.5764156529291983,-0.6737638126635872,0.30783557645241966,0.3449993879321411,78.22583291084743,-1.2789689244396876,-1.3515927467869977,0.4712891516853065
2.473573915271048,-143.90254010902137,-1.4270780176441173,24.182386839661707,-71.38171182593496,-3.799941889289524,0.561174397443847,0.5650445735112123,-0.6777630048919799,0.2865210046237168,0.37318581572039994,78.21610128215323,-1.7890689003868896,-1.8165954692334652,0.31505334577822497
2.5026426232495917,-145.9703692005434,-1.5696880165662865,24.205344876366773,-70.85153534713231,-6.003316675223014,1.0101091738966457,0.5486811444162183,-0.6832600383482826,0.2523368896147792,0.4104032357306433,78.2029174744107,-2.5893883296644953,-2.6019895022311945,0.164678433118552
2.5317113312281356,-148.01890195472498,-1.775264680623632,24.24049378620273,-70.03678413192962,-8.119978205334156,1.3952771347050548,0.5220852939115279,-0.6888756956066618,0.19715331422720536,0.46260976273026266,78.18470709015813,-3.931117992200546,-3.9213915020555707,0.03016761047825053
2.5607800392066795,-150.0378867405832,-2.0395896675338823,24.28539070110626,-68.78783068248484,-10.008837718654316,1.6700991574346946,0.46874648906198213,-0.6876503224129843,0.0963541029216903,0.5460124997908947,78.16009772786877,-6.846504251443451,-6.91229019326072,-0.06752393866000467
2.5898487471852234,-152.01288720545244,-2.352279441076326,24.336008613421072,-67.0131226008382,-11.39358490720526,1.7831256098570303,0.38326811816352596,-0.6643491560361119,-0.042581592666688636,0.6402597570046707,78.13241617888994,-9.192250627779709,-9.304572157944142,-0.16915044376389285
2.6189174551637673,-153.9302195007256,-2.694423625542423,24.387477892843844,-64.8671157808686,-12.003677043171416,1.7349000286786496,0.2812035480697054,-0.6137076318502582,-0.18918442538814087,0.7130895878867132,78.11897659687635,-9.638663034017013,-9.789831194569505,-0.43571243745760463
2.647986163142311,-155.78357532342147,-3.0417271871749083,24.435833065941637,-62.666706196011624,-11.75214666259444,1.580529770731528,0.17998971061415747,-0.5406951798695804,-0.3237301796593685,0.7552821971399692,78.13415893918706,-8.966186521844149,-9.339646991904749,-0.8544540038066017
2.677054871120855,-157.57553602609113,-3.370830451477781,24.478960849024816,-60.66997776805712,-10.79796096028283,1.383342513624977,0.10773714251990488,-0.46898086912965736,-0.41554389394957975,0.771863281101864,78.16200057950941,-6.221402600307895,-7.112442813821695,-1.05630321627164
2.706123579099399,-159.31320020470895,-3.6655618133668537,24.516204176572952,-58.91944761321875,-9.436784773160063,1.1793137021590694,0.0738714713916907,-0.42284368528571714,-0.4627269312393936,0.7756481229489841,78.18616644685385,-3.1511462411142603,-3.8938579004332996,-1.0159455471640262
2.771862633102747,-163.05712352770652,-4.183207951536857,24.57973478032207,-54.88467637801699,-6.439955302767665,0.7657745379048241,0.17916142232694213,-0.451591605655344,-0.44287394500160004,0.7535442092473265,78.24678201166576,1.4502843606989353,2.4949219290005624,-1.8781969987827805
2.8376016871060954,-166.5191691987489,-4.528033911287042,24.61858763590072,-50.38412562429381,-4.159304290613015,0.43063188606656544,0.26318541305545795,-0.4697995278291604,-0.43329591619251684,0.7226869938066091,78.25151609152823,0.8601815705117734,2.0285412470980986,-1.7199694083019617
2.9033407411094436,-169.67565239607788,-4.7429371934732085,24.63808154769191,-45.613690520731026,-2.4645352981695177,0.17516878648644355,0.3275215913429421,-0.4806692728636815,-0.42993024173083705,0.6905408348346675,78.25566505168942,0.48318061018331554,1.5748884165672372,-1.4818397315557061
2.969079795112792,-172.51303535973162,-4.862187649043337,24.64313064006195,-40.69015917316351,-1.2309677221106736,-0.010675015640479707,0.3764413232771807,-0.4875951963335685,-0.4295132104264872,0.6603493444464752,78.25909764275804,0.2603733433065673,1.231719690199401,-1.2325691514448829
3.03481884911614,-175.0236165631086,-4.912751136438177,24.63796205515804,-35.679378442577644,-0.3607221236998143,-0.1374977410200548,0.4135275817879462,-0.4924091512550506,-0.43018014957774414,0.6336191330524709,78.26189138065453,0.13237340269033582,0.9705533197028942,-0.9985341488272004
3.1005579031194883,-177.20301513417022,-4.915947746335921,24.626127963922144,-30.619156542651822,0.2206767938152862,-0.21497101713403355,0.44169960326145086,-0.4962216382357658,-0.43092508752228803,0.6107119739854446,78.26416798550795,0.05992840877696935,0.776160305258882,-0.7926984596528239
3.1662969571228365,-179.04876858514658,-4.888844089500572,24.610599895078497,-25.53155172017283,0.5690962652339372,-0.2511071950077118,0.46315204933328985,-0.49962878827644736,-0.4312756244156428,0.5914918333406476,78.26603886171088,0.01958663807397018,0.6300883663540593,-0.6175737920504868
3.2320360111261848,-180.55954514980075,-4.845304287634047,24.593873646746637,-20.42971469783334,0.7267963016224354,-0.25240595611233113,0.4795049818504677,-0.5029518347593186,-0.43103288156368597,0.5756084426967031,78.26759323547138,-0.0022886057585738903,0.519262480484637,-0.4708309271581843
3.297775065129533,-181.7346925921341,-4.796757253175529,24.578061060323346,-15.321619236637972,0.7261251915176297,-0.22409917745453453,0.4919346858268215,-0.506360404079646,-0.43012954957897015,0.562661511603341,78.2688994728265,-0.013492612135587088,0.43399598583695,-0.3480384876491924
3.3635141191328812,-182.573973114225,-4.752754602042856,24.56496454259231,-10.212156182786748,0.5922213827258191,-0.17041069288627625,0.501284399310644,-0.5099483230683216,-0.42855126172355684,0.5522775342911586,78.27000931978563,-0.01853181940060435,0.3673690018057778,-0.24420162297530304
3.4292531731362295,-183.07740375049548,-4.721379281531874,24.556135913063457,-5.104338085306749,0.34487137635009213,-0.09477527988259261,0.5081564725321832,-0.5137816766043728,-0.42628648865349056,0.5441371314298689,78.27096199541424,-0.019927554587061667,0.31484544422317257,-0.15450042001304382
3.4949922271395777,-183.2451580743312,-4.70954871014148,24.552922516164845,0.0,0.0,0.0,0.5129453580201924,-0.5179034175895101,-0.42333120368449545,0.5380091093296461,78.2717874449988,-0.01941827922440315,0.27181926051645877,-0.07436754018973457
